Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2024,8,39,objective,,,,The arrival of the Holy Spirit on the day of pentecost was experienced by the disciples through___,The sound of a trumpet,a mighty thunder,the bodily appearance of Christ,the rush of a mighty win,,https://myschool.ng/classroom/christian-religious-knowledge-crk/72525?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,40,objective,,,,Which of the following incedents occured following peters post pentecost sermon which led to the baptism of the thousand souls? The converts ____,Devoted themselves to the apostles teaching and fellowship,created disciplinary problems for the apostles,occasioned the appointment of the deacons,contributed to the welfare of the members,,https://myschool.ng/classroom/christian-religious-knowledge-crk/72537?exam_type=waec&exam_year=2024&type=obj&page=8
2024,9,41,objective,,,,One of the qualifications set out by tb apostles a requirement for the appointment of the deacons was ___,moral uprightness,speaking in tongues,Kindness and boldness,baptism and confirmation,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/72540?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,42,objective,,,,One of the outcomes of the persecutions lions of the early church was that ___,beleivers left jerusalem to settle in other towns,fear gripped the followers into utter silence,the enrollment of the church community dwindle,those who were scattered carried out evangelism,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/72542?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,43,objective,,,,Jesus told the story of the servant who owed his master in order to teach?,Compassion,faithfulness,forgiveness,sincerity,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/72558?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,44,objective,,,,For which of the following reasons was the thief at the right hand of Jesus promised paradise? He,was very clever,was good to Jesus,was not among those who crucified Jesus,acknowledged and regretted his deeds,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/72561?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,45,objective,,,,Eli Eli lama sabachthani. This citation by Jesus on the cross was constructed to mean ____,crying to God,calling on Elijah,"calling Eli, the priest",crying to his mother,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/72564?exam_type=waec&exam_year=2024&type=obj&page=9
2024,10,46,objective,,,,"According to James, unanswered prayers are caused by the following factors except",Lack of faith,persistence in prayer,selfishness in prayer,praying outside God's will,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/72565?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,47,objective,,,,Religion that is pure and undefiled before God demands ___,keeping the commandment of God,loving your neighbour as yourself,keeping oneself unstained from the world,accepting Jesus as your Lord and saviour.,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/72566?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,48,objective,,,,"Which of the following, according to Peter, is a characteristic of a good citizen? One who",builds houses and rents to those who do not have,provides transport at reduced cost for other citizens,obeys the law of the state and fulfills his obligation,helps to finance the government all the time,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/72567?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,49,objective,,,,"In the teaching of Peter, when Christians become good citizens, they",receive the crown of glory in heaven,silence the ignorance of foolish men,overcome the evil intentions of men,attract blessings and upliftment,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/72568?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,50,objective,,,,For christians to continue their priviledged freedom Peter suggests that they should ___,claim superiority at all cost,use it as a pretext for evil,do what is right always,endure pain and suffering,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/72570?exam_type=waec&exam_year=2024&type=obj&page=10
