Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2018,4,17,sequences-series,,,,"The first term of a Geometric Progression (GP) is \(\frac{3}{4}\), If the product of the second and third terms of the sequence is 972, find its common ratio.",3,4,6,12,D,https://myschool.ng/classroom/further-mathematics/50365?exam_type=waec&exam_year=2018&type=obj&page=4
2018,4,18,advanced-algebra,,,,"If \(\sin\theta = \frac{3}{5}, 0° < \theta < 90°\), evaluate \(\cos(180 - \theta)\).",\(\frac{4}{5}\),\(\frac{3}{5}\),\(\frac{-3}{5}\),\(\frac{-4}{5}\),D,https://myschool.ng/classroom/further-mathematics/50366?exam_type=waec&exam_year=2018&type=obj&page=4
2018,4,19,advanced-algebra,,,,Find the radius of the circle \(x^{2} + y^{2} - 8x - 2y + 1 = 0\).,9,7,4,3,C,https://myschool.ng/classroom/further-mathematics/50367?exam_type=waec&exam_year=2018&type=obj&page=4
2018,4,20,advanced-algebra,,,,In how many ways can the letters of the word 'ELECTIVE' be arranged?,336,1680,6720,20160,C,https://myschool.ng/classroom/further-mathematics/50368?exam_type=waec&exam_year=2018&type=obj&page=4
2018,5,21,vectors-matrices,,,,"If the determinant of the matrix \(\begin{pmatrix} 2 & x \\ 3 & 5 \end{pmatrix} = 13\), find the value of x.",-2,-1,1,2,B,https://myschool.ng/classroom/further-mathematics/50369?exam_type=waec&exam_year=2018&type=obj&page=5
2018,5,22,advanced-algebra,,,,Express \(\frac{13}{4}\pi\) radians in degrees.,495°,225°,585°,135°,C,https://myschool.ng/classroom/further-mathematics/50370?exam_type=waec&exam_year=2018&type=obj&page=5
2018,5,23,advanced-algebra,,,,"Find the equation to the circle \(x^{2} + y^{2} - 4x - 2y = 0\) at the point (1, 3).",2y - x -5 = 0,2y + x - 5 = 0,2y + x + 5 = 0,2y - x + 5 = 0,A,https://myschool.ng/classroom/further-mathematics/50371?exam_type=waec&exam_year=2018&type=obj&page=5
2018,5,24,advanced-algebra,,,,"Given that \(y = x(x + 1)^{2}\), calculate the maximum value of y.",-2,0,1,2,B,https://myschool.ng/classroom/further-mathematics/50372?exam_type=waec&exam_year=2018&type=obj&page=5
2018,5,25,advanced-algebra,,,,"The midpoint of M(4, -1) and N(x, y) is P(3, -4). Find the coordinates of N.","(2, -3)","(2, -7)","(-1, -3)","(-10, -7)",B,https://myschool.ng/classroom/further-mathematics/50373?exam_type=waec&exam_year=2018&type=obj&page=5
2018,6,26,calculus,,,,Find the stationary point of the curve \(y = 3x^{2} - 2x^{3}\).,"(1, 0)","(-1, 0)","(1, 1)","(-1, -1)",A,https://myschool.ng/classroom/further-mathematics/50374?exam_type=waec&exam_year=2018&type=obj&page=6
2018,6,27,advanced-algebra,,,,Evaluate \(\int_{\frac{1}{2}}^{1} \frac{x^{3} - 4}{x^{3}} \mathrm {d} x\).,-5.5,-2.0,2.0,5.5,A,https://myschool.ng/classroom/further-mathematics/50375?exam_type=waec&exam_year=2018&type=obj&page=6
2018,6,28,statistics-probability,,,,"Calculate the standard deviation of 30, 29, 25, 28, 32 and 24.",2.0,2.8,3.0,3.2,B,https://myschool.ng/classroom/further-mathematics/50376?exam_type=waec&exam_year=2018&type=obj&page=6
2018,6,29,advanced-algebra,,,,Evaluate \(\int_{-1}^{1} (x + 1)^{2}\mathrm {d} x\).,\(\frac{8}{3}\),\(\frac{7}{3}\),\(\frac{5}{3}\),2,A,https://myschool.ng/classroom/further-mathematics/50377?exam_type=waec&exam_year=2018&type=obj&page=6
2018,6,30,advanced-algebra,,,,"Out of 70 schools, 42 of them can be attended by boys and 35 can be attended by girls. If a pupil is selected at random from these schools, find the probability that he/ she is from a mixed school.",\(\frac{1}{11}\),\(\frac{1}{10}\),\(\frac{1}{6}\),\(\frac{1}{5}\),B,https://myschool.ng/classroom/further-mathematics/50378?exam_type=waec&exam_year=2018&type=obj&page=6
2018,7,31,statistics-probability,,,,The marks scored by 4 students in Mathematics and Physics are ranked as shown in the table below Mathematics3421Physics4312 Calculate the Spearmann's rank correlation coefficient.,0.2,0.5,0.6,0.7,C,https://myschool.ng/classroom/further-mathematics/50379?exam_type=waec&exam_year=2018&type=obj&page=7
2018,7,32,advanced-algebra,,,,"Given that \(a = i - 3j\) and \(b = -2i + 5j\) and \(c = 3i - j\), calculate \(|a - b + c|\).",\(\sqrt{13}\),\(3\sqrt{13}\),\(6\sqrt{13}\),\(9\sqrt{13}\),B,https://myschool.ng/classroom/further-mathematics/50380?exam_type=waec&exam_year=2018&type=obj&page=7
2018,7,33,advanced-algebra,,,,What is the probability of obtaining a head and a six when a fair coin and and a die are tossed together?,\(\frac{1}{12}\),\(\frac{1}{3}\),\(\frac{1}{2}\),\(\frac{2}{3}\),D,https://myschool.ng/classroom/further-mathematics/50381?exam_type=waec&exam_year=2018&type=obj&page=7
2018,7,34,vectors-matrices,,,,"If \(\overrightarrow{OX} = \begin{pmatrix} -7 \\ 6 \end{pmatrix}\) and \(\overrightarrow{OY} = \begin{pmatrix} 16 \\ -11 \end{pmatrix}\), find \(\overrightarrow{YX}\).",\(\begin{pmatrix} 9 \\ -5 \end{pmatrix}\),\(\begin{pmatrix} -23 \\ -5 \end{pmatrix}\),\(\begin{pmatrix} 9 \\ 17 \end{pmatrix}\),\(\begin{pmatrix} -23 \\ 17 \end{pmatrix}\),D,https://myschool.ng/classroom/further-mathematics/50382?exam_type=waec&exam_year=2018&type=obj&page=7
2018,7,35,mechanics,,,,"A body of mass 28g, initially at rest is acted upon by a force, F Newtons. If it attains a velocity of \(5.4ms^{-1}\) in 18 seconds, find the value of F.",0.0082N,0.0084N,0.082N,0.084N,B,https://myschool.ng/classroom/further-mathematics/50383?exam_type=waec&exam_year=2018&type=obj&page=7
2018,8,36,vectors-matrices,,,,Find the angle between forces of magnitude 7N and 4N if their resultant has a magnitude of 9N.,39.45°,73.40°,75.34°,106.60°,B,https://myschool.ng/classroom/further-mathematics/50384?exam_type=waec&exam_year=2018&type=obj&page=8
2018,8,37,sequences-series,,,,Find the constant term in the binomial expansion \((2x^{2} + \frac{1}{x})^{9}\),84,168,336,672,D,https://myschool.ng/classroom/further-mathematics/50385?exam_type=waec&exam_year=2018&type=obj&page=8
2018,8,38,mechanics,,,,A particle starts from rest and moves through a distance \(S = 12t^{2} - 2t^{3}\) metres in time t seconds. Find its acceleration in 1 second.,24\(ms^{-2}\),18\(ms^{-2}\),12\(ms^{-2}\),10\(ms^{-2}\),C,https://myschool.ng/classroom/further-mathematics/50386?exam_type=waec&exam_year=2018&type=obj&page=8
2018,8,39,advanced-algebra,,,,A car is moving at 120\(kmh^{-1}\). Find its speed in \(ms^{-1}\).,33.3\(ms^{-1}\),66.6\(ms^{-1}\),99.9\(ms^{-1}\),120.0\(ms^{-1}\),A,https://myschool.ng/classroom/further-mathematics/50387?exam_type=waec&exam_year=2018&type=obj&page=8
2018,8,40,advanced-algebra,,,,Two functions f and g are defined on the set of real numbers by \(f : x \to x^{2} + 1\) and \(g : x \to x - 2\). Find f o g.,\(x^{2} + 4x - 5\),\(x^{2} - 4x + 5\),\(x^{2} - 1\),\(x - 1\),B,https://myschool.ng/classroom/further-mathematics/50388?exam_type=waec&exam_year=2018&type=obj&page=8
