Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2017,3,11,diagram-based,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,The oxidation number of nitrogen in \(Pb(NO_{3})_{2}\) is,+2,+3,+4,+5,D,https://myschool.ng/classroom/chemistry/49213?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,12,diagram-based,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following arrangements indicates the correct decreasing order of ionization energy of period 3 elements?,"Na, Al, P, Cl","Cl, P, Al, Na","Na, P, Cl, Al","Al, Na, P, Cl",B,https://myschool.ng/classroom/chemistry/49216?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,13,diagram-based,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following metals has the strongest metallic bond?,\(_{13}Al\),\(_{19}K\),\(_{12}Mg\),\(_{11}Na\),A,https://myschool.ng/classroom/chemistry/49219?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,14,diagram-based,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following substances does not have van der Waals' forces?,Copper,Graphite,Neon,Iodine crystals,A,https://myschool.ng/classroom/chemistry/49231?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,15,diagram-based,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,The oxidation number of X in \(XO_{4}^{3-}\) is,+1,+3,+4,+5,D,https://myschool.ng/classroom/chemistry/49234?exam_type=waec&exam_year=2017&type=obj&page=3
2017,4,16,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The ionization energy is affected by the following factors except,distance of the outermost electron(s) from the nucleus,size of the positive nuclear charge,ability to attract shared electron(s),screening effect of the inner electron(s),C,https://myschool.ng/classroom/chemistry/49238?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,17,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following statements is correct?,Covalent compounds would readily ionize in solution,Covalent compounds consist of ions,Hydrogen bond is formed between a metal and a non-metal,Ionic compounds in solution would conduct electricity,D,https://myschool.ng/classroom/chemistry/49243?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,18,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The bond angle in tetrahedral molecules such as tetrachloromethane is,180.0°,109.5°,105.5°,90.0°,B,https://myschool.ng/classroom/chemistry/49247?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,19,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The properties of a good primary standard include the following except,high molecular mass,low molecular mass,high degree of purity,readily available,B,https://myschool.ng/classroom/chemistry/49251?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,20,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The use of diamond in abrasives is due to its,high melting point,hardness,octahedral shape,durability,B,https://myschool.ng/classroom/chemistry/49254?exam_type=waec&exam_year=2017&type=obj&page=4
2017,5,21,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following statements about endothermic reaction is correct?,Activation energy is high,A catalyst is required,It occurs reversibly,Heat energy is absorbed,D,https://myschool.ng/classroom/chemistry/49255?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,22,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,A 0.1\(moldm^{-3}\) solution of sodium hydroxide was diluted with distilled water to 0.001\(moldm^{-3}\). What is the dilution factor?,1000.00,100.00,10.00,0.01,B,https://myschool.ng/classroom/chemistry/49260?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,23,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Graphite and Diamond are similar in that they,have octahedral shape,have same density,form carbon(IV) oxide on combustion,conduct electricity,C,https://myschool.ng/classroom/chemistry/49267?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,24,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,"In a saturated solution at a given temperature, the undissolved solutes are in equilibrium with",the solvent,dissolved solute particles,the saturated solution,insoluble solute particles,B,https://myschool.ng/classroom/chemistry/49271?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,25,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The number of atoms present in 2.5moles of a triatomic gas is equivalent to [1mole = \(6.02\times 10^{23}\)],\(2.5\times 10^{23}\),\(1.5\times 10^{23}\),\(1.5\times 10^{24}\),\(2.5\times 10^{24}\),C,https://myschool.ng/classroom/chemistry/49274?exam_type=waec&exam_year=2017&type=obj&page=5
2017,6,26,diagram-based,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,"When Magnesium reacts with oxygen, heat is",absorbed and the reaction is endothermic,evolved and the reaction is endothermic,evolved and the reaction is exothermic,absorbed and the reaction is exothermic,C,https://myschool.ng/classroom/chemistry/49275?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,27,diagram-based,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following gases is not acidic?,\(SO_{3}\),\(NO_{2}\),\(Co_{2}\),CO,D,https://myschool.ng/classroom/chemistry/49276?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,28,diagram-based,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,"A hydrocarbon contained 14.3% hydrogen. The empirical formula for the hydrocarbon is [H= 1.0, C= 12.0]",\(CH\),\(CH_{2}\),\(CH_{3}\),\(CH_{4}\),B,https://myschool.ng/classroom/chemistry/49291?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,29,diagram-based,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following statements is NOT a chemical property of an acid?,Evolution of ammonia when heated with ammonium salts,Evolution of carbon dioxide gas when added to a trioxocarbonate (IV) salt,Formation of salt and water with alkalis,Formation of salt and hydrogen gas with reactive metals,A,https://myschool.ng/classroom/chemistry/49295?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,30,diagram-based,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Halogens generally react with metals to form,alkalis,acids,bases,salts,D,https://myschool.ng/classroom/chemistry/49302?exam_type=waec&exam_year=2017&type=obj&page=6
2017,7,31,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,Potassium Chloride solid does not conduct electricity because,it is a covalent compound,strong cohesive forces make its ions immobile,strong cohesive force makes its molecule immobile,each of potassium and chlorine structures contain noble gas structure,B,https://myschool.ng/classroom/chemistry/49305?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,32,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,"When water was added to a white anhydrous substance X, the colour changed to blue. X is",\(CuSO_{4}\),\(FeSO_{4}\),\(Na_{2}SO_{4}\),\(PbSO_{4}\),A,https://myschool.ng/classroom/chemistry/49311?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,33,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,Solubility curve can be used in the determination of the,amount of crystals formed,amount of solvent that can be recovered,amount of solid drugs in a given solution,temperature of the solution,C,https://myschool.ng/classroom/chemistry/49312?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,34,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,"If 0.2g of a salt is required to saturate 200\(cm^{3}\) of water at room temperature, what is the solubility of the salt?",0.2\(gdm^{-3}\),1.0\(gdm^{-3}\),2.0\(gdm^{-3}\),5.0\(gdm^{-3}\),B,https://myschool.ng/classroom/chemistry/49313?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,35,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,The property of a chemical reaction that is affected by the presence of a catalyst is,activation energy,free energy,equilibrium position,enthalpy change,A,https://myschool.ng/classroom/chemistry/49315?exam_type=waec&exam_year=2017&type=obj&page=7
2017,8,36,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Soluble salts can be prepared by the following methods except,neutralization,reaction of an acid with trioxocarbonate(IV) salt,double decomposition,reaction of an acid with electropositive metals,C,https://myschool.ng/classroom/chemistry/49318?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,37,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Chemical reactions occurs when the colliding reactants have energy that is,less than the activation energy,greater than the activation energy,greater than the energy of the product,less than the energy of effective collision,B,https://myschool.ng/classroom/chemistry/49320?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,38,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The common feature of reactions at the anode is that,electrons are consumed,ions are reduced,oxidation is involved,the electrode dissolves,C,https://myschool.ng/classroom/chemistry/49323?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,39,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Consider the following reaction equation: \(2NO_{(g)} + O_{{2}{(g)}} \to 2NO_{{2}{(g)}}\). What is the change in the oxidation number of nitrogen?,+2 to 0,+2 to -2,+2 to +4,+4 to +2,C,https://myschool.ng/classroom/chemistry/49324?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,40,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following factors characterize members of the same homologous series?,The chemical property change gradually throughout the series,physical properties of members are similar,They have the same molecular formular,Successive members undergo changes in molecular formula by \(CH_{2}\),D,https://myschool.ng/classroom/chemistry/49326?exam_type=waec&exam_year=2017&type=obj&page=8
2017,9,41,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,"Calculate the mass of copper deposited if a current of 0.45A flows through \(CuSO_{4}\) solution for 1hour 15mins. [Cu=64.0, S= 32.0, O =16.0, 1F= 96500C]",6.40g,0.67g,0.64g,0.45g,B,https://myschool.ng/classroom/chemistry/49330?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,42,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Classification of alkanols is based on the,number of carbon atoms present in the compound,molecular mass of the compound,molecular formula of the compound,number of alkyl groups bonded to the carbon having the hydroxyl group,D,https://myschool.ng/classroom/chemistry/49331?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,43,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The name of the compound \(C_{4}H_{9}COOC_{3}H_{7}\) is,propyl pentanoate,pentyl propanoate,butyl propanoate,propyl butanoate,A,https://myschool.ng/classroom/chemistry/49334?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,44,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following pairs of gases are pollutants from car exhaust?,Nitrogen(II) oxide and Carbon(IV) oxide,Carbon(IV) oxide and Nitrogen,Carbon(II) oxide and Sulphur(IV) oxide,Carbon(II) oxide and oxygen,C,https://myschool.ng/classroom/chemistry/49335?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,45,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Fats and oils can be obtained from any of the following sources except,paraffin oil,animals,groundnuts,palm kernel,A,https://myschool.ng/classroom/chemistry/49336?exam_type=waec&exam_year=2017&type=obj&page=9
2017,10,46,diagram-based,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/eQP9YLl1gA640pJmhDuLM267JHWhE41iazEj9H2z.jpeg,The condensation of two units of glucose will produce a dissacharide with the formula \(C_{12}H_{22}O_{11}\) which is,sucrose,maltose,galactose,mannose,B,https://myschool.ng/classroom/chemistry/49337?exam_type=waec&exam_year=2017&type=obj&page=10
