Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2015,3,15,objective,,,"*From the word lettered A to D, choose the word that best completes each of the following sentences* He was given a certificate of....in English.",efficacy,efficiency,proficiency,sufficiency,C,https://myschool.ng/classroom/english-language/45787?exam_type=waec&exam_year=2015&type=obj&page=3
2015,4,16,objective,,,"*From the word lettered A to D, choose the word that best completes each of the following sentences* The...years of a child's life mould his character",restrained,constructive,confllicting,formative,D,https://myschool.ng/classroom/english-language/45789?exam_type=waec&exam_year=2015&type=obj&page=4
2015,4,17,objective,,,"**From the word lettered A to D, choose the word that best completes each of the following sentences** Public money should be used only for ............. purposes.",legitimate,discreet,legal,executive,A,https://myschool.ng/classroom/english-language/45790?exam_type=waec&exam_year=2015&type=obj&page=4
2015,4,18,objective,,,"*From the word lettered A to D, choose the word that best completes each of the following sentences* The truth of the evidence is...",irreversible,irrefutable,irreparable,irretrieveable,B,https://myschool.ng/classroom/english-language/45791?exam_type=waec&exam_year=2015&type=obj&page=4
2015,4,19,objective,,,"*From the word lettered A to D, choose the word that best completes each of the following sentences* As a millionaire he lives in ...",prudence,affluence,frugality,abundance,B,https://myschool.ng/classroom/english-language/45792?exam_type=waec&exam_year=2015&type=obj&page=4
2015,4,20,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* On hearing the news, he flew off the handle. This means that he",changed his decision,ran away,felt very disappointed,became very angry,D,https://myschool.ng/classroom/english-language/45820?exam_type=waec&exam_year=2015&type=obj&page=4
2015,5,21,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* John's money was barely enough to keep the wolf away from the door. This means that",John had killed the wolf,the money was just sufficient,the situation was just desperate,john spent money lavishly,C,https://myschool.ng/classroom/english-language/45825?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,22,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* He was given the boot by the chairman. This mean that he was",offered a pair of boots,promoted,sacked,sent to buy boots,C,https://myschool.ng/classroom/english-language/45832?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,23,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* Since he left home, he has been trying to find his feet. This means that he",has been suffering alot,lost his pair of shoes,has forgotten about his relatives,has been trying to get used to his new situation,D,https://myschool.ng/classroom/english-language/45836?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,24,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* He finds it difficult to put out with her attitude. This means that he finds it difficult to",tolerate her behaviour,understand her behaviour,determine her behaviour,consider her behaviour,A,https://myschool.ng/classroom/english-language/45839?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,25,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* The government troop extended the olive branch to the rebels. This means that the government troops",has reached a critical stage,killed a lot of rebels,were ready for peace,defended their territory bravely,C,https://myschool.ng/classroom/english-language/45844?exam_type=waec&exam_year=2015&type=obj&page=5
2015,6,26,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* At the last minute, he had cold feet. This means that he",suddenly fell ill,became nervous,lost his imagination,reject the offer,B,https://myschool.ng/classroom/english-language/45848?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,27,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* He was advised to pull himself together. This means that he was advised to",keep his plans secret,change his mind,control himself,keep the matter to himself,C,https://myschool.ng/classroom/english-language/45849?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,28,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* He was sad to learn that his friend had gone around the bend. This means that his friend has",gone oversees,gone mad,lost his job,been very ill,B,https://myschool.ng/classroom/english-language/45851?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,29,objective,,,"*After each of the following sentence, a list of possible interpretations is given. choose the interpretation that you consider most appropriate for each sentence* The young man quickly paid his debt to save his face. This means that the young man",wanted to avoid disgrace,did not want to be slapped,wanted to preserve his looks,did not want to be a debtor,A,https://myschool.ng/classroom/english-language/45853?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,30,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* Modou is _endowed_ with a great potential.",enlightened,provided,gifted,inspired,C,https://myschool.ng/classroom/english-language/45870?exam_type=waec&exam_year=2015&type=obj&page=6
2015,7,31,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* Collaboration is _essential_ to success of the team",desired,indespensable,effective,appropraite,B,https://myschool.ng/classroom/english-language/45872?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,32,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* I really wish to assure you that we now have a _reliable_ leader.",Dependable,realistic,sensible,resolute,A,https://myschool.ng/classroom/english-language/45873?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,33,objective,,,"**From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence** . Children often behave badly out of _ignorance_",illiteracy,inexperience,unfamiliarity,simplicity,B,https://myschool.ng/classroom/english-language/45875?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,34,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* This is a _chance_ of a life time",an advantage,a privilege,an opportuinity,a possibility,C,https://myschool.ng/classroom/english-language/45877?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,35,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* She lived a _virtuous_ life",modest,brave,normal,righteous,D,https://myschool.ng/classroom/english-language/45879?exam_type=waec&exam_year=2015&type=obj&page=7
2015,8,36,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* Olu insisted on his _freedom_ to choose his career.",wish,independence,ability,right,D,https://myschool.ng/classroom/english-language/45880?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,37,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* _Hindering_ justice may earn you a fine",impeding,retarding,stopping,Delaying,A,https://myschool.ng/classroom/english-language/45881?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,38,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* The professor's explanation of the point was very _lucid_",long,clear,prompt,complicated,B,https://myschool.ng/classroom/english-language/45882?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,39,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence.* The _luminous_ hands of the clock attracted the baby",bright,colourful,glaring,beautiful,A,https://myschool.ng/classroom/english-language/45884?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,40,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* That utterance is quit unlike you, please,come.....it",through,of,off,against,C,https://myschool.ng/classroom/english-language/45886?exam_type=waec&exam_year=2015&type=obj&page=8
2015,9,41,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* If i...enough money, i would buy a car.",had,have had,had had,have,A,https://myschool.ng/classroom/english-language/45888?exam_type=waec&exam_year=2015&type=obj&page=9
2015,9,42,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* He should take.....the appointment next week.",in,up,on,to,B,https://myschool.ng/classroom/english-language/45890?exam_type=waec&exam_year=2015&type=obj&page=9
2015,9,43,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* In trying to escape, the thief ran......the police.",upon,by,into,through,C,https://myschool.ng/classroom/english-language/45891?exam_type=waec&exam_year=2015&type=obj&page=9
2015,9,44,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* I have always counted.....his friendship.",in,to,with,on,D,https://myschool.ng/classroom/english-language/45893?exam_type=waec&exam_year=2015&type=obj&page=9
2015,9,45,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* The caller was told to.....the line",hold off,hold up,hold on,hold,C,https://myschool.ng/classroom/english-language/45895?exam_type=waec&exam_year=2015&type=obj&page=9
2015,10,46,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* The coach.....him to have scored a goal",was expecting,expected,had expected,has expected,B,https://myschool.ng/classroom/english-language/45897?exam_type=waec&exam_year=2015&type=obj&page=10
2015,10,47,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* After eating all the mangoes, he shouldn't complain of stomach,......",isn't it,would he,should he,should it,C,https://myschool.ng/classroom/english-language/45899?exam_type=waec&exam_year=2015&type=obj&page=10
2015,10,48,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* Mary did her best.....failed to reach the pass mark",but,however,so,and,A,https://myschool.ng/classroom/english-language/45901?exam_type=waec&exam_year=2015&type=obj&page=10
2015,10,49,comprehension,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* The authorities have shown no sign of giving.....to their demands.",off,away,over,in,D,https://myschool.ng/classroom/english-language/45903?exam_type=waec&exam_year=2015&type=obj&page=10
2015,10,50,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* We must hurry now for there is not.....time left",some,much,plenty,any,B,https://myschool.ng/classroom/english-language/45904?exam_type=waec&exam_year=2015&type=obj&page=10
2015,11,51,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* Those properties are...sale",up for,up on,out for,down for,A,https://myschool.ng/classroom/english-language/45905?exam_type=waec&exam_year=2015&type=obj&page=11
2015,11,52,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* I have always preffered unripe plantain....yam",to,than,from,for,A,https://myschool.ng/classroom/english-language/45907?exam_type=waec&exam_year=2015&type=obj&page=11
2015,11,53,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* Give it to Aminata, it is.....",her,their,yours,hers,D,https://myschool.ng/classroom/english-language/45908?exam_type=waec&exam_year=2015&type=obj&page=11
2015,11,54,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* Please, dont speak evil...the dead",to,of,on,for,B,https://myschool.ng/classroom/english-language/45909?exam_type=waec&exam_year=2015&type=obj&page=11
2015,11,55,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* My brother was about...his house when i arrived",to leaving,to have left,to leave,to be leaving,C,https://myschool.ng/classroom/english-language/45910?exam_type=waec&exam_year=2015&type=obj&page=11
2015,12,56,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* Neither Jack nor Jill....there yesterday",are,were,is,was,D,https://myschool.ng/classroom/english-language/45911?exam_type=waec&exam_year=2015&type=obj&page=12
2015,12,57,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* I have ....completed the task.",more and less,more or less,more than less,more but less,B,https://myschool.ng/classroom/english-language/45912?exam_type=waec&exam_year=2015&type=obj&page=12
2015,12,58,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* After two hours of continuous work, the group broke.....lunch.",with,from,for,to,C,https://myschool.ng/classroom/english-language/45913?exam_type=waec&exam_year=2015&type=obj&page=12
2015,12,59,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* He finally hit.......the idea of travelling abroad",out,at,on,up,C,https://myschool.ng/classroom/english-language/45914?exam_type=waec&exam_year=2015&type=obj&page=12
2015,12,60,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* The standard of education has gone.....",out,at,on,up,D,https://myschool.ng/classroom/english-language/45915?exam_type=waec&exam_year=2015&type=obj&page=12
2015,13,61,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* The council appointed a.....committee to look into the matter.",five-men,five-men's,five man,five-man's,C,https://myschool.ng/classroom/english-language/45916?exam_type=waec&exam_year=2015&type=obj&page=13
2015,13,62,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* After the quarrel. he made it.....to his friend.",in,out,on,up,D,https://myschool.ng/classroom/english-language/45918?exam_type=waec&exam_year=2015&type=obj&page=13
2015,13,63,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* The task is ..... for us to undertake.",much too difficult,too much difficult,more too difficult,quit to difficult,A,https://myschool.ng/classroom/english-language/45920?exam_type=waec&exam_year=2015&type=obj&page=13
2015,13,64,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* I will always stand ......him",by,with,to,for,A,https://myschool.ng/classroom/english-language/45921?exam_type=waec&exam_year=2015&type=obj&page=13
2015,13,65,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* We arrived just....time for the grand opening.",by,about,before,in,D,https://myschool.ng/classroom/english-language/45922?exam_type=waec&exam_year=2015&type=obj&page=13
2015,14,66,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* Bakary can lift this heavy log,....?",isn't it,can't he,does he,doesn't he,B,https://myschool.ng/classroom/english-language/45923?exam_type=waec&exam_year=2015&type=obj&page=14
2015,14,67,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* The president's speech......yesterday at 8.00 p.m.",is broadcast,is being broadcast,has been broadcast,has been broadcasted,,https://myschool.ng/classroom/english-language/45924?exam_type=waec&exam_year=2015&type=obj&page=14
2015,14,68,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* It is such a bad place ..... i will never dream of going there again",thus,therefore,that,then,C,https://myschool.ng/classroom/english-language/45926?exam_type=waec&exam_year=2015&type=obj&page=14
2015,14,69,objective,,,"*From the words or groups of words lettered A to D, choose the words or group of words that best completes each of the following sentences.* We will leave... you are ready",as when,whenever,as ever,soon as,B,https://myschool.ng/classroom/english-language/45927?exam_type=waec&exam_year=2015&type=obj&page=14
2015,14,69,passage,,,"The life of a professional sportsman is hectic. Consider his typical day. As soon as he wakes up in the money, he jumps out of bed hurriedly and wears his..70..promptly, he goes out to ..71..for an hour or so, covering a few miles. However, on some other days, he might choose to practice with skipping...72..at home. Having completed whichever one it is, he goes in for a shower and dresses for the day's training..73..this phase varies according to his specialty. If he is a boxer, he goes into the...74..to deal with the punching bag and later with a sparring partner, usually under the watchful...75..of his coach. If he is a sprinter, he engages in continuous practice..76.. his performance with a stopwatch. If he is in football, netball, volley ball, or lawn tennies, he can best practice with others while the coach watches, calling attention to specific skills and...77..not mastered. In most cases, training lasts virtually the better part of a day, and often in discussion where certain technicalities are ironed out.
Now, when medals are ..78.., most people who just watch actions on television hardly realize what it takes to become a star. When all the..79..are considered and the high risk taken into account, one would realize that a star is worth the millions he earns.",,,,,,
2015,14,70,comprehension,,,"**In the passage above the number 70 indicates a missing word. Four options are given in a column lettered A to D, choose the word that is the most suitable to fill the gap.**",jump suit,tracksuit,swimsuit,shell suit,B,https://myschool.ng/classroom/english-language/45933?exam_type=waec&exam_year=2015&type=obj&page=14
2015,15,71,comprehension,,,"**In the passage above the number 71 indicates a missing word. Four options are given in a column lettered A to D, choose the word that is the most suitable to fill the gap**",trot,skip,jog,jump,C,https://myschool.ng/classroom/english-language/45935?exam_type=waec&exam_year=2015&type=obj&page=15
2015,15,72,comprehension,,,"**In the passage above the number 72 indicates a missing word. Four options are given in a column lettered A to D, choose the word that is the most suitable to fill the gap**",cord,rope,strings,twine,B,https://myschool.ng/classroom/english-language/45936?exam_type=waec&exam_year=2015&type=obj&page=15
2015,15,73,comprehension,,,"**In the passage above the number 73 indicates a missing word. Four options are given in a column lettered A to D, choose the word that is the most suitable to fill the gap**",practice,sessions,regime,reharsals,B,https://myschool.ng/classroom/english-language/45937?exam_type=waec&exam_year=2015&type=obj&page=15
2015,15,74,comprehension,,,"**In the passage above the number 74 indicates a missing word. Four options are given in a column lettered A to D, choose the word that is the most suitable to fill the gap**",staduim,sports club,sports centre,gymnasuim,D,https://myschool.ng/classroom/english-language/45938?exam_type=waec&exam_year=2015&type=obj&page=15
2015,15,75,comprehension,,,"**In the passage above the number 75 indicates a missing word. Four options are given in a column lettered A to D, choose the word that is the most suitable to fill the gap**",supervision,custody,command,charge,A,https://myschool.ng/classroom/english-language/45939?exam_type=waec&exam_year=2015&type=obj&page=15
2015,16,76,comprehension,,,"**In the passage above the number 75 indicates a missing word. Four options are given in a column lettered A to D, choose the word that is the most suitable to fill the gap**",supervision,custody,command,charge,A,https://myschool.ng/classroom/english-language/45940?exam_type=waec&exam_year=2015&type=obj&page=16
2015,16,77,comprehension,,,"**In the passage above the number 76 indicates a missing word. Four options are given in a column lettered A to D, choose the word that is the most suitable to fill the gap**",calculating,guaging,timing,assessing,C,https://myschool.ng/classroom/english-language/45941?exam_type=waec&exam_year=2015&type=obj&page=16
