Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2023,12,59,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. vi _s_ it",mouse,face,easy,peace,C,https://myschool.ng/classroom/english-language/68986?exam_type=waec&exam_year=2023&type=obj&page=12
2023,12,60,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. _h_ ack",behaviour,schedule,exhibit,honourable,A,https://myschool.ng/classroom/english-language/68988?exam_type=waec&exam_year=2023&type=obj&page=12
2023,13,61,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. _l_ eft",yolk,bulk,half,could,B,https://myschool.ng/classroom/english-language/68989?exam_type=waec&exam_year=2023&type=obj&page=13
2023,13,62,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. _f_ ly",though,dough,revive,tough,D,https://myschool.ng/classroom/english-language/68990?exam_type=waec&exam_year=2023&type=obj&page=13
2023,13,63,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. te _xt_",risked,kissed,west,fixed,D,https://myschool.ng/classroom/english-language/68991?exam_type=waec&exam_year=2023&type=obj&page=13
2023,13,64,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. u _ncle_",bangle,knuckle,singe,ankle,D,https://myschool.ng/classroom/english-language/68992?exam_type=waec&exam_year=2023&type=obj&page=13
2023,13,65,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. _d_ rive",risked,kicked,jumped,wounded,D,https://myschool.ng/classroom/english-language/68993?exam_type=waec&exam_year=2023&type=obj&page=13
2023,14,66,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. la _b_ oratory",debtor,thumb,dabble,subtle,C,https://myschool.ng/classroom/english-language/68994?exam_type=waec&exam_year=2023&type=obj&page=14
2023,14,67,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. u _ph_ olstery",reception,rehearsal,upheaval,phonetics,C,https://myschool.ng/classroom/english-language/68995?exam_type=waec&exam_year=2023&type=obj&page=14
2023,14,68,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. rou _g_ e",gem,rage,leisure,jest,C,https://myschool.ng/classroom/english-language/68997?exam_type=waec&exam_year=2023&type=obj&page=14
2023,14,69,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. _th_ en",thaw,smooth,den,wealthy,D,https://myschool.ng/classroom/english-language/68998?exam_type=waec&exam_year=2023&type=obj&page=14
2023,14,70,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) underlined. si _gn_",fawn,thing,hymn,single,C,https://myschool.ng/classroom/english-language/69000?exam_type=waec&exam_year=2023&type=obj&page=14
2023,15,71,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The fisherman said he sighted a ........... of fish in the river.",pack,colony,shoal,swarm,C,https://myschool.ng/classroom/english-language/69001?exam_type=waec&exam_year=2023&type=obj&page=15
2023,15,72,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The principal corrected no one else but ______.",Me,I,She,Myself,A,https://myschool.ng/classroom/english-language/69002?exam_type=waec&exam_year=2023&type=obj&page=15
2023,15,73,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The thug was ......... murder.",convicted for,charged with,charged for,sued with,B,https://myschool.ng/classroom/english-language/69003?exam_type=waec&exam_year=2023&type=obj&page=15
2023,15,74,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Asokoro office ................ is located in Ibadan.",headquarters',headquarter,headquarter's,headquarters,D,https://myschool.ng/classroom/english-language/69005?exam_type=waec&exam_year=2023&type=obj&page=15
2023,15,75,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. John should be through with his work,_______?",can't he,didn't he,shouldn't he,isn't it,C,https://myschool.ng/classroom/english-language/69007?exam_type=waec&exam_year=2023&type=obj&page=15
2023,16,76,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. This is the man ........... I said told me the interesting story.",which,whose,whom,who,C,https://myschool.ng/classroom/english-language/69008?exam_type=waec&exam_year=2023&type=obj&page=16
2023,16,77,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The accused forgot ............",what the police said,that the police said,when the police said,why the police said,A,https://myschool.ng/classroom/english-language/69010?exam_type=waec&exam_year=2023&type=obj&page=16
2023,16,78,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The officer ............. is my brother.",on uniform,in uniform dress,in uniform,with uniform,C,https://myschool.ng/classroom/english-language/69011?exam_type=waec&exam_year=2023&type=obj&page=16
2023,16,79,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The footballers have been practising __________.",in the stadium hard all morning,all morning in the stadium hard,all morning hard in the stadium,hard in the stadium all morning,D,https://myschool.ng/classroom/english-language/69013?exam_type=waec&exam_year=2023&type=obj&page=16
2023,16,80,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Professor John is the leader of the ....... committee to review the new book.",fifty-men,fifty-men's,fifty-man's,fifty-man,D,https://myschool.ng/classroom/english-language/69014?exam_type=waec&exam_year=2023&type=obj&page=16
2023,17,81,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. James appears ............ wiser than his friends.",more,much more,most,much,D,https://myschool.ng/classroom/english-language/69016?exam_type=waec&exam_year=2023&type=obj&page=17
2023,17,82,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. That world famous athlete is guilty.......... way you look at it.",whenever,whatever,however,whichever,D,https://myschool.ng/classroom/english-language/69017?exam_type=waec&exam_year=2023&type=obj&page=17
2023,17,83,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. We were all afraid when the alarm ________.",died off,went off,ran off,rang up,B,https://myschool.ng/classroom/english-language/69019?exam_type=waec&exam_year=2023&type=obj&page=17
2023,17,84,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The material used for sewing my dress is _______to yours.",most superior,superior,very superior,more superior,B,https://myschool.ng/classroom/english-language/69020?exam_type=waec&exam_year=2023&type=obj&page=17
2023,17,85,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The Chairman wasn't privy ..... that information.",with,at,on,to,D,https://myschool.ng/classroom/english-language/69022?exam_type=waec&exam_year=2023&type=obj&page=17
2023,18,86,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. We were lucky our driver didn't die in the accident, ........... ?",did we,isn't it,didn't we,weren't we,D,https://myschool.ng/classroom/english-language/69024?exam_type=waec&exam_year=2023&type=obj&page=18
2023,18,87,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The ............ were decorated with flowers.",girls shoes,girls' shoes,girls' shoes',girls shoes',B,https://myschool.ng/classroom/english-language/69027?exam_type=waec&exam_year=2023&type=obj&page=18
2023,18,88,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Before the lecturer entered the hall, we .......... the board.",are cleaning,have cleaned,clean,had cleaned,D,https://myschool.ng/classroom/english-language/69029?exam_type=waec&exam_year=2023&type=obj&page=18
2023,18,89,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. .......... the hours of nine and ten, the surgeons completed the operation.",before,upon,between,in,C,https://myschool.ng/classroom/english-language/69030?exam_type=waec&exam_year=2023&type=obj&page=18
2023,18,90,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Mother bought ............. at the fair.",a red expensive Japanese car,an expensive Japanese red car,a Japanese red expensive car,an expensive red Japanese car,D,https://myschool.ng/classroom/english-language/69032?exam_type=waec&exam_year=2023&type=obj&page=18
2023,19,91,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The duty of our teacher is to give instructions;.......... is to obey.",ours,our,ours',our's,A,https://myschool.ng/classroom/english-language/69034?exam_type=waec&exam_year=2023&type=obj&page=19
2023,19,92,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The teacher has ......... with the principal.",fallen apart,fallen out,fallen of,fallen down,B,https://myschool.ng/classroom/english-language/69036?exam_type=waec&exam_year=2023&type=obj&page=19
2023,19,93,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. A meeting was called ..............the instance of the chairman.",by,for,on,at,C,https://myschool.ng/classroom/english-language/69038?exam_type=waec&exam_year=2023&type=obj&page=19
2023,19,94,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Business is poor these days ........... workers are on strike.",whereas,because,no matter,so that,B,https://myschool.ng/classroom/english-language/69040?exam_type=waec&exam_year=2023&type=obj&page=19
2023,19,95,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The test seemed ................. simple that we thought we would all pass.",over,so,very,too,B,https://myschool.ng/classroom/english-language/69042?exam_type=waec&exam_year=2023&type=obj&page=19
2023,20,96,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Tayo: I think I can now solve the problem. Essien:............",So I can,Either do I,Neither can I,So do I,D,https://myschool.ng/classroom/english-language/69043?exam_type=waec&exam_year=2023&type=obj&page=20
2023,20,97,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The .......scientist has discovered a cure for cancer.",brilliant young Nigerian,Nigerian brilliant young,young brilliant Nigerian,young Nigerian brilliant,C,https://myschool.ng/classroom/english-language/69045?exam_type=waec&exam_year=2023&type=obj&page=20
2023,20,98,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The couple _______ their first child when I entered college.",hasn't had,haven't had,were not having,hadn't had,D,https://myschool.ng/classroom/english-language/69051?exam_type=waec&exam_year=2023&type=obj&page=20
2023,20,99,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The fire fighters worked hard to .......... the inferno.",put by,put away,put off,put out,D,https://myschool.ng/classroom/english-language/69054?exam_type=waec&exam_year=2023&type=obj&page=20
2023,20,100,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Those novels are interesting. I wonder if you can get me ................",others such many,many such others,such many others,many others such,B,https://myschool.ng/classroom/english-language/69058?exam_type=waec&exam_year=2023&type=obj&page=20
2023,21,101,objective,,,Identify the word with a different stress pattern,maintenance,candidate,enigma,primacy,C,https://myschool.ng/classroom/english-language/69060?exam_type=waec&exam_year=2023&type=obj&page=21
2023,21,102,objective,,,Identify the word with a different stress pattern,mountain,extrude,caution,creature,B,https://myschool.ng/classroom/english-language/69061?exam_type=waec&exam_year=2023&type=obj&page=21
2023,21,103,objective,,,Identify the word with a different stress pattern,believe,radar,declare,annoy,B,https://myschool.ng/classroom/english-language/69063?exam_type=waec&exam_year=2023&type=obj&page=21
2023,21,104,objective,,,Identify the word with a different stress pattern,penitent,penitence,retrospect,discover,D,https://myschool.ng/classroom/english-language/69065?exam_type=waec&exam_year=2023&type=obj&page=21
2023,21,105,objective,,,Identify the word with a different stress pattern,enjoy,reason,refer,belief,B,https://myschool.ng/classroom/english-language/69066?exam_type=waec&exam_year=2023&type=obj&page=21
2023,22,106,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence Parents encourage their children to exercise financial _prudence_",precision,caution,credence,sincerity,B,https://myschool.ng/classroom/english-language/69067?exam_type=waec&exam_year=2023&type=obj&page=22
2023,22,107,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence Awa _deceived_ Ahmed into handing over all his savings.",cooked,fooled,cheated,betrayed,C,https://myschool.ng/classroom/english-language/69068?exam_type=waec&exam_year=2023&type=obj&page=22
2023,22,108,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence It turned out that the plaintiff's _claim_ was false",surmise,pronouncement,allegation,contention,C,https://myschool.ng/classroom/english-language/69070?exam_type=waec&exam_year=2023&type=obj&page=22
2023,22,109,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence The aggrieved faction held a _clandestine_ meeting.",secret,quiet,quick,brief,A,https://myschool.ng/classroom/english-language/69071?exam_type=waec&exam_year=2023&type=obj&page=22
2023,22,110,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence Morgan Pharmacy is the _sole_ distributor of the antiviral drug.",only,major,creditable,first,A,https://myschool.ng/classroom/english-language/69074?exam_type=waec&exam_year=2023&type=obj&page=22
2023,23,111,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence Police officers holding batons _impounded_ the banker's car.",collected,banned,banished,seized,D,https://myschool.ng/classroom/english-language/69193?exam_type=waec&exam_year=2023&type=obj&page=23
2023,23,112,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence The English teacher is always _cheerful._",careful,gleeful,satisfied,zealous,B,https://myschool.ng/classroom/english-language/69196?exam_type=waec&exam_year=2023&type=obj&page=23
2023,23,113,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence The Chairman is of the opinion that laying off workers is _pernicious_ to the growth of the company.",crucial,irrelevant,indispensible,harmful,D,https://myschool.ng/classroom/english-language/69197?exam_type=waec&exam_year=2023&type=obj&page=23
2023,23,114,objective,,,"From the words lettered A to D below each of the. following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence It was she that _commanded_ me to leave the room.",encouraged,induced,ordered,persuaded,C,https://myschool.ng/classroom/english-language/69198?exam_type=waec&exam_year=2023&type=obj&page=23
