Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2019,3,11,microeconomics,,,,Which of the following factors is not a condition for a change in the supply of a commodity,improved technoly,cost of production,the price of the commodity,government tax policies,C,https://myschool.ng/classroom/economics/57284?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,12,microeconomics,,,,Supply of agricultural products is likely to be elastic in the,intermediate period,long-run,market period,short-run,B,https://myschool.ng/classroom/economics/57308?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,13,microeconomics,,,,Two commodities X and Y are in joint supply when,X is a by-product of Y,X and Y are produced by the same firm,increase in the quantity of X leads to a decrease in Y,X and Y cannot be produced in the same process,B,https://myschool.ng/classroom/economics/57312?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,14,microeconomics,,,,Table 1Units of quantity consumedTotal utilityMarginal utility0--110102155317241815180 The table above illustrates the law of?,diminishing returns,diminishing marginal productivity,diminishing marginal utility,variable proportion,C,https://myschool.ng/classroom/economics/57333?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,15,microeconomics,,,,"When the price of a good is above the equilibrium, there will be",a shortage,a surplus.,unemployment,inflation,B,https://myschool.ng/classroom/economics/57339?exam_type=waec&exam_year=2019&type=obj&page=3
2019,4,16,microeconomics,,,,What happens when a minimum price is imposed in a market?,Shortage occurs,Surplus occurs,market maintains its equilibrium,Many firms will close down,B,https://myschool.ng/classroom/economics/57349?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,17,general,,,,"When an increase in inputs leads to a more than proportionate increase in output, there is",decreasing returns to scale,Increase in marginal product,increasing retums to scale,constant retums to scale,C,https://myschool.ng/classroom/economics/57449?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,18,general,,,,The short-run in production is the time period when,techniques of production can easily be changed,all factors of production are vaiable,at least a factor is fixed while others are variable,variable factors cannot be changed,C,https://myschool.ng/classroom/economics/57451?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,19,calculation,,,,The table below shows the short-run cost of a firm. Use it to answer the question below Quantity (kg)Fixed cost ($)Variable cost ($)Total cost ($)Marginal cost ($)Average cost ($)1750200950-950275056013103606553750900PQ550 Calculate the value of Q,$350,$340,$360,$370,B,https://myschool.ng/classroom/economics/57471?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,20,microeconomics,,,,A cost of production that is positively related to output is the,total fixed cost,average fioxed cost,variable cost,social cost,C,https://myschool.ng/classroom/economics/57553?exam_type=waec&exam_year=2019&type=obj&page=4
2019,5,21,public-finance,,,,"In perfect competition, the average revenue curve of a firm is",below the marginal revenue curve,downward sloping,the marginal revenue curve,convex to the origin,C,https://myschool.ng/classroom/economics/57570?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,22,general,,,,Which of the following means of funding a business is very reliable and cheap?,Bank loans,Loans from friends,Plough back profits,Debentures,C,https://myschool.ng/classroom/economics/57609?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,23,microeconomics,,,,Govermment in most cases influences the location of firms to,discourage private investors,ensure equitable distribution,reduce the cost of production,make the firms enjoy economies of scale,B,https://myschool.ng/classroom/economics/57619?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,24,general,,,,Middlemen are made up of,"manufacturers, wholesalers, and consumers","manufacturers, wholesalers, and retailers","wholesalers, retailers and hawkers","wholesalers, retailers, and consumers",C,https://myschool.ng/classroom/economics/57623?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,25,general,,,,Malthusian theory of population was proved wrong because,the practice of subsistence farming was encouraged,developing countries adopted birth control method,new lands and new methods of production were discovered,Malthus view was seen as an exaggeration,C,https://myschool.ng/classroom/economics/57628?exam_type=waec&exam_year=2019&type=obj&page=5
2019,6,26,general,,,,Human development can be improved if,banks give more loans to businessmen,large family sizes are encouraged,general education and training are encouraged,it is handled by the private sector only,C,https://myschool.ng/classroom/economics/57632?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,27,macroeconomics,,,,The use of interest rates to control the money supply is a,control policy,monetary policy,developmental policy,fiscal policy,B,https://myschool.ng/classroom/economics/57636?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,28,general,,,,Agricultural productivity may be increased if,educational institutions are established in rural areas,commercial banks are established in rural areas,more infrastructural facilities are provided in rural areas,labour intensive method of agriculture is encouraged,D,https://myschool.ng/classroom/economics/57648?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,29,general,,,,Which of the following is a major advantage of establishing a tomato-processing factory in a country?,Local consumption will decrease,More unskilled labour will be employed,Foreign exchange will be conserved,It will attract more tourists,C,https://myschool.ng/classroom/economics/57652?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,30,theory,,,,A country is described as industrialized if,the contributions of industries to national income are high,traditional and modern sectors coexist,the country adopts an import promotion strategy,primary industries dominate the economy,A,https://myschool.ng/classroom/economics/57663?exam_type=waec&exam_year=2019&type=obj&page=6
2019,7,31,general,,,,The total value of goods and services produced within the borders of a country is,net national product,net domestic product,gross domestic product,gross national product,C,https://myschool.ng/classroom/economics/57664?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,32,macroeconomics,,,,Which of the following factors will not underestimate the national income?,Rapid decrease in prices,Increased subsistence production,Practice of specialization of labour,Increase in value of services not paid for,D,https://myschool.ng/classroom/economics/57669?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,33,general,,,,Which of the following items is not considered as a transfer payment?,Pension pay,Government subsidy,Students' grant,Doctor's salary,D,https://myschool.ng/classroom/economics/57673?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,34,general,,,,Which of the following is true of the value of money? It,is positively related to the price level,depends on the value people attach to it,is determined by the government,is inversely related to the price level,D,https://myschool.ng/classroom/economics/57681?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,35,general,,,,The motive for holding money to meet unforeseen events is termed,precautionary demand,transactions demand,liquidity demand,speculative demand,A,https://myschool.ng/classroom/economics/57690?exam_type=waec&exam_year=2019&type=obj&page=7
2019,8,36,microeconomics,,,,An increase in the prices of factor inputs may result in,demand-pull inflation,stagflation,open inflation,cost-push inflation,D,https://myschool.ng/classroom/economics/57692?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,37,public-finance,,,,Citizens are protected from the government's arbitrariness in taxation by the canon of,elasticity,flexibility.,economy,certainty,C,https://myschool.ng/classroom/economics/57801?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,38,macroeconomics,,,,What happens when the central bank increases the bank rate?,Amount of borrowing increases,Amount of borrowing decreases,Supply of money increases,Commercial banks are not affected,B,https://myschool.ng/classroom/economics/57804?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,39,general,,,,Insurance Companies are similar to commercial banks in that they,Compensate their customers for losses,act as lender of last resort,help in maintaining monetary stability in a nation,help in mobilizing savings for investment,D,https://myschool.ng/classroom/economics/57806?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,40,calculation,,,,"In most developing countries, a large percentage of the labour force is engaged in",trading,mining,agriculture,manufacturing,C,https://myschool.ng/classroom/economics/57816?exam_type=waec&exam_year=2019&type=obj&page=8
2019,9,41,general,,,,"In most underdeveloped countries, development plans do not achieve their objective due to",poor coordination between local and national governments,exportation of more primary products,lack of educational institutions in those countries,urban-rural migration of citizens,B,https://myschool.ng/classroom/economics/57859?exam_type=waec&exam_year=2019&type=obj&page=9
2019,9,42,macroeconomics,,,,"In a period of unemployment and falling prices, the government should adopt a",zero-based budget,budget deficit,balanced budget,surplus budget,C,https://myschool.ng/classroom/economics/57861?exam_type=waec&exam_year=2019&type=obj&page=9
2019,9,43,international-trade,,,,Balance of trade involves the exchange of,goods only,services only,goods and services,goods and capital,C,https://myschool.ng/classroom/economics/57864?exam_type=waec&exam_year=2019&type=obj&page=9
2019,9,44,international-trade,,,,Devaluation of currency may not correct a balance of payments deficit if the demand for export is,perfectly inelastic,perfectly elastic,fairly elastic,unitary elastic,A,https://myschool.ng/classroom/economics/57868?exam_type=waec&exam_year=2019&type=obj&page=9
2019,9,45,general,,,,An improvement in a country's terms of trade means that the,nation can export more services,nation's receipts on export are equal to payments on imports,value of her imports is lower than her exports,visible exports is less than visible imports,C,https://myschool.ng/classroom/economics/57879?exam_type=waec&exam_year=2019&type=obj&page=9
2019,10,46,general,,,,Which of the following institutions is Concerned with expanding developing countries' commodity trade,World Trade Organization (WTO),United Nations Conference on Trade and Development (UNCTAD),Economic Commission for Africa (ECA),African Development Bank (AfDB),D,https://myschool.ng/classroom/economics/57893?exam_type=waec&exam_year=2019&type=obj&page=10
2019,10,47,general,,,,The major achievement of the Economic Community of West African States (ECOWAS) is that it has,made capital more mobile,made possible the use of common currency,increased members' allegiance to former colonial masters,wIdened the market for goods produced,D,https://myschool.ng/classroom/economics/57895?exam_type=waec&exam_year=2019&type=obj&page=10
2019,10,48,international-trade,,,,One measure for financing a country's balance of payments deficit is through,export diversification,import substitution,short-term borrowing from IMF,internal borrowing from commercial banks,C,https://myschool.ng/classroom/economics/57903?exam_type=waec&exam_year=2019&type=obj&page=10
2019,10,49,general,,,,Exploitation of forest resources becomes a major problem when,communities fight over ownership,they are not renewed,they are neglected,the supply is fixed in the long-run,C,https://myschool.ng/classroom/economics/57917?exam_type=waec&exam_year=2019&type=obj&page=10
2019,10,50,general,,,,Natural resources that are renewable are found in the,mining sector,traditional sector,agricultural sector,secondary sector,C,https://myschool.ng/classroom/economics/57930?exam_type=waec&exam_year=2019&type=obj&page=10
