Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2023,6,26,advanced-algebra,,,,Evaluate: \(\int(2x + 1)^3 dx\),\(8(2x + 1)^2 + k\),\(6(2x + 1)^2 + k\),\(\frac{1}{8} (2x + 1)^4 + k\),\(\frac{1}{6} (2x + 1)^4 + k\),C,https://myschool.ng/classroom/further-mathematics/69157?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,27,advanced-algebra,,,,"If α and β are the roots of \(7x2 +12x - 4 = 0\),find the value of \(\frac{αβ}{(α + β)^2}\)",\( \frac{7}{36}\),-\( \frac{36}{7}\),\(\frac{36}{7}\),-\( \frac{7}{36}\),D,https://myschool.ng/classroom/further-mathematics/69162?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,28,advanced-algebra,,,,"If \(3x^2 + p x + 12 = 0\) has equal roots, find the values of p .",±12,±3,±4,±6,A,https://myschool.ng/classroom/further-mathematics/69164?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,29,advanced-algebra,,,,"Given that \(\frac{3x + 4}{(x - 2)(x + 3)}≡\frac{P}{x + 3}+\frac{Q}{x - 2}\),find the value of Q.",2,-2,1,-1,A,https://myschool.ng/classroom/further-mathematics/69165?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,30,vectors-matrices,,,,"The velocity of a body of mass 4.56 kg increases from \((10 ms^{-1}, 060^o) to (50 ms ^{-1}, 060^o)\) in 16 seconds . Calculate the magnitude of force acting on it.",17.1 N,11.4 N,36.5 N,5.7 N,B,https://myschool.ng/classroom/further-mathematics/69177?exam_type=waec&exam_year=2023&type=obj&page=6
2023,7,31,vectors-matrices,,,,"A linear transformation on the oxy plane is defined by \(P : (x, y) → (2x + y, -2y)\). Find \(P^2\)",\(\begin{bmatrix} 4&0\\1&4\end{bmatrix}\),\(\begin{bmatrix} 4&4\\0&0\end{bmatrix}\),\(\begin{bmatrix} 4&0\\0&4\end{bmatrix}\),\(\begin{bmatrix} 4&1\\0&4\end{bmatrix}\),C,https://myschool.ng/classroom/further-mathematics/69179?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,32,advanced-algebra,,,,"Given that \(y^2 + xy = 5,find \frac{dy}{dx}\).",\(\frac{y}{2y + x}\),\(\frac{-y}{2y + x}\),\(\frac{-y}{2y - x}\),\(\frac{y}{2y + x}\),B,https://myschool.ng/classroom/further-mathematics/69195?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,33,advanced-algebra,,,,"If \(X\) and \(Y\) are **two** independent events such that \(P (X) = \frac{1}{8}\) and \(P (X ⋃ Y) = \frac{5}{8}\), find \(P (Y)\).",\(\frac{1}{6}\),\(\frac{4}{7}\),\(\frac{4}{21}\),\(\frac{3}{7}\),B,https://myschool.ng/classroom/further-mathematics/69200?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,34,advanced-algebra,,,,"A function \(f\) is defined by \(f :x→\frac{x + 2}{x - 3},x ≠ 3\).Find the inverse of \(f\) .","\(\frac{x + 3}{x - 2},x ≠ 2\)","\(\frac{x - 3}{x + 2},x ≠ -2\)","\(\frac{3x - 2}{x+1},x ≠ -1\)","\(\frac{3x + 2}{x - 1},x ≠ 1\)",D,https://myschool.ng/classroom/further-mathematics/69224?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,35,advanced-algebra,,,,The probabilities that Atta and Tunde will hit a target in a shooting contest are \(\frac{1}{6}\) and \({1}{9}\) respectively. Find the probability that only one of them will hit the target.,\(\frac{1}{54}\),\(\frac{41}{54}\),\(\frac{20}{27}\),\(\frac{13}{54}\),D,https://myschool.ng/classroom/further-mathematics/69251?exam_type=waec&exam_year=2023&type=obj&page=7
2023,8,36,vectors-matrices,,,,"Given that \(p = \begin{bmatrix} x&4\\3&7\end{bmatrix} Q =\begin{bmatrix} x&3\\1&2x\end{bmatrix}\) and the determinant of \(Q\) is **three** more than that of \(P\) , find the values of \(x\).","\(-2,\frac{3}{2}\)","\(2,\frac{3}{2}\)","\(-2,-\frac{3}{2}\)","\(2-,\frac{3}{2}\)",B,https://myschool.ng/classroom/further-mathematics/69270?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,37,advanced-algebra,,,,"If m and ( m + 4) are the roots of \(4x^2 - 4x - 15 = 0\), find the equation whose roots are 2 m and (2 m + 8).",\(x^2+8x-15=0\),\(x^2-2x-15=0\),\(x^2-8x-15=0\),\(x^2+2x+15=0\),B,https://myschool.ng/classroom/further-mathematics/69274?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,38,mechanics,,,,Find the coefficient of the \(6^{th}term\) in the binomial expansion of \((1 - \frac{2x}{3})10\) in ascending powers of \(x\).,\(-\frac{896x^6}{9}\),\(-\frac{896x^5}{9}\),\(-\frac{896x^5}{27}\),\(-\frac{896x^6}{27}\),C,https://myschool.ng/classroom/further-mathematics/69285?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,39,advanced-algebra,,,,In how many ways can four Mathematicians be selected from six ?,90,60,15,360,C,https://myschool.ng/classroom/further-mathematics/69290?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,40,advanced-algebra,,,,"If \((x - 5)\) is a factor of \(x^3 - 4x^2 - 11x + 30\), find the remaining factors.",\((x + 3) and (x - 2)\),\((x - 3) and (x + 2)\),\((x - 3) and (x - 2)\),\((x + 3) and (x + 2)\),A,https://myschool.ng/classroom/further-mathematics/69294?exam_type=waec&exam_year=2023&type=obj&page=8
