Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2024,3,13,trigonometry,,,,A variable W varies partly as M and Partly inversely as P. Which of the following **correctly** represents the relation with k\(_1\) and k\(_2\) constants?,W = \(\frac{k_1M}{k_2P}\),W = (\(k_1 + k_2\))\(\frac{\text{M}}{\text{P}}\),W = k\(_1\)M + \(\frac{k_2}{P}\),W = (k\(_1 + k_2\))M + P,C,https://myschool.ng/classroom/mathematics/71775?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,14,geometry,,,,"A cylindrical metallic barrel of height 2.5m and radius 0.245 is closed at one end. Find, correct to one decimal place, the total surface area of the barrel (Take π = \(\frac{22}{7}\))",2.1 m\(^2\),3.5 m\(^2\),4.0 m\(^2\),9.4 m\(^2\),C,https://myschool.ng/classroom/mathematics/71776?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,15,general,,,,Make R the subject of the relation V = πl(R\(^2\) - r\(^2\)),R = \(\sqrt{\frac{V}{πl} + r^2}\),R = \(\sqrt{\frac{V}{πl} - r^2}\),R = \(\sqrt{V - πlr^2}\),R = \(\sqrt{V + πlr^2}\),A,https://myschool.ng/classroom/mathematics/71777?exam_type=waec&exam_year=2024&type=obj&page=3
2024,4,16,general,,,,"Consider the following statements: m = Edna is respectful n = Edna is brilliant, If m ⇒ n, which of the following is valid?",¬n ⇒ ¬m.,¬m ⇒ ¬n.,n ⇒ ¬m.,m ⇒ n.,A,https://myschool.ng/classroom/mathematics/71778?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,17,general,,,,"A number is added to both the numerator and the denominator of the fraction \(\frac{1}{8}\) if the result is \(\frac{1}{2}\), find the number.",3,4,5,6,D,https://myschool.ng/classroom/mathematics/71779?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,18,statistics,,,,"Gifty, Justina, and Frank shared 60 oranges in the ratio 5: 3: 7 respectively. How many oranges did Justina receive?",16,12,20,28,B,https://myschool.ng/classroom/mathematics/71780?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,19,algebra,,,,Find the quadratic equation whose roots are \(\frac{2}{3}\) and - 1,3x\(^2\) - x - 2 = 0,3x\(^2\) + x + 2 = 0,3x\(^2\) + x - 2 = 0,3x\(^2\) + x - 1 = 0,C,https://myschool.ng/classroom/mathematics/71787?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,20,trigonometry,,,,A piece of rod of length 44 m is cut to form a rectangular shape such that the ratio of the length to the breadth is 7: 4. Find the breath.,8m,14m,16m,24m,A,https://myschool.ng/classroom/mathematics/71795?exam_type=waec&exam_year=2024&type=obj&page=4
2024,5,21,geometry,,,https://myschool.ng/storage/classroom/ea0n8LCRX0HdamCMwpfO2IrQllKXlVdfWvGoRAsF.png,"In the diagram above, \(\overline{MN} || \overline{KL}\), \(\overline{ML}\) and \(\overline{KN}\) intersect at X. |\(\overline{MN}\)| = 12cm, |\(\overline{MX}\)| = 10cm and |\(\overline{MN}\)| = 9cm. If the area of \(\triangle\) MXN is 16cm\(^2\), calculate the area of \(\triangle\) LXK",9cm\(^2\),8cm\(^2\),10cm\(^2\),12cm\(^2\),A,https://myschool.ng/classroom/mathematics/71797?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,22,trigonometry,,,,"A ladder 15 m long leans against a vertical pole, making an angle of 72º with the horizontal. Calculate, correct to one decimal place, the distance between the foot of the ladder and the pole.",15.8 m,14.3 m,4.9 m,4.6 m,D,https://myschool.ng/classroom/mathematics/71801?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,23,geometry,,,https://myschool.ng/storage/classroom/l6h972KotAQB2aAUa7lcv2LaXCIFCIVoFrXpQ9to.png,"In the diagram above, O is the centre of the circle. If | \(\overline{OA}\) = 25 cm and |\(\overline{AB}\) = 40 cm, find |\(\overline{OH}\)|",15 cm,20 cm,25 cm,30 cm,A,https://myschool.ng/classroom/mathematics/71802?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,24,general,,,,"A car valued at $ 600,000.00 depreciates by 10% each year. What will be the value of the car at the end of two years?","$ 120,000.00","$ 480,000.00","$ 486,000.00","$ 540,000.00",C,https://myschool.ng/classroom/mathematics/71803?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,25,trigonometry,,,,"Given that P is 25 m on a bearing of 330º from Q, how far south of P is Q?",25.2 m,21.7 m,19.8 m,18.5 m,B,https://myschool.ng/classroom/mathematics/71804?exam_type=waec&exam_year=2024&type=obj&page=5
2024,6,26,geometry,,,,"The length and breadth of a cuboid are 15 cm and 8 cm respectively. If the volume of the cuboid is 1560 cm\(^3\), calculate the total surface area.",976cm\(^2\),838cm\(^2\),792cm\(^2\),746cm\(^2\),B,https://myschool.ng/classroom/mathematics/71805?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,27,general,,,,"The number 1621 was subtracted from 6244 in base x. If the result was 4323, find x.",Seven,Eight,Nine,Ten,A,https://myschool.ng/classroom/mathematics/71806?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,28,algebra,,,,Factorize completely: 27x\(^2\) - 48y\(^2\),3(3x + 4y)(3x - 4y),3(3x + 4y)(3x + 4y),3(9x - 16y)(9x + 16y),3(9x - 16y)(9x - 16y),A,https://myschool.ng/classroom/mathematics/71822?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,29,general,,,,For what values of x is \(\frac{x - 3}{4}\) + \(\frac{x + 1}{8}\) \(\geq\) 2 ?,x \(\geq\) 5,x \(\geq\) 6,x \(\geq\) 7,x \(\geq\) 8,C,https://myschool.ng/classroom/mathematics/71823?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,30,geometry,,,https://myschool.ng/storage/classroom/SKTMzrr3bPbqSQEZGORsOC89f3wHtBA5CB1Eojdz.png,"In the diagram above, < SQR = 52º and < PRT = 16º. Find the value of the angle marked y",64\(^0\),68\(^0\),112\(^0\),128\(^0\),C,https://myschool.ng/classroom/mathematics/71824?exam_type=waec&exam_year=2024&type=obj&page=6
2024,7,31,geometry,,,https://myschool.ng/storage/classroom/Crw2ZU0bRauMHJkyCdTo6h9EmUQ8HAvh854IJxib.png,"In the diagram above, JKL is a tangent to the circle GHIK at K.",93º,55º,42º,23º,B,https://myschool.ng/classroom/mathematics/71826?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,32,geometry,,,,A cone and a cylinder are of equal volume. The base radius of the cone is twice the radius of the cylinder. What is the ratio of the height of the cylinder to that of the cone?,5: 4,4: 3,3: 2,3: 4,B,https://myschool.ng/classroom/mathematics/71827?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,33,geometry,,,https://myschool.ng/storage/classroom/tlP82Xpw6GmjQwPWyu3NQchWxOT3ysuQdUCWokBP.png,"Find, correct to the **nearest** ​​​​​​whole number, the value of h in the diagram above.",15 m,22 m,23 m,18 m,C,https://myschool.ng/classroom/mathematics/71828?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,34,calculus,,,,"The gradient of the line joining the points P(2, -8) and Q(1, y) is -4. Find the value of y",2,4,-4,-3,C,https://myschool.ng/classroom/mathematics/71829?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,35,geometry,,,https://myschool.ng/storage/classroom/PpNqp87LWC9TIJnAryfnRgSPnMuGhtZIvJnWdwtP.png,"In the diagram above, \(\overline{PQ}\) || \(\overline{RS}\), \(\angle\)WYZ = 44º and \(\angle\)WXY = 50º. Find \(\angle\)WTX",65º,68º,86º,90º,C,https://myschool.ng/classroom/mathematics/71830?exam_type=waec&exam_year=2024&type=obj&page=7
2024,8,36,trigonometry,,,,"The perimeter of a rectangular garden is 90 m. If the width is 7 m less than the length, find the length of the garden.",19 m,23 m,24 m,26 m,D,https://myschool.ng/classroom/mathematics/71831?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,37,geometry,,,,"Four of the angles of a hexagon sum up to 420º. If the remaining angles are equal, find the value of each of the angles.",60\(^O\),100\(^O\),120\(^O\),150\(^O\),D,https://myschool.ng/classroom/mathematics/71832?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,38,geometry,,,https://myschool.ng/storage/classroom/ZBQq5rrj8Z0wNGuounXRH3bCKmKruFFQKLDsMzei.png,Find the value of x in the diagram above.,120º,100º,60º,150º,A,https://myschool.ng/classroom/mathematics/71834?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,39,statistics,,,,"The following are the masses (in kg) of members in a club: 59, 44, 53, 49, 57, 40, 48, and 50. Calculate the mean mass.",44 kg,50 kg,40 kg,53 kg,B,https://myschool.ng/classroom/mathematics/71842?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,40,statistics,,,,"The following are the masses (in kg) of members in a club: 59, 44, 53, 49, 57, 40, 48, and 50. Calculate the variance of the distribution.",35,36,40,50,A,https://myschool.ng/classroom/mathematics/71845?exam_type=waec&exam_year=2024&type=obj&page=8
2024,9,41,trigonometry,,,,"Two opposite sides of a rectangle are (5x + 3) m and (2x + 9) m. If an adjacent side is (6x - 7) m, find in m\(^2\), the area of the rectangle.",45,65,125,165,B,https://myschool.ng/classroom/mathematics/71852?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,42,statistics,,,,A die is tossed once. Find the probability of getting a prime number.,\(\frac{1}{2}\),\(\frac{1}{6}\),\(\frac{1}{3}\),\(\frac{2}{3}\),A,https://myschool.ng/classroom/mathematics/71855?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,43,geometry,,,,"The area of a sector of a circle with radius 7cm is 51.3 cm\(^2\). Calculate, correct to the nearest whole number, the angle of the sector. (Take \(\pi\) = \(\frac{22}{7}\))",60\(^0\),120\(^0\),150\(^0\),150\(^0\),B,https://myschool.ng/classroom/mathematics/71859?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,44,trigonometry,,,,"A cliff on the bank of a river 87 m high. A boat on the river is 22 m away from the cliff. Calculate, correct to the nearest degree, the angle of depression of the boat from the top of the cliff.",76\(^o\),64\(^o\),36\(^o\),24\(^o\),A,https://myschool.ng/classroom/mathematics/71874?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,45,geometry,,,https://myschool.ng/storage/classroom/uNTqtNAZZFOSuZ8wUex7AXy0IxJ3rIsyH8Xq8ejn.png,"In the diagram \(\overline{TU}\) is a tangent to the circle SPQR at P. If \(\angle\)PTS = 44º, \(\angle\)SQP = 35º, find \(\angle\)PST",101º,125º,130º,135º,A,https://myschool.ng/classroom/mathematics/71879?exam_type=waec&exam_year=2024&type=obj&page=9
2024,10,46,statistics,,,,The probability that Amaka will pass an examination is \(\frac{3}{7}\) and that Bala will pass is \(\frac{4}{9}\). Find the probability that both will pass the examination.,\(\frac{2}{21}\),\(\frac{4}{21}\).,\(\frac{5}{21}\),\(\frac{9}{21}\),B,https://myschool.ng/classroom/mathematics/71882?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,47,general,,,,Which of the following points lies on the line 3x - 8y = 11?,"(1, 1)","(1, -1)","(-1, 1)","(-1, -1)",B,https://myschool.ng/classroom/mathematics/71885?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,48,statistics,,,,"Find the range of the following set of numbers: 28, 29, 39, 38, 33, 37, 26, 20, 15, and 25.",22,24,25,27,B,https://myschool.ng/classroom/mathematics/71888?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,49,general,,,,The fourth and eighth terms of an Arithmetic Progression are 16 and 40 respectively. Find the common difference.,- 6,6,-2,2,B,https://myschool.ng/classroom/mathematics/71889?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,50,general,,,,For what values of y is \(\frac{y + 2}{8y^2 - 10y + 3}\) not defined?,"\(\frac{-3}{4}\), \(\frac{1}{2}\)","\(\frac{-3}{4}\), \(\frac{-1}{2}\)","\(\frac{3}{4}\), \(\frac{1}{2}\)","\(\frac{3}{4}\), \(\frac{-1}{2}\)",C,https://myschool.ng/classroom/mathematics/71890?exam_type=waec&exam_year=2024&type=obj&page=10
