Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2017,3,11,objective,,,,Amos in his prophetic work advocated for ______?,sincere sacrifice and worship,true religion and social justice,love and true sacrifice,"righteousness, peace and love",B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46929?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,12,objective,,,,Jehoiachin surrendered to Babylon in 597 B.C. in order to _____?,become a servant of Nebuchadnezzar,save Jerusalem from destruction,have jews exiled into Babylon,fulfill God's prophecies through Nehemiah,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46930?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,13,objective,,,,Josiah's reforms were influenced by _______?,the demise of Assyrian Empire,Ahab's disregard for the law,Assyria's conquest of states,the discovery of the law book,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/46931?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,14,objective,,,,"Eleazar, the man who commissioned Joshua, was a ________?",seer,priest,prophet,judge,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46932?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,15,objective,,,,Herod Agrippa killed James in order to,offer breathing space to Judaism,punish Christians from outside Jerusalem,win confidence of the Jews,seek revenge for the Herods,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46933?exam_type=waec&exam_year=2017&type=obj&page=3
2017,4,16,objective,,,,Herod's expectation in receiving Jesus for a trial was to _______,see signs from Jesus,become a friend of Pilate,set Jesus free,punish Jesus,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/46934?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,17,objective,,,,Pontius Pilate condemned Jesus to death so that ______,the Emperor might honour him,the Jews might be pleased,Barabbas could be freed,justice could be done,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46935?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,18,objective,,,,And he saw two boats by the lake; but the fishermen had gone out of them and were washing their nets. The lake in question was _____,Gennesaret,Arabah,Jordan,Tiberias,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/46936?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,19,objective,,,,"While King Hiram of Tyre supplied Solomon with cedar and cypress, Solomon gave in return _______",fish and food,wheat and oil,salt and olives,grapes and gold,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46937?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,20,objective,,,,Simon Peter was reluctant in obeying Jesus' instruction to fish again because ________,the sea was rough and tempestuous,his colleagues had gone home,their night's toil was fruitless,the sabbath day was beginning,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46938?exam_type=waec&exam_year=2017&type=obj&page=4
2017,5,21,practical,,,,The book of Hosea is meant to illustrate God's ________,univeralism and love,purity and providence,love and mercy,forgiveness and sovereignty,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46939?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,22,objective,,,,"To prove the land's fertility, the spies brought from the valley of Esthol, _______","sycamore, figs and olives","pomegranates, citrus and vines","grapes, figs and pomegranates","olives, grapes and sycamore",C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46940?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,23,objective,,,,"When the Chief Priest and Elders heard that Jesus had risen, they offered money to the soldiers so that",the soldiers could prepare for a celebration of the event,the soldiers would give false report concerning resurrection,they would go out to spread the news,they could search for the risen Christ,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46941?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,24,objective,,,,And when he came up out of the water immediately he saw the heavens opened and the spirit descending upon him like a dove What was the significance of the descent of the dove? To,show that he was the messiah,empower him for his ministry,isolate him as a distinguished prophet,reveal him to the world,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/46942?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,25,objective,,,,**So the city was besieged till the eleventh year of King Zedekiah...** This reference alludes to,"Mataniah, King of Judah","Cyrus, King of persia",Nebuchadnezzar King Babylon.,"Ashurbanipal, King of Assyria",C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46943?exam_type=waec&exam_year=2017&type=obj&page=5
2017,6,26,objective,,,,"The fulfillment of the royal law, according to James involves",being impartial,loving your neighbour as yourself,staying away from sin,showing kindness,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46944?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,27,objective,,,,Joseph was sold to the Midianites by his brothers at,Bethel,Gilead,Dothan,Shechem,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46945?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,28,objective,,,,The sons of Eli treated God's sacrifices with contempt by______,laying with women in the tent,being ignorant of the sacrificial laws,taking raw meat before the fats were burnt.,limiting themselves to the breast of the animal,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46946?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,29,objective,,,,Joseph of Arimathea expressed his faith in Jesus when he _____?,comforted Jesus' mother,supported Jesus' disciples,buried Jesus in his torrib,pleaded for Jesus' release,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46947?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,30,objective,,,,"That Daniel, who is one of the exiles from Judah, pays no heed to you, o, king .... The King being addressed was ________?",Nebuchadnezzar,Ashurbanipal,Cyrus,Darius,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/46948?exam_type=waec&exam_year=2017&type=obj&page=6
2017,7,31,objective,,,,One of the four rivers found in the garden of Eden was ______?,Nile,Tigris,Abana,Jordan,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46950?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,32,objective,,,,Keep away from these men and let them alone This counsel was offered by,Cleopas,Gamaliel,Caiaphas,Pilate,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46951?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,33,objective,,,,The main reason why the Israelites went to Egypt was because ________?,they needed divine protection,the Egyptians had colonized them,Joseph was in charge of food,there was great famine,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/46952?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,34,objective,,,,Peter expected elders of the church to lead their flock _______,extraordinarily,timelessly,selflessly,bossily,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46953?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,35,objective,,,,Josiah defiled Topheth in order to prevent Jews from _______,sacrificing children to Molech.,"offering sacrifices to the god, chemosh",worshiping the Babylonian sun god,building the Asherah in Hinon,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/46954?exam_type=waec&exam_year=2017&type=obj&page=7
2017,8,36,objective,,,,Peter taught that people who disregard authorities would ______,be banished from society,lose eternal life,be punished by God and King,suffer persecution in all their lives,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/46955?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,37,objective,,,,Herod treated Jesus with contempt and mockery by _______?,forcing him for signs and wonders,subjecting him to serve beatings,dressing him in gorgeous apparels,accusing him falsely and bitterly,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46956?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,38,objective,,,,The incident of mourning guards at Jesus' tomb was recorded by Saint ________?,Luke,Mark,John,Matthew,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/46957?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,39,objective,,,,Moses' miracles among the Hebrews after his call were meant to,encourage rebellion against the Pharaoh,reveal Moses' leadership capabilities,convince Pharaoh of Yahweh's supremacy,convince Israel of Yahweh's mission,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46958?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,40,objective,,,,Nehemiah succeeded in building the walls of Jerusalem because________?,he defeated Sanballat and Tobiah,Artaxerxes sent troops to protect him,God's hand was with the Jews,God sent plagues upon their enemies,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46959?exam_type=waec&exam_year=2017&type=obj&page=8
2017,9,41,objective,,,,"According to James, faith in God produces _______",steadfastness,joy,wisdom,blessing,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/46961?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,42,objective,,,,Jesus taught that the attitude of Christians toward forgiveness should be ________,limitless,restricted,purposeless,conditional,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/46962?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,43,objective,,,,Aaron was chosen to assist Moses in liberating the Israelites because ________,Moses was a stammerer.,God had lost confidence in Moses,the Israelites murmured against Moses' leadership,Moses was old and would soon die.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/46963?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,44,objective,,,,Joseph was sold to the Midianites by his brothers at _________,Bethel,Gilead,Dothan,Shechem,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46964?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,45,objective,,,,God charged Joshua during his call to cross the Jordan River in order to ______,fight the people to Jericho,possess the promised Land,appoint Eleazar to succeed Aaron,circumcise all Hebrew children,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46965?exam_type=waec&exam_year=2017&type=obj&page=9
2017,10,46,objective,,,,The part of the temple which was connected with Jesus temptation was the ________,Holy of Holies,Pinnacle,court of the Gentiles,sanctuary,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46966?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,47,objective,,,,Peter called on Christians not to retaliate because ________,God made light Jesus' persecutions,God fights for the innocent,vengeance belongs to God,Jesus patiently bore his persecutions,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46967?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,48,objective,,,,King Darius decreed that men should tremble and fear the God of Daniel because He (God) is the _______?,saving God,living God,powerful God,loving God,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46968?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,49,objective,,,,What are these feeble Jews doing? Will they sacrifice.... ? Sanballat made this statement to ________,scare the Jews,attack the Jews,ridicule the Jews,sanction the Jews,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/46969?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,50,objective,,,,His most fascinating aspect of what was going on in the early church was that __________,the prophecy of Joel was fulfilled,believers shared their possessions,Peter denied the apostles were drunk,Cornelius and his household were baptized,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/46970?exam_type=waec&exam_year=2017&type=obj&page=10
