Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2016,6,30,objective,,,*Interpretations are given. choose the interpretation that is most appropriate* The company has been under siege from the public. This means that the company is being,applauded,picketed,criticized,shielded,B,https://myschool.ng/classroom/english-language/45261?exam_type=waec&exam_year=2016&type=obj&page=6
2016,7,31,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence* Most people _abhor_ nagging.",scorn,despise,reject,slight,B,https://myschool.ng/classroom/english-language/45264?exam_type=waec&exam_year=2016&type=obj&page=7
2016,7,32,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* I really hope beatrice would be *kind* enough to let us stay the night.",generous,polite,gracious,gentle,C,https://myschool.ng/classroom/english-language/45267?exam_type=waec&exam_year=2016&type=obj&page=7
2016,7,33,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* I personally think that the costume *outlandish*",outdated,strange,unique,foreign,B,https://myschool.ng/classroom/english-language/45271?exam_type=waec&exam_year=2016&type=obj&page=7
2016,7,34,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* He did all he could to *fortify* the building against attack.",defend,secure,shield,support,B,https://myschool.ng/classroom/english-language/45274?exam_type=waec&exam_year=2016&type=obj&page=7
2016,7,35,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* This is one decision you cannot *defend*",justify,explain,support,express,A,https://myschool.ng/classroom/english-language/45277?exam_type=waec&exam_year=2016&type=obj&page=7
2016,8,36,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* He simply dislikes he's wife's *inordinate* demands for money.",frequent,excessive,repeated,indecent,B,https://myschool.ng/classroom/english-language/45280?exam_type=waec&exam_year=2016&type=obj&page=8
2016,8,37,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* Bravery is Victor's most *dominant* trait",admirable,outstanding,suitable,influencial,B,https://myschool.ng/classroom/english-language/45285?exam_type=waec&exam_year=2016&type=obj&page=8
2016,8,38,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* It's always better to buy *durable* products",authentic,expensive,permanent,lasting,D,https://myschool.ng/classroom/english-language/45289?exam_type=waec&exam_year=2016&type=obj&page=8
2016,8,39,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* Where did this document *emanate* from.",originate,emerge,appear,arise,A,https://myschool.ng/classroom/english-language/45294?exam_type=waec&exam_year=2016&type=obj&page=8
2016,8,40,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* The management *applauded* the staff for their hardwork",adored,commended,encouraged,recommended,B,https://myschool.ng/classroom/english-language/45298?exam_type=waec&exam_year=2016&type=obj&page=8
2016,9,41,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* We arrive just....time for the formal opening.",in,after,before,at,A,https://myschool.ng/classroom/english-language/45300?exam_type=waec&exam_year=2016&type=obj&page=9
2016,9,42,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* I didn't tell my parents about the trip because they would be....themselves with worry.",at,upon,within,beside,D,https://myschool.ng/classroom/english-language/45302?exam_type=waec&exam_year=2016&type=obj&page=9
2016,9,43,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* She claims....someone jump over the fence",seeing,to have seen,having seen,to be seeing,B,https://myschool.ng/classroom/english-language/45305?exam_type=waec&exam_year=2016&type=obj&page=9
2016,9,44,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences Kofi said he is better at physics....",as i am,than i am,as i am,than i do,B,https://myschool.ng/classroom/english-language/45307?exam_type=waec&exam_year=2016&type=obj&page=9
2016,9,45,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences Her shoes are made....genuine leather",on,of,with,by,B,https://myschool.ng/classroom/english-language/45308?exam_type=waec&exam_year=2016&type=obj&page=9
2016,10,46,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* Even after his explanations, I was none the ___________",wiser,wise,wisest,worse,A,https://myschool.ng/classroom/english-language/45309?exam_type=waec&exam_year=2016&type=obj&page=10
2016,10,47,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* I spoke to Mary and Peter on the issue but....of them took my advice.",All,neither,either,each,B,https://myschool.ng/classroom/english-language/45325?exam_type=waec&exam_year=2016&type=obj&page=10
2016,10,48,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* You like ice cream, .....",didn't you,did you,isn't it,don't you,D,https://myschool.ng/classroom/english-language/45326?exam_type=waec&exam_year=2016&type=obj&page=10
2016,10,49,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* We need to.....for lost time.",make in,make by,make up,make through,C,https://myschool.ng/classroom/english-language/45327?exam_type=waec&exam_year=2016&type=obj&page=10
2016,10,50,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* Everyone wants to be the.......favourite",school principal,school's principal's,school principal's,school's principal,C,https://myschool.ng/classroom/english-language/45328?exam_type=waec&exam_year=2016&type=obj&page=10
2016,11,51,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* The haircut makes him.....in the crowd.",stand out,stand tall,stand in,stand on,A,https://myschool.ng/classroom/english-language/45329?exam_type=waec&exam_year=2016&type=obj&page=11
2016,11,52,objective,,,"*From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences* .....in this town form many years, i can tell you a lot about its people.",from living,to have lived,having lived,in living,C,https://myschool.ng/classroom/english-language/45338?exam_type=waec&exam_year=2016&type=obj&page=11
2016,11,53,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence*",matured,mature,maturing,matures,B,https://myschool.ng/classroom/english-language/45351?exam_type=waec&exam_year=2016&type=obj&page=11
2016,11,54,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* The coach, as well as the players....given fantastic gifts last month.",was,were,are,is,A,https://myschool.ng/classroom/english-language/45354?exam_type=waec&exam_year=2016&type=obj&page=11
2016,11,55,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* If he....here, he would do it for free",is,was,were,will be,C,https://myschool.ng/classroom/english-language/45356?exam_type=waec&exam_year=2016&type=obj&page=11
2016,12,56,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceHad she told me, i.....you*",will have stopped,would have stopped,would stop,must have stopped,B,https://myschool.ng/classroom/english-language/45358?exam_type=waec&exam_year=2016&type=obj&page=12
2016,12,57,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceSince his transfer to Banjul, my brother......our hometown*",had not been visiting,did not visit,has not visited,had not visited,C,https://myschool.ng/classroom/english-language/45361?exam_type=waec&exam_year=2016&type=obj&page=12
2016,12,58,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceThe Minister....Agriculture visited our school today*",to,on,of,in,C,https://myschool.ng/classroom/english-language/45364?exam_type=waec&exam_year=2016&type=obj&page=12
2016,12,59,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceI was barely half way home when darkness....*",set out,set in,set up,set off,B,https://myschool.ng/classroom/english-language/45367?exam_type=waec&exam_year=2016&type=obj&page=12
2016,12,60,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceYou must obtain a degree....medicine to become a doctor*",on,for,of,in,D,https://myschool.ng/classroom/english-language/45368?exam_type=waec&exam_year=2016&type=obj&page=12
2016,13,61,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceWe'll buy more but for now lets just....with what we have*",make up,make do,make away,make out,B,https://myschool.ng/classroom/english-language/45371?exam_type=waec&exam_year=2016&type=obj&page=13
2016,13,62,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceThey told her that we would solve the problem....*",herself,himself,themselves,ourselves,D,https://myschool.ng/classroom/english-language/45373?exam_type=waec&exam_year=2016&type=obj&page=13
2016,13,63,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceThe sport i like....is swimming*",better,much,most,more,C,https://myschool.ng/classroom/english-language/45375?exam_type=waec&exam_year=2016&type=obj&page=13
2016,13,64,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* If you insist that you are not a tailor.....are you?",whom,which,what,who,C,https://myschool.ng/classroom/english-language/45377?exam_type=waec&exam_year=2016&type=obj&page=13
2016,13,65,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceIf your grades dont improve, i shall have no option...to move you to another school*",than,except,besides,but,D,https://myschool.ng/classroom/english-language/45378?exam_type=waec&exam_year=2016&type=obj&page=13
2016,14,66,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentenceI...rather he did not stay*",could,should,will,would,D,https://myschool.ng/classroom/english-language/45379?exam_type=waec&exam_year=2016&type=obj&page=14
2016,14,67,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* Your submission is ....",neither here nor there,either here or there,either here nor there,neither there or here,A,https://myschool.ng/classroom/english-language/45380?exam_type=waec&exam_year=2016&type=obj&page=14
2016,14,68,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* Every one of the boys.....excited about the picnic.",was seeming,is seeming,seem,seems,D,https://myschool.ng/classroom/english-language/45381?exam_type=waec&exam_year=2016&type=obj&page=14
2016,14,69,objective,,,"*From the words lettered A to D below each of the following sentences, choose the word or group of words as it is used in the sentence* You...be ashamed of yourself for saying such a thing before the principal.",we,should,might,shall,B,https://myschool.ng/classroom/english-language/45382?exam_type=waec&exam_year=2016&type=obj&page=14
