Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2015,3,11,human-biology,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Ability of the human eye to focus images accurately on the retina is called,astigmatism,myopia,adjustment,accommodation,D,https://myschool.ng/classroom/biology/45392?exam_type=waec&exam_year=2015&type=obj&page=3
2015,3,12,diagram-based,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following processes removes carbon (IV) oxide from the atmosphere?,Burning fuels,Putrefaction,Photosynthesis,Respiration in plants,C,https://myschool.ng/classroom/biology/45393?exam_type=waec&exam_year=2015&type=obj&page=3
2015,3,13,plant-biology,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following characteristic features is not associated with monocotyledonous plants?,Well differentiated sepals and petals,Presence of fibrous root system,Presence of narrow leaves,Flora parts are in multiples of three,A,https://myschool.ng/classroom/biology/45394?exam_type=waec&exam_year=2015&type=obj&page=3
2015,3,14,plant-biology,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,The main difference between a seed and a fruit is that a fruit,is large while a seed is small,has two scars while a seed is has one,is pigmented while a seed is not,can be dispersed by animals while a seed cannot,B,https://myschool.ng/classroom/biology/45395?exam_type=waec&exam_year=2015&type=obj&page=3
2015,3,15,diagram-based,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,A student used the following steps in testing for a non-reducing sugar. I. added Benedict's solution to the sugar solution ll. added dilute hydrochloric acid to the sugar and boiled it; lll. added sodium hydroxide solution to the solution in ll. and boiled; IV. added Benedict's solution to the cooled solution in lll. Use this information above to answer the question. Why did the student add the dilute hydrochloric acid to the sugar solution in step ll? To,oxidize the sugar solution,hydrolyse the sugar solution,dry the sugar solution,increase the volume of the sugar solution,B,https://myschool.ng/classroom/biology/45401?exam_type=waec&exam_year=2015&type=obj&page=3
2015,4,16,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,A student used the following steps in testing for a non-reducing sugar. I. added Benedict's solution to the sugar solution ll. added dilute hydrochloric acid to the sugar and boiled it; lll. added sodium hydroxide solution to the solution in ll. and boiled; IV. added Benedict's solution to the cooled solution in lll. Use this information above to answer the question. What is the importance of step ll in the testing process? To,neutralize the sugar solution,soften the sugar solution,change the colour of the sugar solution,increase the acid content of the sugar solution,D,https://myschool.ng/classroom/biology/45403?exam_type=waec&exam_year=2015&type=obj&page=4
2015,4,17,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,A student used the following step in testing for a non-reducing sugar. I. added Benedict's solution to the sugar solution II. added dilute hydrochloric acid to the sugar solution and boiled it III. added sodium hydroxide solution to the solution in II and boiled; IV. added Benedict's solution to the cooled solution in III. The colour change to be observed in step IV is,blue-black,brick-red,purple,violet,B,https://myschool.ng/classroom/biology/45406?exam_type=waec&exam_year=2015&type=obj&page=4
2015,4,18,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following organs of the alimentary canal is not correctly matched with its function?,Gall bladder- stores bile,Liver - stores glycogen,Appendix - releases enzymes,Teeth = grind food,C,https://myschool.ng/classroom/biology/45411?exam_type=waec&exam_year=2015&type=obj&page=4
2015,4,19,diagram-based,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,A person suffering from obstruction of the bile duct is advised not to eat fats and oil because,bile digests fats and oil,fats and oil can only be absorbed whenbile is absent,bile emulsifies fat and oil,bile adds water to digesting food,C,https://myschool.ng/classroom/biology/45423?exam_type=waec&exam_year=2015&type=obj&page=4
2015,4,20,ecology,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,A community reaches a climax when,only pioneer organisms are present,new habitats are constantly being formed,there is an introduction of new plants and animal species within the community,the composition and size of a community remains constant over a long period,D,https://myschool.ng/classroom/biology/45424?exam_type=waec&exam_year=2015&type=obj&page=4
2015,5,21,plant-biology,,,https://myschool.ng/storage/classroom/11845470856_0000.png | https://myschool.ng/storage/classroom/editor_images/IMG_20200303_104148%20%282%29.jpg | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following components make up an ecosystem?,"Decomposers, animals and non-living factors",Living and non-living factors,Plants and non-living factors,Plants decomposers and non-living factors,B,https://myschool.ng/classroom/biology/45426?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,22,diagram-based,,,https://myschool.ng/storage/classroom/editor_images/IMG_20200303_104148%20%282%29.jpg | https://myschool.ng/storage/classroom/11845470856_0000.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Study the diagram above and answer the question The structure labelled I is,a pitcher,an onion,a flower,a tendril,A,https://myschool.ng/classroom/biology/45471?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,23,diagram-based,,,https://myschool.ng/storage/classroom/11845470856_0000.png | https://myschool.ng/storage/classroom/editor_images/IMG_20200303_104148%20%282%29.jpg | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following organisms is an endo-parasite?,Tapeworm,Flea,Tick,Aphid,A,https://myschool.ng/classroom/biology/45474?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,24,diagram-based,,,https://myschool.ng/storage/classroom/11845470856_0000.png | https://myschool.ng/storage/classroom/editor_images/IMG_20200303_104148%20%282%29.jpg | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following organisms is an endo-parasite?,Tapeworm,Flea,Tick,Aphid,A,https://myschool.ng/classroom/biology/45476?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,25,diagram-based,,,https://myschool.ng/storage/classroom/11845470856_0000.png | https://myschool.ng/storage/classroom/editor_images/IMG_20200303_104148%20%282%29.jpg | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Oil applied to the surface of water kills the larvae of mosquitoes through,dehydration,poisoning,starvation,Suffocation,D,https://myschool.ng/classroom/biology/45478?exam_type=waec&exam_year=2015&type=obj&page=5
2015,6,26,diagram-based,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following natural resources is most readily available to all organisms?,Oil,Water,Air,Food,C,https://myschool.ng/classroom/biology/45480?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,27,diagram-based,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following resources is non-renewable?,Forest reserve,Mineral deposit,Water,Wild life,B,https://myschool.ng/classroom/biology/45486?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,28,diagram-based,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Soil erosion could be prevented by,flooding a farmland,cover-cropping,deforestation,leaving the soil bare,B,https://myschool.ng/classroom/biology/45488?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,29,human-biology,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following statements about human blood groups is not true?,A is dominant over B,O is recessive,B is dominant over O,A and B are co-dominant,A,https://myschool.ng/classroom/biology/45492?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,30,diagram-based,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following traits is not inheritable? Ability to,taste PTC,roll the tongue,move the ear,rool the eyeball,D,https://myschool.ng/classroom/biology/45494?exam_type=waec&exam_year=2015&type=obj&page=6
2015,7,31,human-biology,,,https://myschool.ng/storage/classroom/4442070591_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/16287604201_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/classroom/28133134738_10338704_451303094972045_6346984764590567314_n.png,A woman with blood group A gives birth to a child with blood group O. Which of the following blood groups cannot belong to the father?,A,B,C,AB,C,https://myschool.ng/classroom/biology/45498?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,32,cell-biology,,,https://myschool.ng/storage/classroom/4442070591_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/16287604201_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/classroom/28133134738_10338704_451303094972045_6346984764590567314_n.png,How many chromosomes will be in a gamete if the normal cell has four chromosomes?,2,4,6,8,A,https://myschool.ng/classroom/biology/45502?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,33,diagram-based,,,https://myschool.ng/storage/classroom/4442070591_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/16287604201_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/classroom/28133134738_10338704_451303094972045_6346984764590567314_n.png,Use the diagram above to answer this question. What of the following statements about the cross is correct?,The gene for the spotted coat is recessive to the gen for the black coat,Black coat and spotted coat are co-dominant,The gene for the spotted coat is dominant over the gene for the black coat,the genotype for the F1 are homozygous dominant,C,https://myschool.ng/classroom/biology/45519?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,34,diagram-based,,,https://myschool.ng/storage/classroom/16287604201_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/classroom/4442070591_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/28133134738_10338704_451303094972045_6346984764590567314_n.png,Use the diagram above to answer this question. What are the genotypes of the parents if the gene for skin colour is H?,Spotted Leopard HH Black Panther hh,Spotted Leopard HH Black Panther Hh,Spotted Leopard Hh Black Panther Hh,Spotted Leopard Hh Black Panther hh,A,https://myschool.ng/classroom/biology/45527?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,35,diagram-based,,,https://myschool.ng/storage/classroom/28133134738_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/classroom/4442070591_10338704_451303094972045_6346984764590567314_n.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/16287604201_10338704_451303094972045_6346984764590567314_n.png,Use the diagram above to answer this question. What are the genotypes of the parents if the gene for skin colour is H?,Spotted Leopard HH Black Panther hh,Spotted Leopard HH Black Panther Hh,Spotted Leopard Hh Black Panther Hh,Spotted Leopard Hh Black Panther hh,A,https://myschool.ng/classroom/biology/45528?exam_type=waec&exam_year=2015&type=obj&page=7
2015,8,36,diagram-based,,,https://myschool.ng/storage/classroom/26652473154_0000.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/4442079363_0000.png | https://myschool.ng/storage/classroom/2963099220_0000.png,"According to Mendel's first law of inheritance, segregation of genes occur when",tall plants are crossbred,short plants are crossbred,tall plants and short plants are crossbred,plants are crossbred,C,https://myschool.ng/classroom/biology/45529?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,37,diagram-based,,,https://myschool.ng/storage/classroom/26652473154_0000.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/4442079363_0000.png | https://myschool.ng/storage/classroom/2963099220_0000.png,Which of the following statements about sex-linked characters is not true?,They are usually borne on the X = chromosome,They are more common in males,Males are usually carriers,They are not usually carried on the Y chromosomes,C,https://myschool.ng/classroom/biology/45534?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,38,plant-biology,,,https://myschool.ng/storage/classroom/26652473154_0000.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/4442079363_0000.png | https://myschool.ng/storage/classroom/2963099220_0000.png,"In explaining the term camouflage, to a class, the diagram above show four varieties, P, Q, R, and S of the same species of fish living amongst water plants in a river were used Which of the varieties is likely to decrease most in number if a predatory fish is introduced into the river?",P,Q,R,S,C,https://myschool.ng/classroom/biology/45541?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,39,plant-biology,,,https://myschool.ng/storage/classroom/4442079363_0000.png | https://myschool.ng/storage/classroom/26652473154_0000.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/2963099220_0000.png,"In explaining the term camouflage, to a class, the diagram above show four varieties, P, Q, R, and S of the same species of fish living amongst water plants in a river were used Which of the varieties is most likely to outlive the others?",P,Q,R,S,B,https://myschool.ng/classroom/biology/45543?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,40,diagram-based,,,https://myschool.ng/storage/classroom/2963099220_0000.png | https://myschool.ng/storage/classroom/26652473154_0000.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/4442079363_0000.png,"The variety P,Q,R and S Outlive the others because the",variety is the most beautiful,variety does not have markings,markings of the variety are similar to those of the environment,predator does not like eating the variety,C,https://myschool.ng/classroom/biology/45545?exam_type=waec&exam_year=2015&type=obj&page=8
