Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2017,3,11,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following methods of representing statistical data would be most suitable for showing annual production of rice on a month-to-month basis?,Line graph,Pie chart,Bar graph,Flow chart,C,https://myschool.ng/classroom/geography/49461?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,12,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following types of bar graphs shows increases and decreases compared with a given average?,Divided bar graph,Group bar graph,Divergent bar graph,Percentage bar graph,A,https://myschool.ng/classroom/geography/49464?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,13,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Simple bar graphs can most suitably be used to represent all the following except,Value of a country's leading exports and imports,distribution of population in a country,month by month rainfall records of towns,values of various foodstuffs produced in a country,A,https://myschool.ng/classroom/geography/49466?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,14,climate,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The temperature of the environment changes with,erosion,altitude,mass wasting,longitude,B,https://myschool.ng/classroom/geography/49468?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,15,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The degree of longitude through which the Earth spins within 3hours is,15°,30°,45°,60°,C,https://myschool.ng/classroom/geography/49469?exam_type=waec&exam_year=2017&type=obj&page=3
2017,4,16,climate,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,An example of physical weathering process is,carbonation,exfoliation,hydration,hydrolysis,B,https://myschool.ng/classroom/geography/49470?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,17,physical-geography,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following rocks is sedimentary?,Coal,Gneiss,Granite,Marble,A,https://myschool.ng/classroom/geography/49471?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,18,physical-geography,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Granitic rocks contain,silica and aluminium,silica and iron,magnesium and copper,copper and bauxite,B,https://myschool.ng/classroom/geography/49474?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,19,climate,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Chemical weathering can take place most effectively when the conditions are,cold and dry,hot and wet,cold and wet,hot and dry,C,https://myschool.ng/classroom/geography/49476?exam_type=waec&exam_year=2017&type=obj&page=4
2017,4,20,climate,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,"The temperature at the foot of a mountain is 20°C. If the mountain is 6,000 metres above sea level, what will be the approximate temperature at the top of the mountain?",- 19.0°C,-16.0°C,14.0°C,19.0°C,A,https://myschool.ng/classroom/geography/49477?exam_type=waec&exam_year=2017&type=obj&page=4
2017,5,21,map-reading,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,The planet which revolves round the sun in a clockwise direction is,jupiter,mars,saturn,uranus,D,https://myschool.ng/classroom/geography/49480?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,22,map-reading,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,"Under the Greek system of climatic classification, the world is divided into","hot, temperate and dry zones","torrid, equatorial and dry zones","temperate, frigid and hot zones","torrid, temperate and frigid zones",D,https://myschool.ng/classroom/geography/49481?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,23,landforms,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,""" *It is a pinnacle of calcium that grows from the floor of limestone cave.* "" This is a description of",clint,stalagmite,stalactite,stump,B,https://myschool.ng/classroom/geography/49482?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,24,map-reading,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,What is the shape of the Earth?,Geoid,Eclipse,Round,Cuboid,A,https://myschool.ng/classroom/geography/49484?exam_type=waec&exam_year=2017&type=obj&page=5
2017,5,25,map-reading,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,Which of the following processes is associated with the ejection of magma and other related materials from deep below the Earth onto the Earth's surface?,Sedimentation,Folding,Metamorphism,Vulcanicity,D,https://myschool.ng/classroom/geography/49485?exam_type=waec&exam_year=2017&type=obj&page=5
2017,6,26,landforms,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,The steep-sided flat-floored valley in hot deserts through which occasional flash floods flow is known as,bajada,headland,playa,wadi,C,https://myschool.ng/classroom/geography/49489?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,27,map-reading,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following features is of volcanic origin?,Sill,Zeugen,Loess,Gorge,A,https://myschool.ng/classroom/geography/49490?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,28,physical-geography,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Rocks in the inner core of the Earth are rich in,iron and nickel,nickel and magnesium,lead and iron,nickel and lead,B,https://myschool.ng/classroom/geography/49492?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,29,map-reading,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following conditions occur during equinox?,The tropic of Cancer experiences longer day than the tropic of Capricon,All places across the globe experience equal lengths of day and nights,The length of day at the Equator is shorter than the tropic of Cancer,The moon is star-shaped all through the night all over the world,B,https://myschool.ng/classroom/geography/49518?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,30,landforms,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,The sea water thrown up the beaches by the breaking waves is called,shore,undertow,swash,,A,https://myschool.ng/classroom/geography/49522?exam_type=waec&exam_year=2017&type=obj&page=6
2017,7,31,climate,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,Which type of rainfall occurs when two air masses of different temperature and other physical properties meet?,Orographic,Relief,Cyclonic,Convectional,C,https://myschool.ng/classroom/geography/49525?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,32,map-reading,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,"Two towns X and Y are situated on the Equator. If town X is on the Greenwich Meridienand town Y is on longitude 45°E, what will be the town Y, if the time at town X is 4.00pm?",3.00pm,5.00pm,6.00pm,7.00pm,D,https://myschool.ng/classroom/geography/49531?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,33,landforms,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,*Mountain of denudation* is another term for,volcanic mountain,fold mountain,block mountain,residual mountain,D,https://myschool.ng/classroom/geography/49532?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,34,map-reading,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,"When the moon comes in between the Earth and the sun in a perfect line, which of the following eclipse occurs?",Partial,Full,Solar,Lunar,C,https://myschool.ng/classroom/geography/49534?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,35,climate,,,https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,Which of the following desert landforms is associated with wind deposition?,Butte,Yardang,Wadi,Barchan,D,https://myschool.ng/classroom/geography/49537?exam_type=waec&exam_year=2017&type=obj&page=7
2017,8,36,map-reading,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Factors which influence the practice of irrigation include all except,unreliable rainfall,high rainfall,need for more food,presence of fertile soil,B,https://myschool.ng/classroom/geography/49539?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,37,map-reading,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following is a service industry?,Banking industry,Food processing plant,Cement factory,Pharmaceutical industry,A,https://myschool.ng/classroom/geography/49542?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,38,physical-geography,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,A negative effect of mineral exploitation is,afforestation,hydration,pollution,oxidation,C,https://myschool.ng/classroom/geography/49543?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,39,map-reading,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,The system of agriculture which combines the growing of crops and rearing of animals is known as,dairy farming,mixed cropping,mixed farming,shifting cultivation,C,https://myschool.ng/classroom/geography/49550?exam_type=waec&exam_year=2017&type=obj&page=8
