Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2022,4,18,objective,,,,A major mistake attributed to Rehoboam was his decision to,dare Jeroboam to divide the kingdom,lead Israel to war without God's approval,worship other gods and marry foreign wives,follow the negative footsteps of Solomon.,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/63104?exam_type=waec&exam_year=2022&type=obj&page=4
2022,4,19,objective,,,,The reason for which the building of the temple came into fulfillment during the time of Solomon was that,David was guilty for shedding blood,there was relative peace during his reign,his father had arranged for building materials,he offered enough sacrifices to God,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63105?exam_type=waec&exam_year=2022&type=obj&page=4
2022,4,20,objective,,,,"When Jezebel decided to cut off the prophets of the Lord, who among the following took a hundred prophets and hid them in a cave?",Elijah,Elisha,Nathan,Obadiah,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/63106?exam_type=waec&exam_year=2022&type=obj&page=4
2022,5,21,objective,,,,Elijah ran from Mount.Carmel to the city of Jezreel because he was,chased by the Baal prophets,overjoyed-by his journey,pursued by Ahab the king,possessed by the spirit of God,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/63107?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,22,objective,,,,Proclaim a fast and set Naboth on high among the people. Which of the following was Naboth charged with after the proclamation? He was charged with,claiming to be the messiah and king,cursing God and the King,instigating riot among the people,refusing to release the family land to the king,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/63108?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,23,objective,,,,Which of the following was the reason for which God promised to punish the house of Ahab and not Ahab himself? Ahab,humbled himself,acted under pressure,was a righteous man,acted wisely,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63109?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,24,objective,,,,I have found the book of the law in the house of the Lord. The discovery of the law book____________,revealed the sins of Manasseh,gave Josiah's reform direction,railed for the revival of the passover,revealed God's righteousness and purity,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/63110?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,25,objective,,,,"Huldah, the prophetess, pronounced evil upon Judah because the people",had burned incense to other gods,were marrying foreign women,were disobedient to the king,had failed to keep the sabbath.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63111?exam_type=waec&exam_year=2022&type=obj&page=5
2022,6,26,objective,,,,But the army of the Chaldeans pursued the king and overtook him in the plains of Jericho. This text alludes to the incident where,the Babylonians arrested Zedekiah,the Babylonians made Zedekiah king,Nebuchadnezzar's army arrested Jehoiachin,Nebuchadnezzar's army chased Jehoiachin.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63112?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,27,objective,,,,Which of the following ways did Nehemiah demonstrate concern for his nation? He,revived the worship of Yahweh,rebuilt the temple of Jericho,reconstructed the walls of Jerusalem,led the exiles back home.,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/63113?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,28,objective,,,,Then these men came by agreement and found Daniel making petition and supplication before his God. The people the reminded the king about the following except,punishment for defaulters,power of the treaty,ban on worship,freedom of worship,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/63114?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,29,objective,,,,One immoral act that took place in Israel which was condemned by Amos was that,priests slept with women in the temple,Nazarites drank wine and slept in the temple,the rich men took the wives of the poor,a man and his father went into the same woman,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/63339?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,30,objective,,,,"To win Israel back to Himself, God promised turning the valley of Achor into a place of",peace,hope,mercy,joy,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/63341?exam_type=waec&exam_year=2022&type=obj&page=6
2022,7,31,objective,,,,One significant difference between Matthew's and Mark's account of Jesus' baptism is that,Matthew alone said that John felt inferior to baptize Jesus,Matthew alone said a voice came from heaven,Mark alone made mention of Galilee during the baptism,only Matthew reported that the spirit alighted on Jesus.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63344?exam_type=waec&exam_year=2022&type=obj&page=7
2022,7,32,objective,,,,Which of the following was the sequence of Jesus' temptation according to Matthew?,Temple - wilderness -mountain,Wilderness - temple - mountain,Mountain -temple -wilderness,Wilderness - mountain - temple,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/63350?exam_type=waec&exam_year=2022&type=obj&page=7
2022,7,33,objective,,,,"I desire mercy, and not sacrifice! for I came not to call the righteous, but sinners. Jesus made this remark when",He called the first disciples by the sea,the Sadducees accused Him of eating with sinners,the Pharisees accused Him of eating with sinners,He healed the woman with the issue of blood,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/63351?exam_type=waec&exam_year=2022&type=obj&page=7
2022,7,34,objective,,,,"Jesus' call of the first four disciples to be ""fishers of men"" implied that they were to",propagate the teachings of Jesus,convert the Jews into Christians,win proselytes to Jesus,be trained to become Rabbis.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63353?exam_type=waec&exam_year=2022&type=obj&page=7
2022,7,35,objective,,,,"I do not say to you seven times, but seventy times seven. Bv this Jesus meant By this forgiveness",must be done only seven,takes place where there is a plea,is exercised when offence is repeated severally,does not need to have any limitation,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/63355?exam_type=waec&exam_year=2022&type=obj&page=7
2022,8,36,objective,,,,One of the major things Christians should do to merit God's forgiveness according to Jesus is,praying without ceasing,fellowshipping together,offering sacrifices to God,forgiving people who offend them,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/63365?exam_type=waec&exam_year=2022&type=obj&page=8
2022,8,37,objective,,,,which of the following is not a humiliation Jesus suffered during his trial?,They spat on him,His face was covered,They put a crown on his head,The guards received him with blows,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/63367?exam_type=waec&exam_year=2022&type=obj&page=8
2022,8,38,objective,,,,"My soul is very sorrowful, even to death; remain here and watch with me. Where was this remark made by Jesus?",In the garden of Gethsemane,When he was in the palace of Caiaphas,On the way to Golgotha,When he was sent to Herod.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63370?exam_type=waec&exam_year=2022&type=obj&page=8
2022,8,39,objective,,,,Jesus' offer of paradise to the repentant thief on the cross teaches that,God's word must be fulfilled,repentance is never too late,Jesus was crucified to save sinners,people are punished not for their sins,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/63372?exam_type=waec&exam_year=2022&type=obj&page=8
2022,8,40,objective,,,,"O foolish men, and slow of heart to believe all that the prophets have spoken! Which people were being referred to as foolish? The",two men travelling to Emmaus,seventy disciples Jesus sent out,twelve apostles of Jesus,women who went to the tomb of Jesus.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63373?exam_type=waec&exam_year=2022&type=obj&page=8
2022,9,41,objective,,,,Which of the following qualified Matthias as an apostle to replace Judas Iscariot? He,had accompanied the disciples from the time of the baptism of Jesus,took active part in evangelism from house to house,was among the early disciples who prayed fervently,was among the one hundred and twenty disciples who had the Holy Spirit,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63377?exam_type=waec&exam_year=2022&type=obj&page=9
2022,9,42,objective,,,,The replacement of Judas Iscariot was necessary because the,death of Judas Iscariot was premature,twelve disciples represented the twelve tribes of Israel,prophesies of the scripture needed to be fulfilled,status quo of the twelve must be maintained,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/63379?exam_type=waec&exam_year=2022&type=obj&page=9
2022,9,43,objective,,,,Why did you go to uncircumcised men and eat with them! The uncircumcised men were the,Gentiles of Caesarea,Gentiles of Joppa,household of Cornelius,household of Simon,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/63383?exam_type=waec&exam_year=2022&type=obj&page=9
2022,9,44,objective,,,,From his experience on the road to Damascus Saul learnt all the following except,Persecuting the church meant persecuting the Lord,His confidence in Judaism was misplaced,He was specially chosen to preach to the Gentile,He could successfully promote his own will,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/63386?exam_type=waec&exam_year=2022&type=obj&page=9
2022,9,45,objective,,,,"And there is salvation in no one else, for there is no other name under heaven given among men by which we must be saved. This needs statement was made by",Jesus when he was going to heaven,The seven deacons during the appointment,Peter before the Sanhedrin,The apostles on the day of Pentecost,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/63389?exam_type=waec&exam_year=2022&type=obj&page=9
2022,10,46,objective,,,,Which of the following biblical characters was mentioned to have justified his/her faith by works?,Ahab,Jael,Rehab,Barnabas,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/63396?exam_type=waec&exam_year=2022&type=obj&page=10
2022,10,47,objective,,,,"Is any among you sick? Let him call for the elders of the church and let them pray over him. By this statement, James meant that",we should not pray for ourselves when we are sick,the prayer of the faithful will save the sick,elders of the church can perform wonders,"prayer without the elders may not be effective,",B,https://myschool.ng/classroom/christian-religious-knowledge-crk/63398?exam_type=waec&exam_year=2022&type=obj&page=10
2022,10,48,objective,,,,Peter's encouragement to Christians to put away all forms of malice implies that,it is a divine command to forgive,Christians should emulate Christ,forgiveness heals the heart,grievances breeds disunity,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63400?exam_type=waec&exam_year=2022&type=obj&page=10
2022,10,49,objective,,,,"The call on Christians to live as free men, yet without using such freedom as a pretext for perpetuating evil was intended for them to",do what is right always,resist the temptations of the devil,fight for their right and freedom,endure suffering and persecutions.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/63402?exam_type=waec&exam_year=2022&type=obj&page=10
2022,10,50,objective,,,,"Peter states that God opposes the proud but to the humble, He",provides all their needs,gives them protection,grants them success,grants them grace,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/63404?exam_type=waec&exam_year=2022&type=obj&page=10
