Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2019,3,14,advanced-algebra,,,,"Calculate the distance between points (-2, -5) and (-1, 3)",\(\sqrt{5}\) units,\(\sqrt{17}\) units,\(\sqrt{65}\) units,\(\sqrt{73}\) units,C,https://myschool.ng/classroom/further-mathematics/59671?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,15,vectors-matrices,,,,"If P = \(\begin {pmatrix} 2 & 3\\ -4 & 1 \end {pmatrix}\), Q = \(\begin{pmatrix} 6 \\ 8 \end {pmatrix}\) and PQ = k \(\begin {pmatrix} 45\\ -20 \end {pmatrix}\). Find the value of k.",-\(\frac{5}{4}\),-\(\frac{4}{5}\),\(\frac{4}{5}\),\(\frac{5}{4}\),C,https://myschool.ng/classroom/further-mathematics/59672?exam_type=waec&exam_year=2019&type=obj&page=3
2019,4,16,sequences-series,,,,The second and fourth terms of an exponential sequence (G.P) are \(\frac{2}{9}\) and \(\frac{8}{81}\) respectively. Find the sixth term of the sequence,\(\frac{81}{32}\),\(\frac{9}{8}\),\(\frac{1}{4}\),\(\frac{32}{729}\),D,https://myschool.ng/classroom/further-mathematics/59674?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,17,advanced-algebra,,,,"Point X and Y are on the same horizontal base as the foot of a building such that X is 96m due east of the building and Y is due west. If the angle of elevation of the top of that building from X is 30\(^o\) and that of Y is 50\(^o\), calculate the distance of Y from the base of the building.",30m,32m,42m,50m,B,https://myschool.ng/classroom/further-mathematics/59676?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,18,advanced-algebra,,,,Find the coordinates of the point in the curve y = 3x\(^2\) - 2x - 5 where the tangent is parallel to the line y = - 5 = 8x,"\(\begin{pmatrix} - \frac{5}{3} &, 0 \end {pmatrix}\)","\(\begin{pmatrix} 0, & - \frac{5}{3} \end {pmatrix}\)","\(\begin{pmatrix} 0, & \frac{5}{3} \end {pmatrix}\)","\(\begin{pmatrix} \frac{5}{3} &, 0 \end {pmatrix}\)",D,https://myschool.ng/classroom/further-mathematics/59677?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,19,advanced-algebra,,,,"If the mean of 2, 5, (x + 1), (x + 2), 7 and 9 is 6, find the median.",6.5,6.0,5.5,5.0,A,https://myschool.ng/classroom/further-mathematics/59678?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,20,advanced-algebra,,,,"Calculate the mean deviation of 5, 8, 2, 9 and 6",5,4,3,2,D,https://myschool.ng/classroom/further-mathematics/59679?exam_type=waec&exam_year=2019&type=obj&page=4
2019,5,21,mechanics,,,,"A particle starts from rest and moves in a straight line such that its velocity, V ms\(^{-1}\), at time t second is given by V = 3t\(^2\) - 6t. Calculate the acceleration in the 3rd second.",12m,16m,64m,96m,B,https://myschool.ng/classroom/further-mathematics/59680?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,22,mechanics,,,,"A particle starts from rest and moves in a straight line such that its velocity, V ms\(^{-1}\), at time t second is given by V = 3t\(^2\) - 6t. Calculate the acceleration in the 3rd second.",0 ms\(^{-2}\),3 ms\(^{-2}\),6 ms\(^{-2}\),9 ms\(^{-2}\),C,https://myschool.ng/classroom/further-mathematics/59681?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,23,sequences-series,,,,Find the constant term in the binomial expansion of (2x\(^2\) + \(\frac{1}{x^2}\))\(^4\),10,12,24,42,B,https://myschool.ng/classroom/further-mathematics/59682?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,24,coordinate-geometry,,,https://myschool.ng/storage/classroom/u2jGDU004f7LuM59qQ9f80kQzU2U0MrxQI3ILpiz.png,Which of these inequalities is represented by the shaded portion of the graph?,2y + x - 3 < 0,2y - x - 3 < 0,2y - x + 3 < 0,2y + x +3 < 0,B,https://myschool.ng/classroom/further-mathematics/59683?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,25,mechanics,,,,A 35 N force acts on a body of mass 5 kg for 2 seconds. Calculate the change in momentum of the body.,70 kg ms\(^{-1}\),55 kg ms\(^{-1}\),50 kg ms\(^{-1}\),35 kg ms\(^{-1}\),A,https://myschool.ng/classroom/further-mathematics/59684?exam_type=waec&exam_year=2019&type=obj&page=5
2019,6,26,advanced-algebra,,,,"Solve, correct to three significant figures, (0.3)\(^x\) = (0,5)\(^8\)",4.61,4.606,0.461,0.0130,A,https://myschool.ng/classroom/further-mathematics/59685?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,27,advanced-algebra,,,,"Given that P and Q are non-empty subsets of the universal set, U. Find P \(\cap\) (Q U Q`).",p,P`,Q,Q`,A,https://myschool.ng/classroom/further-mathematics/59686?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,28,mechanics,,,,Find the coefficient of the third term in the binomial expansion of [2x + \(\frac{3y}{4}\)]\(^3\) in descending powers of x.,\(\frac{27}{64}\)y\(^2\),\(\frac{27}{8}\)y\(^2\),8y\(^2\),9y\(^2\),B,https://myschool.ng/classroom/further-mathematics/59687?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,29,advanced-algebra,,,,Find the coordinates of the centre of the circle 3x\(^2\) + 3y\(^2\) - 6x + 9y - 5 = 0,(-3. \(\frac{9}{2}\)),(-1. \(\frac{3}{2}\)),"(1, - \(\frac{3}{2}\))",(3. -\(\frac{9}{2}\)),C,https://myschool.ng/classroom/further-mathematics/59688?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,30,advanced-algebra,,,,Evaluate \(\int^9_0 \sqrt{x} dx\),3,9,18,27,C,https://myschool.ng/classroom/further-mathematics/59689?exam_type=waec&exam_year=2019&type=obj&page=6
2019,7,31,calculus,,,,The function f : x \(\to\) x\(^2\) + px + q has turning point when x = -3 and remainder of -6 when divided by (x + 2). Find the value of q.,6,2,-2,-8,B,https://myschool.ng/classroom/further-mathematics/59690?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,32,advanced-algebra,,,,"If y = (5 - x)\(^{-3}\), and \(\frac{dy}{dx}\)",\(\frac{-15}{(5 - x)^4}\),\(\frac{-3}{(5 - x)^4}\),\(\frac{3}{(5 - x)^4}\),\(\frac{15}{(5 - x)^4}\),C,https://myschool.ng/classroom/further-mathematics/59691?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,33,vectors-matrices,,,,Which of the following vectors is perpendicular to \(\begin{pmatrix} -1 & 3 \end{pmatrix}\)?,\(\begin{pmatrix} -3 & 1 \end{pmatrix}\),\(\begin{pmatrix} 1 & 3 \end{pmatrix}\),\(\begin{pmatrix} 1 & -3 \end{pmatrix}\),\(\begin{pmatrix} 1 & 3 \end{pmatrix}\),A,https://myschool.ng/classroom/further-mathematics/59692?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,34,advanced-algebra,,,,"Find correct to the nearest degree,5 the angle between p = 12i - 5j and q = 4i +3j",59\(^o\),60\(^o\),75\(^o\),76\(^o\),A,https://myschool.ng/classroom/further-mathematics/59693?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,35,advanced-algebra,,,,Find the area between line y = x + 1 and the x-axis from x = -2 to x = 0.,5 square units,4 square units,2 square units,1 square unit,C,https://myschool.ng/classroom/further-mathematics/59694?exam_type=waec&exam_year=2019&type=obj&page=7
2019,8,36,advanced-algebra,,,,"How many numbers greater than 200 can be formed from the digits 1,2,3,4, 5 if no digit is to be repeated in any particular number?",50,60,288,300,B,https://myschool.ng/classroom/further-mathematics/59695?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,37,advanced-algebra,,,,The probabilities that John and Jane will pass an examination are 0.9 and 0.7 respectively. Find the probability that at least one of them will pass the examination.,0.28,0.67,0.72,0.97,D,https://myschool.ng/classroom/further-mathematics/59696?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,38,advanced-algebra,,,,"Given that X and Y are independent events such that P(X) = 0.5, P(Y) = m and P(X U Y) = 0.75, find the value of m.",0.6,0.5,0.3,,C,https://myschool.ng/classroom/further-mathematics/59697?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,39,advanced-algebra,,,,"A uniform beam, PQ. is 100 m long and weighs 35 N. It is placed on a support at a point 40 cm from P. If weights of 54 N and FN are attached at P and Q respectively in order to keep it in a horizontal position, calculate, correct to the nearest whole number, the value of F.",69,60,35,30,D,https://myschool.ng/classroom/further-mathematics/59698?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,40,vectors-matrices,,,,Evaluate: \(^{lim}_{x \to 1} \begin{pmatrix} \frac{1 - x}{x^2 - 3x + 2} \end {pmatrix}\),-1,- \(\frac{1}{2}\),\(\frac{1}{2}\),1,D,https://myschool.ng/classroom/further-mathematics/59699?exam_type=waec&exam_year=2019&type=obj&page=8
