Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2021,3,13,objective,,,,"Through meditation, the book of the law became Joshua's source of",Justice and freedom,peace and harmony,prosperity and success,courage and strength,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65443?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,14,objective,,,,"Through meditation, the book of the law became Joshua's source of",Justice and freedom,peace and harmony,prosperity and success,courage and strength,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65444?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,15,objective,,,,"Israel lost 30,000 soldiers in a battle with the Philistines because",the Ark of God was captured,the soldiers disobeyed God,of the sins of Eli's sons,of the absence of Eli at the battle field,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65445?exam_type=waec&exam_year=2021&type=obj&page=3
2021,4,16,objective,,,,The reaction of Saul's armour-bearer after the death of his master amounted to,faithlessness,bravery,disappointment,loyalty,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65446?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,17,objective,,,,"When David and Abishai went to the camp of Saul ay Ziph, Saul and his men were fast asleep because",they were tired due to hard day's work,they wanted David to kill Saul and his men,they were afraid of their enermies so they slept in cave,the Lord allowed a deep sleep to fall on them,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65447?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,18,objective,,,,The child David had with Uri'ah's wife fell sick and died within,seven days,eight days,nine days,ten days,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65448?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,19,objective,,,,"After Solomon had the dream at Gibeon, the Lord promised to lengthen his days on condition that he would",sacrifice to him,pray daily,offer burnt offering,walk in his ways,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65449?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,20,objective,,,,The king of Tyre who supported King Solomon with timber for the building of the temple was,Hiram,Neco,Dairus,Cyrus,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65450?exam_type=waec&exam_year=2021&type=obj&page=4
2021,5,21,objective,,,,God decided not to divide the kingdom of Israel during the reign of Solomon because,Solomon built the temple for God,Solomon was a very wise king,of God's love for David,of Isreal's repentance,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65451?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,22,objective,,,,"The kingdom of Israel was divided during the reign of Rehoboam because, he",followed his father's tyranny,led Israel to war,challenged Jeroboam,worshiped other gods,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65452?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,23,objective,,,,Yes what they are building if a fox goes up on it he will break down their stone wall! This remark made by Tobiah was intended to,alert and encourage Nehemiah,stop and disgrace the Jews,embarrass Nehemiah,ridicule the Jews,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65453?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,24,objective,,,,Which of the following people led the rebuilding of the temple in Jerusalem after the Jews returned from exile?,Sheatiel and Zechariah,Jeshua and Haggai,Haggai and Zechariah,Zerubbabel and Jeshua,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65454?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,25,objective,,,,Two kings of Persia who passed decrees to bring about the rebuilding of the temple in Jerusalem were,Cyrus and Belshazzar,Darius and Cyrus,Haggai and Belshazzar,Artaxerxes and Nebuchadnezzar,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/65455?exam_type=waec&exam_year=2021&type=obj&page=5
2021,6,26,objective,,,,The Jew who came from exile to Jerusalem to study the law of the Lord and teach others was,Sheshbazzar,Haggai,Zechariah,Ezra,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65456?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,27,objective,,,,"According to Luke's gospel, when the Devil had ended the temptation of Jesus, the Devil departed",and Jesus was baptized in the Jordan,to work out a better strategy,feeling defeated and embarrased,and Angels came to minister to Jesus because he had accomplished His mission,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65457?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,28,objective,,,,Jesus stood in a boat belonging to Peter by lake of Gennesaret to,heal the sick,cure te leper,raise the dead,teach the crowd,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65458?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,29,objective,,,,The gospel which states that the spirit immediately drove Jesus into the wilderness after His baptism to be tempted is,mark's gospel,Luke's gospel,John's gospel,Mathew's gospel,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65459?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,30,objective,,,,"According to mark's gospel, Jesus was baptized by John the Baptist after He came from",Capernaum,Judea,Nazarath,Bethlehem,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65460?exam_type=waec&exam_year=2021&type=obj&page=6
2021,7,31,objective,,,,What was Jesus' response to the would-be disciple who wanted to bury his father?,Foxes have wholes and birds have nests,He could go and give his father a befitting burial,Follow me and let your siblings bury him,Follow me and leave the dead to bury their own dead,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65462?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,32,objective,,,,What was Jesus' response to the would-be disciple who wanted to bury his father?,Foxes have wholes and birds have nests,He could go and give his father a befitting burial,Follow me and let your siblings bury him,Follow me and leave the dead to bury their own dead,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65463?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,33,objective,,,,"My soul is very sorrowful, even to death, remain here and watch with me... Jesus made this statement to","Peter, James and John",the seventy disciples,the twelve apostles,"Andrew, James and Steven",A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65464?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,34,objective,,,,"According to Jesus, a major condition for discipleship is to",be baptized with immersion,overcome all temptations,respect parents and elderly people,renounce all that one has,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65465?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,35,objective,,,,Peter wept after he had denied Jesus because he was,sad since Jesus was going to be killed,going to miss Jesus,recognized as Jesus' disciple,feeling ashamed for the betrayal,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65467?exam_type=waec&exam_year=2021&type=obj&page=7
2021,8,36,objective,,,,Have you come out as a robber with swords and clubs to capture me?,in the Gethsemane,during His trial,during His crucifixion,at Golgotha on the cross,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65468?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,37,objective,,,,"Jesus'enermies accused him of perverting the nation, forbidding the payment of tribute to Caesar and claiming to be a king before",Herod,High priest,Pilate,the Sanhedrin,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65469?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,38,objective,,,,What prompted Pilate to send Jesus to Herod for trial? Pilate,realized that Jesus was innocent,knew Jesus came from Herod's jurisdiction,wanted to avoid being blamed for Jesus' death,saw that Herod was a better judge,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/65470?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,39,objective,,,,The woman who visited the tomb of Jesus on the first day according to Luke's gospel were,"Mary Magdalene, Joana and Mary the mother of Jesus","Joana, Salome and Mary the mother of Jesus","Salome, Eunice and Mary Magdalene","Mary the mother of James, Salome and Joana",A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65490?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,40,objective,,,,What purnishment was given to the unmerciful servant by the king inJesus' teaching on forgiveness?,He was demoted,He was killed,His family was sold,He was imprisoned,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65496?exam_type=waec&exam_year=2021&type=obj&page=8
2021,9,41,objective,,,,Judas Iscariot lost his position as a disciple of Jesus because he,was expelled,fell sick and died,committed suicide,denounced the faith,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65498?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,42,objective,,,,"When Peter and John were set free by the Sanhedrin, they were",asked not to speak about Jesus again,asked to join the other apostles,given thirty-nine lashes each,sent to Pilate for trial,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65499?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,43,objective,,,,"When Peter and John were set free by the Sanhedrin, they were",asked not to speak about Jesus again,asked to join the other apostles,given thirty-nine lashes each,sent to Pilate for trial,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65500?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,44,objective,,,,Why did you go to uncircumcised men and eat with them? The uncircumcised men in the context were,Sanhedrin and the Pharisees,Aeneas and his family,Saul and his friends,Cornelius and his family,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65502?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,45,objective,,,,But be doers of the word not hearers only. This text according to James implies that Christians should,reflect their faith in their lifestyles,live above reproach and wickedness,love one another as Christ did,set heaven as their goal to achieve,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65503?exam_type=waec&exam_year=2021&type=obj&page=9
2021,10,46,objective,,,,Discrimination in the daily distribution of relief items in the early church came up when the,Hallenists complained about neglect of their widows,Hebrews complained about neglect of their widows,apostles refuse to serve tables,apostles decided to appoint deacons,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65505?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,47,objective,,,,What happened to Saul while in the house of Judas in the street called straight?,An attempt to be lynched for betraying Judaism,An attempt to be killed for opposing the gospel,His escape to Jerusalem through Barnabas,The regaining of his sight through Ananias,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65506?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,48,objective,,,,Herod Agrippa's killing of James and subsequent arrest of Peter was an attempt to,demonstrate his hatred for Christians,fulfil the order of the Roman Emperor,win the conference of the Jews,show how powerful he was,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65508?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,49,objective,,,,James states that the sick should be interceded for by the Elders but those who are suffering should,fast daily,go to church,read the Bible,pray themselves,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65509?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,50,objective,,,,"In his teaching on faith and works, James says that people should be quick to hear, slow to speak and",be fervent in prayer,be involved in fasting,slow to fight,slow to anger,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/65510?exam_type=waec&exam_year=2021&type=obj&page=10
2021,11,51,objective,,,,Peter holds the view that servants should be submissive and be respectful to masters who are good and gentle as well as to those who are,God fearing,older than them,overbearing,arrogant,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65513?exam_type=waec&exam_year=2021&type=obj&page=11
2021,11,52,objective,,,,Peter is of the opinion hat Christians should behave like new born babies craving for pure spiritual milk so that,they will have salvation,they can be loved by the Lord,the Lord will deliver them,the Lord will provide for them,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65514?exam_type=waec&exam_year=2021&type=obj&page=11
2021,11,53,objective,,,,Peter is of the opinion hat Christians should behave like new born babies craving for pure spiritual milk so that,they will have salvation,they can be loved by the Lord,the Lord will deliver them,the Lord will provide for them,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/65515?exam_type=waec&exam_year=2021&type=obj&page=11
2021,11,54,objective,,,,Peter advised the leaders of the church not to lord their leadership over their members but should rather,pray for them regularly,visit them regularly,lead with good example,provide their needs,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/65517?exam_type=waec&exam_year=2021&type=obj&page=11
