Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2023,3,11,international-trade,,,,Assisting members to solve temporary balance of payments problems is the reasons for the establishment of the,International Monetary Fund,Economic Commission for Africa,World Bank,African Development Bank,A,https://myschool.ng/classroom/economics/68944?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,12,general,,,,Money is able to function more as a medium of exchange when,there is a fall in production,more prople engage in subsistence production,individuals and nations are self-sufficient,there is specialization of labour,D,https://myschool.ng/classroom/economics/68946?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,13,general,,,,An economy system is **mainly** concerned with,studying the relationship between ends and means,the allocation of scarce resources between alternative ends,handling situations of abudant resources,the establishment of economic laws,B,https://myschool.ng/classroom/economics/68947?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,14,calculation,,,,"When the marginal utility from the consumption of commodity X (Mux) is greater than the price commodity X (Px), a rational consumer should",strive to remain in disequilibrium,consume the same quantity of commodity X,consume more of commodity X,reduce consumption of commodity X,C,https://myschool.ng/classroom/economics/68949?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,15,general,,,,Which of the following items is **not** classified as working capital?,Fuel,Money to pay wages,Semi-finished goods,Equipment,D,https://myschool.ng/classroom/economics/68951?exam_type=waec&exam_year=2023&type=obj&page=3
2023,4,16,microeconomics,,,,"If the demand for a commodity remains constant as price increases, the commodity is said to be",perfectly price inelastic,unit price elastic,price elastic,price inelastic,D,https://myschool.ng/classroom/economics/68954?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,17,general,,,,Warehousing is an economic activity that falls under,secondary production,primary production,tertiary production,intermediate production,D,https://myschool.ng/classroom/economics/68957?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,18,general,,,,The study of economics is **mainly** concerned with how to,rank individuals' wants given the abundant resources,make choice when resources are inadequate,satisfy every member of all societies,produce all the goods needed by everyone,B,https://myschool.ng/classroom/economics/68961?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,19,microeconomics,,,https://myschool.ng/storage/classroom/5pEh4Nahegckp58LwBJ8FSQRkTVJXqBHNb6RkEK9.jpeg,Use the graph above to answer the question The curve labelled **W** shows the,regressive tax,proportional tax,specific tax,progressive tax,D,https://myschool.ng/classroom/economics/68963?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,20,general,,,,Resources are pooled for the mutual benefit of its members **mainly** in a,cooperative society,joint stock company,private company,partnership,A,https://myschool.ng/classroom/economics/68965?exam_type=waec&exam_year=2023&type=obj&page=4
2023,5,21,microeconomics,,,,The total fixed cost curve is,horizontal,upward sloping,vertical,downward sloping,C,https://myschool.ng/classroom/economics/68968?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,22,microeconomics,,,,A small scale firm located within an industrial estate will enjoy,government protection and funding,technological economies of scale,financial economies of scale,external economies of scale,D,https://myschool.ng/classroom/economics/68970?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,23,international-trade,,,,"Country **M** enjoys absolute advantage over country N in the production of commodities **X** and **Y** , if country **M**",is inefficient in the production of both commodities X and Y,is more efficient than country N in producing both commodities X and Y,can produce only commodity Y cheaper than country N,and country N are efficient in the production of both goods,B,https://myschool.ng/classroom/economics/68976?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,24,development-economics,,,,Commericial banks help in economic development **mainly** by,acting as trustees and executors of wills,acting as intermediaries between government and borowers,serving as custodians of valuables,giving financial advice to the government,B,https://myschool.ng/classroom/economics/68979?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,25,general,,,,"When job vacancies are publicized, the government is **mainly** trying to solve the problem of",residual unemployment,cyclical unemployment,technological unemployment,frictional unemployment,D,https://myschool.ng/classroom/economics/68982?exam_type=waec&exam_year=2023&type=obj&page=5
2023,6,26,macroeconomics,,,,An indication that there is inflation in a country is that,there is a decrease in the demand for goods and services,there are too many goods in circulation,the same amount of money buys lower quantity of goods,people prefer to lend than to borrow,C,https://myschool.ng/classroom/economics/68996?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,27,public-finance,,,,An example of government's recurrent expenditure is,electrification projects in rural areas,the cost of building a school,purchase of new vehicles,paying salaries of workers,D,https://myschool.ng/classroom/economics/69004?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,28,microeconomics,,,,A fall in the price of a normal commodity which has elastic demand will result in,a fall in demand,a fall in quantity demanded,an increase in revenue,a decrease in revenue,C,https://myschool.ng/classroom/economics/69006?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,29,calculation,,,,The dependency ratio of a country is the,the children and aged who rely on the active population for support,people who are cared for by their extended families,total active population who depend on government for survival,number of children who depend on their parents for survival,A,https://myschool.ng/classroom/economics/69009?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,30,microeconomics,,,,"When the demand for a commodity increases while supply remains unchanged, the equilibrium price and quantity will",increase,remain constant,decrease,turn negative,A,https://myschool.ng/classroom/economics/69015?exam_type=waec&exam_year=2023&type=obj&page=6
2023,7,31,microeconomics,,,,Consumers have access to a variety of goods through the activities of the,retailers,advertising agencies,mass media,wholesalers,A,https://myschool.ng/classroom/economics/69018?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,32,general,,,,The malthusian theory of population is **best** illustrated when,the size of the population and available resources are equal,both population and food supply increase at the same rate,food supply increases much faster than population growth,population increases much faster than food supply,D,https://myschool.ng/classroom/economics/69021?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,33,macroeconomics,,,,The Net National Product (NNP) of a country is $50m while the depreciation allowance is $10m. The Gross National Product (GNP) is,$40m,$60m,$30m,$500m,B,https://myschool.ng/classroom/economics/69023?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,34,general,,,,The rate of growth of population is,initial population plus number of births and net migration,the difference between birth rate and death rate,birth rate less death rate plus net migration,the number of immigrants plus number of births,C,https://myschool.ng/classroom/economics/69025?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,35,microeconomics,,,,The price level and the value of money are,positively related,directly related,not related,inversely related,D,https://myschool.ng/classroom/economics/69026?exam_type=waec&exam_year=2023&type=obj&page=7
2023,8,36,general,,,,One of the factor that may **not** promote industrial development is,local firms entering into partnerships with foreign firms,granting capital to firms at reasonable interest rates,setting up industrial estates with modern amenities,granting old firms tax exemptions,D,https://myschool.ng/classroom/economics/69028?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,37,microeconomics,,,,If a firm retrenches some of its factory workers its,average fixed cost may increase,variable cost will decline,marginal cost may increase,fixed cost is likely to increase,B,https://myschool.ng/classroom/economics/69031?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,38,general,,,,Many workers are employed in the agricultural sector of developing countries because,labour intensive method is mostly adopted,abnormal profits are made,wages in the sector is high,they practice mechanized system of farming,A,https://myschool.ng/classroom/economics/69035?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,39,public-finance,,,,Taxes levied on goods and services by government are called,indirect taxes,direct taxes,coporate taxes,poll taxes,A,https://myschool.ng/classroom/economics/69041?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,40,public-finance,,,,The average revenue curve of a firm in a perfect market is the same as the,supply curve of the firm,average cost curve of the firm,demand curve of the firm,total revenue curve of the firm,C,https://myschool.ng/classroom/economics/69044?exam_type=waec&exam_year=2023&type=obj&page=8
2023,9,41,general,,,,The **most** liquid asset among the following is,cheque,,cash,shares,C,https://myschool.ng/classroom/economics/69047?exam_type=waec&exam_year=2023&type=obj&page=9
2023,9,42,microeconomics,,,,"Petrol and Kerosene are jointly obtained from crude oil. If the supply of petrol increases, the",cost of crude oil production has increased,supply of kerosene will rise,supply of kerosene will remain unchanged,supply of kerosene will fall,B,https://myschool.ng/classroom/economics/69049?exam_type=waec&exam_year=2023&type=obj&page=9
2023,9,43,microeconomics,,,,The fixing of maximum prices by government is **mainly** on,imported capital goods,inferior goods,selected essential goods,luxury goods,C,https://myschool.ng/classroom/economics/69050?exam_type=waec&exam_year=2023&type=obj&page=9
2023,9,44,public-finance,,,,"When more of tax on a product is borne by the buyer than the seller, the commodity involved has",perfectly elastic demand,perfectly inelastic demand,fairly inelastic demand,elastic demand,C,https://myschool.ng/classroom/economics/69052?exam_type=waec&exam_year=2023&type=obj&page=9
2023,9,45,calculation,,,,"The marks obtained by 9 students in a class test are recorded below: 9, 8, 7, 5,7, 6, 8, 9 and 7. What is the median mark?",7,8.5,8,7.5,A,https://myschool.ng/classroom/economics/69053?exam_type=waec&exam_year=2023&type=obj&page=9
2023,10,46,international-trade,,,,"Tariffs, quotas and embargoes are examples of",trade restriction policies,monetary policies,fiscal policies,foreign exchange policies,A,https://myschool.ng/classroom/economics/69055?exam_type=waec&exam_year=2023&type=obj&page=10
2023,10,47,macroeconomics,,,,Trade protection will assit economic growth in developing countries if it can,allow the importation of cheaper goods people want,effectively safeguard newly established firms,eliminate importation of all commodities,generate enough revenue through export duties,B,https://myschool.ng/classroom/economics/69056?exam_type=waec&exam_year=2023&type=obj&page=10
2023,10,48,theory,,,,A country is described as developing if,the income per head is low,the contribution of tertiary sector to national income is high,the population is decreasing,there is low labour supply,A,https://myschool.ng/classroom/economics/69059?exam_type=waec&exam_year=2023&type=obj&page=10
2023,10,49,general,,,,A joint stock company enjoys perpetual existence because,there is a higher degree of specialization,it is a corporate entity,it is formed by a minimum of seven members,its shares are easily,B,https://myschool.ng/classroom/economics/69062?exam_type=waec&exam_year=2023&type=obj&page=10
2023,10,50,general,,,,Which of the following is **not** a problem facing Economic Community of West African States (ECOWAS)?,Language barriers,Inadequate supply of labour,Production of the same commodities,Poor transportation and communication,B,https://myschool.ng/classroom/economics/69064?exam_type=waec&exam_year=2023&type=obj&page=10
