Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2024,5,21,objective,,,,"For a convex lens to form a real image, the distance between the object and the screen will be:",equal to the focal length of the lens,less than the focal length of the lens,twice the focal length of the lens,four times the focal length of the lens,C,https://myschool.ng/classroom/physics/72052?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,22,diagram-based,,,https://myschool.ng/storage/classroom/ynHmTWvdHxM4RuqX0VzqiYCS7Ig8m46RBogH6CyG.png,A constant voltage source supplies a sinusoidal alternating e.m.f. The voltage marked against the components are their peak values. Determine the peak value of the applied e.m.f,1V,4V,5V,2V,C,https://myschool.ng/classroom/physics/72054?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,23,calculation,,,,"A 2 μF capacitor is connected directly across a 150 V\(_{rms}\), 60 Hz A.C source. Calculate the r m s value of the current.",0.113 A,0.160 A,150 A,1324 A,A,https://myschool.ng/classroom/physics/72056?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,24,objective,,,,"A body of mass, m is projected vertically upward with a velocity, y. At what position will the potential energy be maximum?",\(\frac{y}{g}\),\(\frac{2y^2}{g}\),\(\frac{y^2}{2g}\),\(\frac{y^2}{4g}\),C,https://myschool.ng/classroom/physics/72057?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,25,calculation,,,,Light of energy 1.12 x 10\(^{-18}\) J is incident on a metal of ejected electrons with maximum energy of 8.0 x 10\(^{-19}\)J. Calculate the threshold frequency of the metal. [h = 6.626 x 10\(^{-34}\)Js],4.8 x 10\(^{14}\)Hz,1.2 x 10\(^{15}\)Hz,1.7 x 10\(^{15}\)Hz,2.8 x 10\(^{15}\)Hz,A,https://myschool.ng/classroom/physics/72058?exam_type=waec&exam_year=2024&type=obj&page=5
2024,6,26,calculation,,,,An object 2.0 cm high is placed at the radius of curvature of a concave mirror such that it is perpendicular to the principal axis of the mirror. Determine the height of the image.,0.5 cm,1.0 cm,1.5 cm,2.0 cm,D,https://myschool.ng/classroom/physics/72059?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,27,diagram-based,,,https://myschool.ng/storage/classroom/fErsAVLby6p9hgeglGDug6wtgleGdoWlZDjS0xRv.png,"The diagram above illustrates two boxes P and Q of masses 27.3 kg and 6.2 kg respectively on a smooth horizontal surface. If a force F of 150 N is applied to the combined forces, calculate the acceleration.",4.5 ms\(^{-2}\),33.5 ms\(^{-2}\),70 ms\(^{-2}\),150 ms\(^{-2}\),A,https://myschool.ng/classroom/physics/72060?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,28,calculation,,,,A boy of mass 40 kg jumps off a stationary skateboard and moves horizontally with a speed of 1.5 m/s while the skateboard moves in the opposite direction with a speed of 20 m/s. Calculate the mass of the skateboard.,60 kg,40 kg,3 kg,2 kg,C,https://myschool.ng/classroom/physics/72061?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,29,objective,,,,The depolarizing agent in a Leclanché cell is,powdered carbon.,manganese (IV) oxide.,carbon rod.,ammonium.,B,https://myschool.ng/classroom/physics/72062?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,30,objective,,,,Which of the following terms has different dimension from the others?,Stress x Strain,Pressure,\(\frac{\text{stress}}{\text{strain}}\),Torque,D,https://myschool.ng/classroom/physics/72063?exam_type=waec&exam_year=2024&type=obj&page=6
2024,7,31,theory,,,,A capacitor described as a mica capacitor has,both plates are made of mica.,a mica dielectric.,a dielectric made of mica,the same capacitance as that of mica,C,https://myschool.ng/classroom/physics/72064?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,32,objective,,,,In which of the following devices is the thermal expansion considered a disadvantage?,Fire alarm,Thermostat,Bimetallic thermometer,Balance wheel of a watch,D,https://myschool.ng/classroom/physics/72065?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,33,objective,,,,The inside portion of a hollow metal sphere of diameter 20 cm is polished. The portion will therefore form a,Concave mirror of focal length 5cm.,Concave mirror of focal length 10 cm.,Convex mirror of focal length 10 cm,Convex mirror of focal length 5cm,D,https://myschool.ng/classroom/physics/72066?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,34,objective,,,,Which of the following statements about a projectile is not correct?,Projectile motion is a two-dimensional motion.,A projectile is an object launched into the air and allowed to move freely due to gravity.,The range of a projectile is independent of the acceleration due to gravity.,The time of flight dependent of the acceleration due to gravity,C,https://myschool.ng/classroom/physics/72067?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,35,objective,,,,Atmospheric pressure decreases with an increase in altitude because:,Acceleration due to gravity increases with altitude.,Temperature increases with altitude.,Internal energy increases with altitude.,Interaction among air molecules decreases due to less quantity of air.,D,https://myschool.ng/classroom/physics/72068?exam_type=waec&exam_year=2024&type=obj&page=7
2024,8,36,objective,,,,The main difference between X-rays and gamma rays is in their,ionizing ability.,absorbing rate.,mode of propagation.,mode of production.,D,https://myschool.ng/classroom/physics/72069?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,37,theory,,,,The phenomenon used for explaining the formation of a rainbow in the sky is,interference.,refraction.,reflection.,dispersion.,D,https://myschool.ng/classroom/physics/72070?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,38,objective,,,,Which of the following modes is the most economical method of transmitting electrical power over a long distance?,Alternating current at high voltage and low current.,Alternating current at low voltage and high current.,Direct current at high voltage and low current.,Direct current at low voltage and high current.,A,https://myschool.ng/classroom/physics/72071?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,39,objective,,,,"The correct sequence of ionization power of alpha particle, gamma ray, and beta particle respectively is","low, medium, high.","high, medium, low.","medium, low, high.","high, low, medium.",D,https://myschool.ng/classroom/physics/72072?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,40,objective,,,,"Four pieces of constantan wire, marked E, F, G, and H, each of length 1.0m, are at the temperature. Their respective diameters are 1 mm, 2 mm, 6 mm, and 10 mm. Which wire has the highest resistance?",E,F,G,H,A,https://myschool.ng/classroom/physics/72073?exam_type=waec&exam_year=2024&type=obj&page=8
2024,9,41,objective,,,,The maximum displacement of particles from equilibrium position in a wave motion is known as,wave length.,amplitude.,frequency.,polarization.,B,https://myschool.ng/classroom/physics/72074?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,42,calculation,,,,A non-conducting vessel contains a liquid of mass 70 g at 25º C. Another 70.0g of the same liquid at 35ºC is quickly poured into the vessel. Determine the final temperature of the mixture,15ºC,20ºC,30ºC,40ºC,C,https://myschool.ng/classroom/physics/72075?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,43,calculation,,,,A galvanometer of full-scale deflection 10 mA has a resistance of 5\(\Omega\). Calculate the shunt needed to convert it to measure currents of 2 A.,0.025\(\Omega\),0.050\(\Omega\),0.250\(\Omega\),0.500\(\Omega\),A,https://myschool.ng/classroom/physics/72076?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,44,objective,,,,"In storing magnets, the keeper is used to",cancel the effect of the earth's magnetism,reduce self demagnetization,protect the magnet from stray electric field,increase the strength of the magnet.,B,https://myschool.ng/classroom/physics/72077?exam_type=waec&exam_year=2024&type=obj&page=9
2024,9,45,objective,,,,Which of the following factors does not affect the speed of sound?,Loudness.,Wind direction,Temperature,Material density,A,https://myschool.ng/classroom/physics/72078?exam_type=waec&exam_year=2024&type=obj&page=9
2024,10,46,objective,,,,"A convex mirror is used as a driving mirror; however, a disadvantage in this regard is that the image",it produces is virtual,it produces is real,is not as bright as we would like,appears farther away from the driver,D,https://myschool.ng/classroom/physics/72079?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,47,objective,,,,"The amount of heat energy that will be extracted when 0.02kg of water vapor condenses to water at 97ºC is [specific heat capacity of water = 4200Jkg\(^{-1}\)k\(^{-1}\), Specific heat of vaporization of water = 2.26 x 10\(^6\)Jkg\(^{-1}\)]","45,452J","45,200J","25,200J",252J,A,https://myschool.ng/classroom/physics/72080?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,48,objective,,,,Water is readily available but it is not a thermometric liquid mainly because,clings to glass,does not expand uniformily,boils at low temperature,is colourless,B,https://myschool.ng/classroom/physics/72081?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,49,objective,,,,The constant temperature at which a liquid change into gaseous state is known as,evaporation point,boiling point,melting point,dew point,B,https://myschool.ng/classroom/physics/72082?exam_type=waec&exam_year=2024&type=obj&page=10
2024,10,50,diagram-based,,,https://myschool.ng/storage/classroom/xeuY7pM1qrakUJRfFf609WtdAP7uwGYPChUty7jW.png,The diagram above illustrates the graph for,the variation of the volume of a gas with increasing temperature,expansion curve of mercury,expansion curve of liquid oxygen,anomalous expansion of water,D,https://myschool.ng/classroom/physics/72083?exam_type=waec&exam_year=2024&type=obj&page=10
