Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2020,3,11,objective,,,,Which of the following is not a function of a consumer association?,ensuring that consumers buy quality goods,educating consumers on their rights,penalizing importers of fake goods,ensuring that fair prices are charged,A,https://myschool.ng/classroom/commerce/57337?exam_type=waec&exam_year=2020&type=obj&page=3
2020,3,12,objective,,,,An association formed by computer distributors to safeguard and promote their interest is a?,chamber of commerce,cooperative society,trade association,trade union,D,https://myschool.ng/classroom/commerce/57342?exam_type=waec&exam_year=2020&type=obj&page=3
2020,3,13,objective,,,,The issue of prospectus by a company is an invitation to members of the public to?,subscribe to the company`s shares,buy the company`s product,attend the company`s boards meeting,,A,https://myschool.ng/classroom/commerce/57346?exam_type=waec&exam_year=2020&type=obj&page=3
2020,3,14,objective,,,,Examples of currents assets are?,cash and trade debtors,cash and trade creditors,"trade debtors, trade creditors and cash",trade creditors and trade debtors,A,https://myschool.ng/classroom/commerce/57352?exam_type=waec&exam_year=2020&type=obj&page=3
2020,3,15,objective,,,,"When the cost of sales is divided by the average stock, the result is?",gross profit,net profit,rate of turnover,working capital,C,https://myschool.ng/classroom/commerce/57355?exam_type=waec&exam_year=2020&type=obj&page=3
2020,4,16,objective,,,,The part of issued share capital that the company has asked the subscribers to pay for is?,authorized capital,called-up capital,nominal capital,paid-up capital,B,https://myschool.ng/classroom/commerce/57357?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,17,objective,,,,The last link in a channel of distribution is the?,wholesaler,retailer,consumer,agent,B,https://myschool.ng/classroom/commerce/57359?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,18,objective,,,,The difference between a country`s imports and exports of goods in a particular year is?,terms of trade,terms of payment,balance of payment,balance of trade,A,https://myschool.ng/classroom/commerce/57363?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,19,objective,,,,Goods brought into the country for sale are the country`s?,invisible imports,invisible exports,visible imports,visible exports,C,https://myschool.ng/classroom/commerce/57364?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,20,objective,,,,A feature of supermarkets which distinguishes it from other large scale retail outlets is that items sold are?,mainly household goods,mainly industrial goods,delivered by post,one line of products,A,https://myschool.ng/classroom/commerce/57367?exam_type=waec&exam_year=2020&type=obj&page=4
2020,5,21,objective,,,,One advantage of small scale retail outlet is?,availability of self service facilities,ability to buy in bulk,easy access to large amount of capital,personal attention to customers,D,https://myschool.ng/classroom/commerce/57371?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,22,objective,,,,A discount deducted from the invoice price of goods to enable the retailer to make profit is?,cash discount,functional discount,trade discount,seasonal discount,C,https://myschool.ng/classroom/commerce/57374?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,23,objective,,,,A document issued by the seller`s own courier and signed by the customer to acknowledge receipt of the goods is?,advice note,consignment note,delivery note,freight note,C,https://myschool.ng/classroom/commerce/57387?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,24,objective,,,,A request for goods from another country by an importer would be made using?,an invoice,an indent,an order,a quotation,D,https://myschool.ng/classroom/commerce/57388?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,25,objective,,,,The right to buy or sell stock exchange with a stipulated period is?,option,contango,backwardation,brokerage,A,https://myschool.ng/classroom/commerce/57389?exam_type=waec&exam_year=2020&type=obj&page=5
2020,6,26,objective,,,,The share value stated on a share certificate is?,above par value,below par value,market value,nominal value,C,https://myschool.ng/classroom/commerce/57390?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,27,objective,,,,The bank which acts as the lender of last resort is the?,central bank,commercial bank,merchant bank,mortgage bank,A,https://myschool.ng/classroom/commerce/57392?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,28,objective,,,,The issue of shares which allows existing shareholders to buy shares at a preferential price is?,bonus issue,offer for sale,public offer,rights issue,D,https://myschool.ng/classroom/commerce/57393?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,29,objective,,,,The financial market where existing shares and bonds are bought and sold is the?,forex market,stock market,money market,commodity market,B,https://myschool.ng/classroom/commerce/57396?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,30,objective,,,,An insurance policy which is not a contract of indemnity is?,burglary insurance,fire insurance,life insurance,motor insurance,C,https://myschool.ng/classroom/commerce/57398?exam_type=waec&exam_year=2020&type=obj&page=6
2020,7,31,objective,,,,"When a company insures the lives of all its employees collectively, the policy is?",accident insurance,fleet insurance,fidelity guarantee insurance,group insurance,D,https://myschool.ng/classroom/commerce/57402?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,32,objective,,,,A cheque that could be cashed over the counter by the payee is?,certified cheque,crossed cheque,open cheque,bank draft,B,https://myschool.ng/classroom/commerce/57403?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,33,objective,,,,A specially-designed mode of transport for conveying liquid and gas is a?,coaster,tanker,liner,ferry,B,https://myschool.ng/classroom/commerce/57406?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,34,objective,,,,The safe keeping of goods produced until they are needed is?,hoarding,marking,packaging,warehousing,D,https://myschool.ng/classroom/commerce/57408?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,35,objective,,,,One of the objectives of the niger basin commission is to?,regulate the movement of citizens across the borders,impose tariff and quota on non-members,regulate the movement of cargo along the river,streamline the construction of dams on the river,B,https://myschool.ng/classroom/commerce/57411?exam_type=waec&exam_year=2020&type=obj&page=7
2020,8,36,objective,,,,A paid presentation about a product with a view to encouraging by an identified sponsor is?,publicity,personal selling,sales promotion,advertisement,C,https://myschool.ng/classroom/commerce/57413?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,37,objective,,,,The face-to-face meeting of the seller with the buyer for the purpose of making sales is?,mass selling,impulse buying,personal selling,sales promotion,D,https://myschool.ng/classroom/commerce/57416?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,38,objective,,,,The activity which improves the appearance of a product and also aimed at protecting it is?,advertising,grading,labelling,packaging,D,https://myschool.ng/classroom/commerce/57418?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,39,objective,,,,Which of the following is not a component of the marketing mix?,product,production,promotion,place,B,https://myschool.ng/classroom/commerce/57420?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,40,objective,,,,The marketing term which regards the consumer as king that must be satisfied is?,market segmentation,market research,marketing concept,marketing mix,D,https://myschool.ng/classroom/commerce/57422?exam_type=waec&exam_year=2020&type=obj&page=8
2020,9,41,objective,,,,An agreement that is enforceable in law is?,an offer,a consideration,a contract,an acceptance,C,https://myschool.ng/classroom/commerce/57423?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,42,objective,,,,A contract will not be discharged through?,acceptance,aggrement,breach,performance,A,https://myschool.ng/classroom/commerce/57424?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,43,objective,,,,A person engaged for the purpose of bringing his principal and a third party into a contractual relation is?,an arbiter,an auctioneer,an agent,middlemen,C,https://myschool.ng/classroom/commerce/57425?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,44,objective,,,,The additional commission paid to agents for guaranteeing payment is?,brokerage,del credere,drawback,demurrage,B,https://myschool.ng/classroom/commerce/57428?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,45,objective,,,,The transfer of ownership of a business from government to the public is?,commercialization,deregulation,privatization,merger,A,https://myschool.ng/classroom/commerce/57429?exam_type=waec&exam_year=2020&type=obj&page=9
2020,10,46,objective,,,,One of the disadvantages of privatization is that it?,promotes inefficiency of staff,brings about economic decline,reduces government revenue,causes increase in the prices of products,D,https://myschool.ng/classroom/commerce/57432?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,47,objective,,,,The management function which involves measuring outcomes and taking corrective action to reduce error is?,staffing,organizing,directing,controlling,D,https://myschool.ng/classroom/commerce/57434?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,48,objective,,,,"In delegation of authority, the subordinate offer is?",accountable to his immediate superior,responsible for his superiors actions,only answerable to top management,expected to replace his superior,B,https://myschool.ng/classroom/commerce/57437?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,49,objective,,,,A medium of inter-departmental communication is?,intercom,notice board,radiophone,circular,D,https://myschool.ng/classroom/commerce/57439?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,50,objective,,,,Which of the following is not an objective of ECOWAS?,promotion of a common language,improvement of infrastructural facilities,encouragement of free movement of people,encouragement of trade among member coutries,A,https://myschool.ng/classroom/commerce/57441?exam_type=waec&exam_year=2020&type=obj&page=10
