Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2017,6,26,general,,,,which of the following is an implication of a large population,decrease in crime rate,increase in food supply,decrease in standard of living,decrease in cost of living,C,https://myschool.ng/classroom/economics/49319?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,27,development-economics,,,,The system of agriculture which involves the cultivation of crops and rearing of animals for family consumption only is termed?,peasant farming,plantation agriculture,commercial farming,subsistent farming,D,https://myschool.ng/classroom/economics/49322?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,28,general,,,,which of the following is a threat to the existence of middlemen,consumers cooperative society,producers cooperative society,sales agents,large scale producers,A,https://myschool.ng/classroom/economics/49325?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,29,general,,,,which of the following is a threat to the existence of middlemen,consumers cooperative society,producers cooperative society,sales agents,large scale producers,A,https://myschool.ng/classroom/economics/49327?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,30,general,,,,"in an industrial area, the location of industries is particularly influenced by ?",extent of the division of labour,external economies,internal economies,nearness to financial institution,B,https://myschool.ng/classroom/economics/49328?exam_type=waec&exam_year=2017&type=obj&page=6
2017,7,31,general,,,,which of the following is a transfer income,dividends,rent,pensions,interest,C,https://myschool.ng/classroom/economics/49329?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,32,macroeconomics,,,,the value added method used in measuring national income is to,measure output at factor cost,avoid multiple counting of output,deduct depreciation of capital assets,add net factor income from abroad,D,https://myschool.ng/classroom/economics/49332?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,33,general,,,,which of the following is most likely to be of benefit to a debtor,inflation,deflation,revaluation,monetization,A,https://myschool.ng/classroom/economics/49333?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,34,general,,,,A measure of the value of money in an economy is the,size of workers,general price,total level of savings,total amount of loans granted by the banks,B,https://myschool.ng/classroom/economics/49339?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,35,general,,,,one of the major functions of money is?,medium of exchange,stable in value,store of value,acceptance by the central bank,A,https://myschool.ng/classroom/economics/49340?exam_type=waec&exam_year=2017&type=obj&page=7
2017,8,36,macroeconomics,,,,The function that distinguishes commercial banks from the central bank is that the former,is a lender of last resort,accepts deposits from the public,services the public debt,regulates foreign exchange,B,https://myschool.ng/classroom/economics/49343?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,37,public-finance,,,,Direct taxes include?,excise duty,ad valorem tax,specific tax,capital gain tax,D,https://myschool.ng/classroom/economics/49344?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,38,public-finance,,,,The control of aggregate demand through changes in government spending and tax rates is referred to as?,monetary policy,government policy,income policy,fiscal policy,D,https://myschool.ng/classroom/economics/49347?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,39,development-economics,,,,which of the following is not a feature of economic underdevelopment,monocultural economy,high productivity,low life expectancy,income inequality,B,https://myschool.ng/classroom/economics/49350?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,40,development-economics,,,,one way of speeding up the economic development of a country is by encouraging,the consumption of consumer goods,early marriage,the importation of more consumer goods,savings and investment,D,https://myschool.ng/classroom/economics/49351?exam_type=waec&exam_year=2017&type=obj&page=8
2017,9,41,microeconomics,,,,Dumping in international occurs when a foreign firm sells,above its cost of production at home and abroad,below its cost of production at home and abroad,more goods to a country than the country has need of,below its cost of production in a foreign market,D,https://myschool.ng/classroom/economics/49353?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,42,theory,,,,Infant industries can be described as?,newly established industries,industries enjoying tax holidays,industries producing baby products,newly commercialized industries,A,https://myschool.ng/classroom/economics/49354?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,43,international-trade,,,,Modern international trade is based on the principle of?,absolute cost advantage,comparative advantage,terms of trade,balance of trade,B,https://myschool.ng/classroom/economics/49356?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,44,international-trade,,,,which of the following terms of trade is recorded in a country's current account section of the balance of payments,investment income,foreign direct investment,longterm capital flows,long-term loans,A,https://myschool.ng/classroom/economics/49358?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,45,calculation,,,,one problem facing the economic integration of countries in west Africa is the,presence of large and developed market,uneven development among west African countries,existence of different central banks in the countries,fairly of labour to move freely in the country,B,https://myschool.ng/classroom/economics/49362?exam_type=waec&exam_year=2017&type=obj&page=9
2017,10,46,international-trade,,,,one objective of organisation of patroleum exporting countries (OPEC) is to?,harmonize and stabilize oil prizes,ensure excess supply of oil to consuming countries,subsidize oil prices in member countries,assist member countries to exploit oil resources,A,https://myschool.ng/classroom/economics/49366?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,47,general,,,,Which of the following resources is renewable,coal,iron ore,rice,limestone,C,https://myschool.ng/classroom/economics/49367?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,48,general,,,,the negative effects of mining in wast A frica does not include?,Reafforestation in rural communities,land degradation,destruction of farm lands,pollution of water bodies,A,https://myschool.ng/classroom/economics/49370?exam_type=waec&exam_year=2017&type=obj&page=10
