Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2024,3,11,climate,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The table below shows the temperature and rainfall distribution of Station F. Study and use it to answer this question station F monthJanFebMarAprMayJunJulAugSepOctNovDecTemperature232429343635333133322823Rainfall(mm)00010108133187201187500 Which of the following months is the hottest,January,April,May,September,C,https://myschool.ng/classroom/geography/72761?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,12,climate,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The table below shows the temperature and rainfall distribution of Station F. Study and use it to answer this question station F monthJanFebMarAprMayJunJulAugSepOctNovDecTemperature232429343635333133322823Rainfall(mm)00010108133187201187500 What is the annual range of temperature for station F,36\(^0\)c,23\(^0\)c,13\(^0\)c,3\(^0\)c,C,https://myschool.ng/classroom/geography/72764?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,13,physical-geography,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following represents the correct sequence in which denudation occurs?,"weathering, erosion, and deposition","erosion, weathering, and deposition","weathering, deposition, and erosion","disposition, erosion, and weathering",A,https://myschool.ng/classroom/geography/72771?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,14,physical-geography,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which drainage pattern is best formed in the area of alternate hard and soft rocks,trellised,dendritic,radial,annular,A,https://myschool.ng/classroom/geography/72772?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,15,physical-geography,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Rocks formed through cementation of accumulated materials under water is ?,metamorphic,igneous,sedimentary,acidic,C,https://myschool.ng/classroom/geography/72793?exam_type=waec&exam_year=2024&type=obj&page=3
2024,4,16,physical-geography,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,"An instruction of thick acid lava, which forces overlaying sedimentary rock layers to bulge into a dome, may cool and solidify to form a",batholith,laccolith,dyke,lopolith,B,https://myschool.ng/classroom/geography/72794?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,17,climate,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,The Greek system of classifying climate is based on,temperature,rainfall and temperature,rainfall and vegetation,humidity,B,https://myschool.ng/classroom/geography/72795?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,18,map-reading,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,What will be the time at Greenwich meridian when it is 12 noon at longitude 60\(^0\)E,4.00 a.m.,4.00 p.m,8.00 a.m.,8.00 p.m.,C,https://myschool.ng/classroom/geography/72800?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,19,map-reading,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,The movement of Earth around the sun on its elliptical orbit is called,rotation,axis,revolution,gravitation,C,https://myschool.ng/classroom/geography/72801?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,20,landforms,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,The Deccan Plateau in Indian is a good example of,dissected plateau,volcanic plateau,tectonic plateau,intermontane plateau,B,https://myschool.ng/classroom/geography/72802?exam_type=waec&exam_year=2024&type=obj&page=4
2024,5,21,map-reading,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Horst is a feature associated with?,volcanic mountain,residual mountain,block mountain,fold mountain,C,https://myschool.ng/classroom/geography/72804?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,22,landforms,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following pairs of land forms are surface features of a karst region? i.Clint ii.Grikes iii.Stalagmite iv.Cavin,i and ii only,i and iii only,ii and iii only,ii and iv only,A,https://myschool.ng/classroom/geography/72806?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,23,map-reading,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,"Two towns, A and B, are on the international dateline. What will be the distance between the two towns if town A is located on latitude 40\(^0\)N and town B is located on latitude 10\(^0\)N?",8880 kilometers,5550 kilometers,3330 kilometers,2220 kilometers,C,https://myschool.ng/classroom/geography/72811?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,24,climate,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Wind erosion results in the formation of the following land forms except.,zeugen,yardang,ventifact,barchan,,https://myschool.ng/classroom/geography/72812?exam_type=waec&exam_year=2024&type=obj&page=5
2024,5,25,climate,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following best explains the breaking down of well jointed rocks into large rectangular-shaped features by mechanical weathering?,block disintegration,exfoliation dome,landslide,solifluction,A,https://myschool.ng/classroom/geography/72813?exam_type=waec&exam_year=2024&type=obj&page=5
2024,6,26,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following sequence is correct in the formation of a stack,"cave, arch, headland, stack","headland cave, arch, stack","headland, arch, cave, stack","cave, headland arch, stack",B,https://myschool.ng/classroom/geography/72816?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,27,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following conditions can produce a waterfall?,sharp break in the bed of a river,elbow of capture of young rivers,backward erosion,lateral erosion,A,https://myschool.ng/classroom/geography/72823?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,28,climate,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,In which of the following regions will weathering by frost action occur throughout the years,cool temperate,equatorial,monsoon,Mediterranean,A,https://myschool.ng/classroom/geography/72824?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,29,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,The lapse rate refers to the average rate at which ?,radiant energy is converted to heat,air pressure decreases with altitude,Air pressure increases with altitude,temperature decreases with altitude,D,https://myschool.ng/classroom/geography/72826?exam_type=waec&exam_year=2024&type=obj&page=6
2024,6,30,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following is proof of the Earth's spherical shape?,circumnavigation,variation in the length of the day and night making of a year,Rise and fall of tides,,A,https://myschool.ng/classroom/geography/72827?exam_type=waec&exam_year=2024&type=obj&page=6
2024,7,31,physical-geography,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following types of rocks contain fossils?,sedimentary,,metamorphic,volcanic,A,https://myschool.ng/classroom/geography/72828?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,32,landforms,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,"The natural exchange of water between land, oceans and the atmosphere is known as",energy cycle,hydrological cycle,nitrogen cycle,carbon cycle,B,https://myschool.ng/classroom/geography/72829?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,33,map-reading,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Lines drawn on a map connecting places with equal duration of sunshine are called,isohels,isotherms,isonephs,isohyets,A,https://myschool.ng/classroom/geography/72830?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,34,climate,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following examples of rock is mostly likely to be weathered by the process of solution ?,slates,graphite,limestone,granite,C,https://myschool.ng/classroom/geography/72831?exam_type=waec&exam_year=2024&type=obj&page=7
2024,7,35,map-reading,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following occurs when the sun is vertically overhead at the equator?,equinox,solstice,deflection of winds and ocean currents,rise and fall of tides,A,https://myschool.ng/classroom/geography/72832?exam_type=waec&exam_year=2024&type=obj&page=7
2024,8,36,map-reading,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following pairs of ways can be used to solve the world's high population concentration problems i family planning ii sex education iii early marriage iv industrialization,i and ii only,only,ii and iii,iii and iv only,A,https://myschool.ng/classroom/geography/72833?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,37,map-reading,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following countries in West Africa is well known for the production of diamonds?,togo,burkina faso,siera leone,benin,C,https://myschool.ng/classroom/geography/72834?exam_type=waec&exam_year=2024&type=obj&page=8
2024,8,38,map-reading,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png,Which of the following is a leading industrial area in North America?,The northeastern industrial area of USA,central Canada industrial area,South Mexico Industrial Area,The Guatemala industrial area,A,https://myschool.ng/classroom/geography/72835?exam_type=waec&exam_year=2024&type=obj&page=8
