Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2018,3,11,objective,,,,An object at rest is said to possess,potential energy,kinetic energy,chemical energy,electrical energy,A,https://myschool.ng/classroom/physics/49675?exam_type=waec&exam_year=2018&type=obj&page=3
2018,3,12,objective,,,,"According to Newton's law of cooling, the heat energy lost per unit area of a body depends on the I. Surface area II. Nature of the surface III. Temperature of the surface IV. Excess temperature over the surroundings",I and II only,II and IV only,"I,II and III","I, II and IV",C,https://myschool.ng/classroom/physics/49680?exam_type=waec&exam_year=2018&type=obj&page=3
2018,3,13,diagram-based,,,https://myschool.ng/storage/classroom/YcGNZFRDUcHX9EXxSKqW5qzi7OcS9gcd6hjzUDJk.jpeg,The graph of density against temperature for water is correctly illustrated by,I,II,III,IV,C,https://myschool.ng/classroom/physics/49683?exam_type=waec&exam_year=2018&type=obj&page=3
2018,3,14,calculation,,,,"A football is kicked at an angle of 45° to the horizontal over a defense line up with a velocity of 15\(ms^{-1}\). Calculate the magnitudeof horizontal velocity of the ball at its highest point [Neglect friction, g = 10\(ms^{-2}\)].",0.0\(ms^{-1}\),5.6\(ms^{-1}\),10.6\(ms^{-1}\),15.0\(ms^{-1}\),C,https://myschool.ng/classroom/physics/49687?exam_type=waec&exam_year=2018&type=obj&page=3
2018,3,15,objective,,,,The ice point on the absolute scale of temperature is,0K,32K,100K,273K,D,https://myschool.ng/classroom/physics/49694?exam_type=waec&exam_year=2018&type=obj&page=3
2018,4,16,objective,,,,Which of the following factors does not increase the rate of evaporation of water in a lake?,Increase in the pressure of the atmosphere,Rise in temperature,Increase in the surface area of the lake,Increase in the speed of the wind,A,https://myschool.ng/classroom/physics/49697?exam_type=waec&exam_year=2018&type=obj&page=4
2018,4,17,calculation,,,,The bob of a simple pendulum takes 8.0s to complete 10 oscillations. Determine the frequency of oscillation of the bob.,0.125Hz,1.25Hz,7.50Hz,8.00Hz,B,https://myschool.ng/classroom/physics/49698?exam_type=waec&exam_year=2018&type=obj&page=4
2018,4,18,diagram-based,,,https://myschool.ng/storage/classroom/WX5ed98XlQR1Qozpi1dI371FVBXs9370WtqWKCDH.jpeg,The diagram above illustrates the mercury-in-glass thermometer used for determining the temperature of a room. Use the data on it to determine the room temperature.,3.3°C,7.0°C,13°C,30.0°C,D,https://myschool.ng/classroom/physics/49705?exam_type=waec&exam_year=2018&type=obj&page=4
2018,4,19,objective,,,,Frequency is measured in,meter per second,seconds,hertz,farad,C,https://myschool.ng/classroom/physics/49712?exam_type=waec&exam_year=2018&type=obj&page=4
2018,4,20,objective,,,,Which of the following electromagnetic waves is most energetic?,Radio waves,X-ray,Gamma rays,Ultra-violet rays,C,https://myschool.ng/classroom/physics/49719?exam_type=waec&exam_year=2018&type=obj&page=4
2018,5,21,objective,,,,Rainbow formation is a natural phenomenon illustrating that white light,splits into three components after rainfall,is dispersed by glass prisms,splits into its constituent colours before rainfall,is dispersed into its constituent colours after rainfall,D,https://myschool.ng/classroom/physics/49726?exam_type=waec&exam_year=2018&type=obj&page=5
2018,5,22,diagram-based,,,https://myschool.ng/storage/classroom/ZlKk0sb0Zxjuq9Bp9mbKQYuUGQZukhyuO2kd4Khe.jpeg,The lens illustrated above can best be described as a,converging meniscus,plano-convex,diverging meniscus,bi-convex,B,https://myschool.ng/classroom/physics/49730?exam_type=waec&exam_year=2018&type=obj&page=5
2018,5,23,calculation,,,,Two plane mirrors are inclined to each other such that an object placed between them has 11 images. Determine the angle of inclination,30°,45°,60°,90°,A,https://myschool.ng/classroom/physics/49731?exam_type=waec&exam_year=2018&type=obj&page=5
2018,5,24,objective,,,,The pitch of a note is not affected by,frequency,tension in a vibrating string,mass of a vibrating string,amplitude of sound wave,D,https://myschool.ng/classroom/physics/49738?exam_type=waec&exam_year=2018&type=obj&page=5
2018,5,25,objective,,,,"When two flat plate conductors are arranged in such a way that they possess equal and opposite charges seperated by a dielectric, they form a/an",electroscope,electrophorus,capacitor,cell,C,https://myschool.ng/classroom/physics/49743?exam_type=waec&exam_year=2018&type=obj&page=5
2018,6,26,diagram-based,,,https://myschool.ng/storage/classroom/gQKivMw3t1dHVoSCxgNqAOAxyphgDyBiJSUxKbGH.jpeg,Which electrical device is illustrated above?,a.c. generator,a.c. motor,d.c. generator,d.c. motor,C,https://myschool.ng/classroom/physics/49748?exam_type=waec&exam_year=2018&type=obj&page=6
2018,6,27,calculation,,,,"A simple barometer is constructed using a liquid \(Q_{1}\) of density 16.2\(g/cm^{3}\). Calculate the least lenth of the tube to be used to measure pressure of 1.5atm. [Density of mercury = 13.6\(g/cm^{3}\), 1atm = 76.0 cm of Mercury]",1358mm,957mm,760mm,638mm,D,https://myschool.ng/classroom/physics/49762?exam_type=waec&exam_year=2018&type=obj&page=6
2018,6,28,diagram-based,,,https://myschool.ng/storage/classroom/iEyRIUR4TPZpAhDl7V3gL64T3r6Gc8vJzRDS3GpA.jpeg,A bar AB is balanced horizontally on two knife edges as illustrated as in the diagram above. Determine the weight of the bar.,10.0N,20.0N,40.0N,50.0N,C,https://myschool.ng/classroom/physics/49769?exam_type=waec&exam_year=2018&type=obj&page=6
2018,6,29,objective,,,,"To obtain a virtual, erect and magnified image from a thin converging lens, an object must be placed",between the focus and the lens,at the focus,between the focal length and twice the focal length,beyond twice the focal length,A,https://myschool.ng/classroom/physics/49772?exam_type=waec&exam_year=2018&type=obj&page=6
2018,6,30,diagram-based,,,https://myschool.ng/storage/classroom/ImUaRf4JhZu9qruidw6RhPejedsGtsYMocXMwUgt.jpeg,The diagram above represents a transverse travelling wave. Which two points are 180° out of phase?,A and E,B and D,C and F,D and H,B,https://myschool.ng/classroom/physics/49775?exam_type=waec&exam_year=2018&type=obj&page=6
2018,7,31,calculation,,,,Two objects P and Q of masses 100kg and 20kg respectively are 1.2m apart on a horizontal surface. Calculate the net gravitational force acting on Q. \([G= 6.67 \times 10^{-11} Nm^{2}kg^{-2}]\),\(1.11\times 10^{-7} N\) towards P,\(1.11\times 10^{-7} N\) towards Q,\(9.26\times 10^{-8} N\) towards P,\(9.26\times 10^{-8} N\) towards Q,D,https://myschool.ng/classroom/physics/49788?exam_type=waec&exam_year=2018&type=obj&page=7
2018,7,32,calculation,,,,"The primary of a transformer has 100 turns and its secondary has 200 turns. If the voltage at the primary is 100V, determine the voltage at the secondary.",50V,100V,200V,400V,C,https://myschool.ng/classroom/physics/49794?exam_type=waec&exam_year=2018&type=obj&page=7
2018,7,33,diagram-based,,,https://myschool.ng/storage/classroom/jUjB763KM7OZVfO0Nzw0wes21mv1HAjFIwMqBAkv.jpeg,"In the diagram illustrated a block of mass M is at rest on a plane inclined at an angle \(\theta\) to the horizontal. As \(\theta\) increases, the velocity ratio of the plane",increases,decreases,remain the same,decreases and later increases,B,https://myschool.ng/classroom/physics/49797?exam_type=waec&exam_year=2018&type=obj&page=7
2018,7,34,objective,,,,"When the speed of a car is halved, its kinetic energy is",doubled,quartered,halved,quadrupled,B,https://myschool.ng/classroom/physics/49798?exam_type=waec&exam_year=2018&type=obj&page=7
2018,7,35,calculation,,,,"A wire of length 400cm is stretched between two fixed points. When plucked, its fundamental frequency is 150Hz. Calculate the speed of the wave produced.",250\(ms^{-1}\),625\(ms^{-1}\),1200\(ms^{-1}\),1500\(ms^{-1}\),C,https://myschool.ng/classroom/physics/49800?exam_type=waec&exam_year=2018&type=obj&page=7
2018,8,36,diagram-based,,,https://myschool.ng/storage/classroom/UgFXJcv6zJ5FOUBgMzsTYHGPSFB4elWqmO6YEVwI.jpeg,The diagram above illustrates a waveform. Determine the number of wavelengths in it,4,3\(\frac{1}{2}\),2\(\frac{1}{2}\),2,C,https://myschool.ng/classroom/physics/49804?exam_type=waec&exam_year=2018&type=obj&page=8
2018,8,37,objective,,,,A resistor with fixed resistance value is called a,resistance box,standard resistor,shunt resistor,multiplier resistor,B,https://myschool.ng/classroom/physics/49808?exam_type=waec&exam_year=2018&type=obj&page=8
2018,8,38,objective,,,,Which of the following statements is not an advantage of an alkaline accumulator?,The electrolyte does not need attention,It can be recharged,It has low internal resistance,It has a much longer life than lead-acid accumulator,A,https://myschool.ng/classroom/physics/49817?exam_type=waec&exam_year=2018&type=obj&page=8
2018,8,39,diagram-based,,,https://myschool.ng/storage/classroom/1NSpzXQYSGws81LjQv3rMDzUcBCC0tGd3nDXcOw7.jpeg,"The diagram above illustrates the wire connections to a three-pin plug. The wires P, Q and R respectively are:","live, neutral and earth","neutral, earth and live","earth, live and neutral","earth, neutral and live",B,https://myschool.ng/classroom/physics/49823?exam_type=waec&exam_year=2018&type=obj&page=8
2018,8,40,objective,,,,Which of the following statements about parallel plate capacitors is/are correct? I. Capacitance of the capacitor is inversely proportional to the distance between the plates II. Capacitors can filter a.c signals from d.c III. Capacitors can store charges,I only,I and II only,II and III only,"I, II and III",D,https://myschool.ng/classroom/physics/49843?exam_type=waec&exam_year=2018&type=obj&page=8
2018,9,41,diagram-based,,,https://myschool.ng/storage/classroom/1NwdT1ubhINFvcvzRXAvjYP2Pq6d8CsAxi0r7f4Z.jpeg,"The circuit contains three ammeters A1, A2 and A3 with readings of A2 and A3 shown as indicated in the diagram. Determine the reading of A1.",2A,3A,5A,8A,B,https://myschool.ng/classroom/physics/49857?exam_type=waec&exam_year=2018&type=obj&page=9
2018,9,42,objective,,,,Which of the following statements about magnetic lines of force is not correct? They,pass through even non-magnetic materials,run from the north pole to the south pole,are in a state of tension and tend to be shorted,intersect one another,D,https://myschool.ng/classroom/physics/49864?exam_type=waec&exam_year=2018&type=obj&page=9
2018,9,43,objective,,,,In which of the following activities is an induction coil not useful?,Investigation of high voltages,Study of electric discharge,Operation of X-ray tubes,A.C. power transmission,D,https://myschool.ng/classroom/physics/49869?exam_type=waec&exam_year=2018&type=obj&page=9
2018,9,44,diagram-based,,,,"In a series R-L-C circuit, R = 10\(\Omega\), \(X_{c}\)= 4\(\Omega\) and \(X_{L}\) = 9\(\Omega\). The impedance of the circuit is",4.1\(\Omega\),5.0\(\Omega\),10.8\(\Omega\),11.2\(\Omega\),D,https://myschool.ng/classroom/physics/49874?exam_type=waec&exam_year=2018&type=obj&page=9
2018,9,45,diagram-based,,,https://myschool.ng/storage/classroom/zQ2iDQSCNsLTdLPR4lgwywmtv6Yeqe2qtg6xnSBp.jpeg,A student uses two compass needles to investigate the magnetic field around a bar magnet. Which of the following diagrams show the correct directions of the needles?,A,B,C,D,B,https://myschool.ng/classroom/physics/49876?exam_type=waec&exam_year=2018&type=obj&page=9
2018,10,46,objective,,,,Which of the following is emitted in a process of natural radioactivity?,\(\alpha\)- particles and \(\beta\)- particles,\(\alpha\)- particles and X-rays,\(\beta\)- particles and X-rays,\(\lambda\)- rays and X-rays,A,https://myschool.ng/classroom/physics/49885?exam_type=waec&exam_year=2018&type=obj&page=10
2018,10,47,objective,,,,In which of the following situations is photoelectric effect employed? I. Automatic devices for switching on light at dusk II. Automatic doors in departmental stores III. Automatic devices for switching on air conditioners IV. Automatic voltage stabilizers,"I, II and IV only","I, III and IV only",III and IV only,I and II only,A,https://myschool.ng/classroom/physics/49887?exam_type=waec&exam_year=2018&type=obj&page=10
2018,10,48,objective,,,,Which of the following radiations has the longest wavelength?,Gamma ray,Radio wave,Infrared ray,X-ray,B,https://myschool.ng/classroom/physics/49891?exam_type=waec&exam_year=2018&type=obj&page=10
2018,10,49,objective,,,,In which of the following fields is radioisotopes not used?,Medicine,Oil industry,Agriculture,Weather forecast,D,https://myschool.ng/classroom/physics/49894?exam_type=waec&exam_year=2018&type=obj&page=10
2018,10,50,calculation,,,,A nuclide is represented by \(_{32}^{70}B\). Determine its neutron-proton ratio,0.5,0.8,1.2,1.5,C,https://myschool.ng/classroom/physics/49900?exam_type=waec&exam_year=2018&type=obj&page=10
