Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2022,3,11,map-reading,,,https://scontent.xx.fbcdn.net/v/t1.15752-9/313287456_675139490588493_5404592362374407274_n.jpg?stp=dst-jpg_p206x206&_nc_cat=102&ccb=1-7&_nc_sid=aee45a&_nc_eui2=AeF727Y2gnKVlEZB3v8IbB70Z7PmQ-atfYdns-ZD5q19h5Gu1FHVmowLxrH6uNah0wBiEHFy1gQ4BPeraKjdU_jg&_nc_ohc=MrOxNIHB3KgAX8nw5c-&_nc_oc=AQkdw-3iffM4ei9GzmyJZdjxqqu3GJP_mVHfZvd5gbVz3w6JN7YnQ6xYO9pJXdX6cH7KdfT2wVtNArs5yGE-vEEY&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=03_AdQiodYX6fc1oEglHEX0_DdBq_COmHSGAfQAxuogS9eBWQ&oe=638538B9 | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,"Figure 1 represents the export of rice by four regions in Country XX in the year 2009. One dot represents 20,000 tonnes of exported rice was used as the scale of the dot map. Study and use the dot map below to answer this question. Which region exported the highest tonnes of rice?",R,U,S,T,A,https://myschool.ng/classroom/geography/63902?exam_type=waec&exam_year=2022&type=obj&page=3
2022,3,12,map-reading,,,https://scontent.xx.fbcdn.net/v/t1.15752-9/313287456_675139490588493_5404592362374407274_n.jpg?stp=dst-jpg_p206x206&_nc_cat=102&ccb=1-7&_nc_sid=aee45a&_nc_eui2=AeF727Y2gnKVlEZB3v8IbB70Z7PmQ-atfYdns-ZD5q19h5Gu1FHVmowLxrH6uNah0wBiEHFy1gQ4BPeraKjdU_jg&_nc_ohc=MrOxNIHB3KgAX8nw5c-&_nc_oc=AQkdw-3iffM4ei9GzmyJZdjxqqu3GJP_mVHfZvd5gbVz3w6JN7YnQ6xYO9pJXdX6cH7KdfT2wVtNArs5yGE-vEEY&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=03_AdQiodYX6fc1oEglHEX0_DdBq_COmHSGAfQAxuogS9eBWQ&oe=638538B9 | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,"Figure 1 represents the export of rice by four regions in Country XX in the year 2009. One dot represents 20,000 tonnes of exported rice was used as the scale of the dot map. Study and use the dot map below to answer this question. By how much tonnes was the export of rice from region T higher than that from region U?","20,000","40,000","60,000","80,000",D,https://myschool.ng/classroom/geography/63903?exam_type=waec&exam_year=2022&type=obj&page=3
2022,3,13,map-reading,,,https://scontent.xx.fbcdn.net/v/t1.15752-9/313287456_675139490588493_5404592362374407274_n.jpg?stp=dst-jpg_p206x206&_nc_cat=102&ccb=1-7&_nc_sid=aee45a&_nc_eui2=AeF727Y2gnKVlEZB3v8IbB70Z7PmQ-atfYdns-ZD5q19h5Gu1FHVmowLxrH6uNah0wBiEHFy1gQ4BPeraKjdU_jg&_nc_ohc=MrOxNIHB3KgAX8nw5c-&_nc_oc=AQkdw-3iffM4ei9GzmyJZdjxqqu3GJP_mVHfZvd5gbVz3w6JN7YnQ6xYO9pJXdX6cH7KdfT2wVtNArs5yGE-vEEY&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=03_AdQiodYX6fc1oEglHEX0_DdBq_COmHSGAfQAxuogS9eBWQ&oe=638538B9 | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,The total export of rice for regions R and T is,"180,000 tonnes","210,000 tonnes",260.000 tonnes,"340,000 tonnes",,https://myschool.ng/classroom/geography/63905?exam_type=waec&exam_year=2022&type=obj&page=3
2022,3,14,landforms,,,https://scontent.xx.fbcdn.net/v/t1.15752-9/313287456_675139490588493_5404592362374407274_n.jpg?stp=dst-jpg_p206x206&_nc_cat=102&ccb=1-7&_nc_sid=aee45a&_nc_eui2=AeF727Y2gnKVlEZB3v8IbB70Z7PmQ-atfYdns-ZD5q19h5Gu1FHVmowLxrH6uNah0wBiEHFy1gQ4BPeraKjdU_jg&_nc_ohc=MrOxNIHB3KgAX8nw5c-&_nc_oc=AQkdw-3iffM4ei9GzmyJZdjxqqu3GJP_mVHfZvd5gbVz3w6JN7YnQ6xYO9pJXdX6cH7KdfT2wVtNArs5yGE-vEEY&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=03_AdQiodYX6fc1oEglHEX0_DdBq_COmHSGAfQAxuogS9eBWQ&oe=638538B9 | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,The sharp pillars hanging from the roof of a cavern in limestone regions are called,dolines,stalagmites,uvalas,Stalactites,D,https://myschool.ng/classroom/geography/63906?exam_type=waec&exam_year=2022&type=obj&page=3
2022,3,15,map-reading,,,https://scontent.xx.fbcdn.net/v/t1.15752-9/313287456_675139490588493_5404592362374407274_n.jpg?stp=dst-jpg_p206x206&_nc_cat=102&ccb=1-7&_nc_sid=aee45a&_nc_eui2=AeF727Y2gnKVlEZB3v8IbB70Z7PmQ-atfYdns-ZD5q19h5Gu1FHVmowLxrH6uNah0wBiEHFy1gQ4BPeraKjdU_jg&_nc_ohc=MrOxNIHB3KgAX8nw5c-&_nc_oc=AQkdw-3iffM4ei9GzmyJZdjxqqu3GJP_mVHfZvd5gbVz3w6JN7YnQ6xYO9pJXdX6cH7KdfT2wVtNArs5yGE-vEEY&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=03_AdQiodYX6fc1oEglHEX0_DdBq_COmHSGAfQAxuogS9eBWQ&oe=638538B9 | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,"Two towns, P and Q, are on the International Date Line and in the same hemisphere. If the distance between the two towns is 444knm and town P Is located on latitude 3°N, on what latitude is town Q located?",10°N,7°N,4°N,1°N,C,https://myschool.ng/classroom/geography/63908?exam_type=waec&exam_year=2022&type=obj&page=3
2022,4,16,climate,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,"In Koppens's classification of climates, Cs refers to",Steppe,Mediterranean,Tropical Monsoon,Tropical Continental,D,https://myschool.ng/classroom/geography/63909?exam_type=waec&exam_year=2022&type=obj&page=4
2022,4,17,map-reading,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,"Lines drawn on maps joining places With equal amount of cloud cover are called,",isohyets,isobars,isonephs,contours,C,https://myschool.ng/classroom/geography/63910?exam_type=waec&exam_year=2022&type=obj&page=4
2022,4,18,map-reading,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,"Which of the following statements, is accurate?",There is a distance of 111km for every 1° of latitudinal difference,A time difference of 4 minutes exists for every 15° of longitude,Any two opposite lines of latitudes make a Great Circle,The sun is overhead at noon at Tropic of Cancer on December 22,A,https://myschool.ng/classroom/geography/63986?exam_type=waec&exam_year=2022&type=obj&page=4
2022,4,19,landforms,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,Which of the following coastal features is not due to erosion'?,Bay,Cliff,Beach,Arch,C,https://myschool.ng/classroom/geography/63989?exam_type=waec&exam_year=2022&type=obj&page=4
2022,4,20,landforms,,,https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png,"In its old stage, a river would I. be interrupted by waterfalls and rapids II. flow sluggishly and develop pronounced meanders III. flow fast and have truncated spurs IV. develop levees and have a flood plain",II and IV only,Il and lIl only,I and II only,Ill and IV only,A,https://myschool.ng/classroom/geography/63992?exam_type=waec&exam_year=2022&type=obj&page=4
2022,5,21,map-reading,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The movement of the earth that causes variation in the length of the day and night is,traction,revolution,rotation,coriolis,C,https://myschool.ng/classroom/geography/64015?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,22,climate,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,It is crescentic in shape and it is formed from wind deposition in arid. The statement describes,loess,barchan dune,alluvial soil,silty soil,B,https://myschool.ng/classroom/geography/64017?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,23,map-reading,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The type of cloud from which thunderstorms and heavy rain are experienced in the Tropics is,altostratus,cirrus,cumulus,cumulo-nimbus,D,https://myschool.ng/classroom/geography/64021?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,24,landforms,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which type of mountain is also called the mountain of denudation?,Block mountain,Volcanic mountain,Residual mountain,Fold mountain,C,https://myschool.ng/classroom/geography/64026?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,25,climate,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following is a process of wind erosion?,Deflation,Saltation,Solution,Traction,A,https://myschool.ng/classroom/geography/64031?exam_type=waec&exam_year=2022&type=obj&page=5
2022,6,26,climate,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The weathering process which is commonly found in limestone regions is,hydrolysis,exfoliation,oxidation,solution,D,https://myschool.ng/classroom/geography/64034?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,27,map-reading,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following statements is not accurate about sea and land breeze?,Air blows from the sea to the land during the day,Air blows from the land to the sea during the night,Land warms up more slowly than the sea during the day,Sea warms up more slowly than the land during the day,C,https://myschool.ng/classroom/geography/64040?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,28,map-reading,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The term pyroclastic best describes,sediments accumulated in deep sea,a wind-blown sand from desert regions,eroded materials deposited at the mouth of a river,fragmented materials ejected by volcanoes,D,https://myschool.ng/classroom/geography/64045?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,29,map-reading,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,It is composed of layers of ash and cinders alternating with lava. lt has a broad base and steep convex slopes. The above features are associated with a,batholith,laccolith,shield volcano,composite cone,D,https://myschool.ng/classroom/geography/64047?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,30,physical-geography,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following pairs are characteristics of igneous rocks? They I. are stratified II are metamorphosed rocks III. are crystalline IV. originate from molten magma,I and II only,II and III only,II and IV only,IIl and IV only,D,https://myschool.ng/classroom/geography/64048?exam_type=waec&exam_year=2022&type=obj&page=6
2022,7,31,map-reading,,,https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,A small difference between the readings of the wet and dry bulb thermometers is an indication of,low relative humidity,condensed air,saturated air,high relative humidity,A,https://myschool.ng/classroom/geography/64049?exam_type=waec&exam_year=2022&type=obj&page=7
