Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2017,6,26,objective,,,,Which of the following statements about the 3rd overtone of a vibrating air column of an open pipe is correct? It has,4 nodes,5 nodes,3 antinodes,4 antinodes,A,https://myschool.ng/classroom/physics/50010?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,27,objective,,,,"Consider the wave equation: \(y = 10sin(x - 50t)\), What does the number 10 represent?",Acceleration,Speed,Amplitude,Wavelength,C,https://myschool.ng/classroom/physics/50012?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,28,objective,,,,Plane waves through a narrow gap emerge as circular waves. This phenomenon is known as,interference,dispersion,refraction,diffraction,D,https://myschool.ng/classroom/physics/50015?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,29,calculation,,,,A ray of light incident at an angle \(\theta\) in a rectangular prism grazes the surface of the prism on emerging from the prism. Determine the value of the angle. [Absolute refractive index of the material of the prism is 1.5],41.8°,48.2°,60.8°,90.0°,A,https://myschool.ng/classroom/physics/50018?exam_type=waec&exam_year=2017&type=obj&page=6
2017,6,30,diagram-based,,,https://myschool.ng/storage/classroom/UchHrOYK5eLOlsAB8BTSWXWtNhL7aDBiG8y0l4uf.jpeg,"The diagram above illustrates a wave setup between two fixed ends 4.0m apart. If the speed of the wave is 1.0\(ms^{-1}\), its wavelength and frequency respectively are",1m; 0.25Hz,2m; 0.25Hz,2m; 0.50Hz,4m; 0.50Hz,C,https://myschool.ng/classroom/physics/50021?exam_type=waec&exam_year=2017&type=obj&page=6
2017,7,31,calculation,,,,Two plane mirrors are inclined at an angle 20° to each other. Determine the number of images formed when an object is placed between them.,17,18,19,20,A,https://myschool.ng/classroom/physics/50022?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,32,calculation,,,,A converging lens of focal length 10cm forms an erect image three times the size of the real object. Calculate the distance between the image and the object.,6.6cm,11.1cm,13.3cm,20.0cm,C,https://myschool.ng/classroom/physics/50030?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,33,objective,,,,The inverse of the time required for a wave to complete one full cycle is called,wavelength,period,frequency,amplitude,C,https://myschool.ng/classroom/physics/50033?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,34,diagram-based,,,https://myschool.ng/storage/classroom/HAVieUVHIiPm0ySDJU8PWsUiPcZTnHy9FDR9hH7m.jpeg,Two bar magnets are placed near each other. Which of the following diagrams correctly illustrates the magnetic field pattern formed by the pair?,I,II,III,IV,B,https://myschool.ng/classroom/physics/50034?exam_type=waec&exam_year=2017&type=obj&page=7
2017,7,35,objective,,,,The force per unit charge experienced at a point in a field is the,gravitational field strength,electric potential,electric field intensity,magnetic field strength,C,https://myschool.ng/classroom/physics/50035?exam_type=waec&exam_year=2017&type=obj&page=7
2017,8,36,objective,,,,Which of the following objects is not a conductor of electricity?,The Earth,Human body,Iron rod,Dry wood,D,https://myschool.ng/classroom/physics/50038?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,37,diagram-based,,,https://myschool.ng/storage/classroom/JZmSHbxBWPQoEW09iVDvGbOs9hHj8N4UnX1lCl9Y.jpeg,"A circuit is set up as shown in the diagram above. When the key is closed, the ammeter reading will be",6A,4A,2A,1A,C,https://myschool.ng/classroom/physics/50045?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,38,objective,,,,Which of the following statements is/ are correct? I. Gravitational potential due to a mass at a point a distance **r** away is proportional to \(r^{2}\) II. Gravitational field strength is a vector quantity III. Gravitational intensity is proportional to the weight of a unit mass.,"I, II and III",III only,II only,I only,D,https://myschool.ng/classroom/physics/50065?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,39,diagram-based,,,https://myschool.ng/storage/classroom/53S3JI6xaqEsGJbwTOnfEX0asWzXyEDciSv3GvPI.jpeg,The diagrams above illustrate electrical connections to the element of an electric pressing iron.In which of the connections is the fuse correctly fixed?,I,II,III,IV,C,https://myschool.ng/classroom/physics/50072?exam_type=waec&exam_year=2017&type=obj&page=8
2017,8,40,calculation,,,,A transformer connected to a 240\(V_{r.m.s}\) has 3000 turns in its primary coil and 500 turns in its secondary coil. Calculate the output voltage.,4000V,400V,40V,4V,C,https://myschool.ng/classroom/physics/50080?exam_type=waec&exam_year=2017&type=obj&page=8
2017,9,41,calculation,,,,"A lamp rated 100W, 240V is lit for 5hours. Calculate the cost of lighting the lamp if 1kWh of electrical energy cost N5.",N2.50,N3.20,N6.50,N9.60,A,https://myschool.ng/classroom/physics/50082?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,42,diagram-based,,,https://myschool.ng/storage/classroom/0mkoi3GvxHuacLCGIwDN8U8Ytym35qzbfdvjpFgR.jpeg,"A battery of e.m.f 3.0V is connected across a potentiometer wire AB of length 10\(\Omega m^{-1}\) as illustrated in the diagram above. If the jockey J makes contact at the 30cm mark, determine the resistance of length AJ and voltage across AJ.",3.0\(\Omega\); 0.9V,3.0\(\Omega\); 3.0V,3.3\(\Omega\); 0.3V,3.3\(\Omega\); 9.0V,A,https://myschool.ng/classroom/physics/50088?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,43,objective,,,,The main reason why a.c. is transmitted at very high voltage and low current is that,flows faster through the conductor,can be stepped down,is cheaper to generate,reduces heat loss,D,https://myschool.ng/classroom/physics/50089?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,44,diagram-based,,,https://myschool.ng/storage/classroom/gsZShoxrPugkxQnbROsUGX768rcmcg458aD5gAsB.jpeg,"The diagram above illustrates two charged bodies, X and Y separated by a distance r. Each body has charge q and mass m. Which of the following statements about the electrostatic force \(F_{e}\) and gravitational force \(F_{g}\) acting between the bodies is correct?",\(F_{e}\) is attraction while \(F_{g}\) is repulsion,Both \(F_{e}\) and \(F_{g}\) are that of repulsion,Both \(F_{e}\) and \(F_{g}\) is that of attraction,\(F_{e}\) is repulsion while \(F_{g}\) is attraction,D,https://myschool.ng/classroom/physics/50092?exam_type=waec&exam_year=2017&type=obj&page=9
2017,9,45,diagram-based,,,,The opposition offered to an alternating current in a C-R series circuit is known as,impedance,resistance,reactance,friction,A,https://myschool.ng/classroom/physics/50093?exam_type=waec&exam_year=2017&type=obj&page=9
2017,10,46,objective,,,,Which of the following pairs of concepts constitutes complementary variables as expressess by the Heinsberg uncertainty principle?,Momentum and time,Energy and acceleration,Position and momentum,Velocity and Momentum,C,https://myschool.ng/classroom/physics/50095?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,47,objective,,,,The nucleon number of an atom is the total number of,electrons and protons,electrons and neutrons,neutrons minus electrons,protons and neutrons,D,https://myschool.ng/classroom/physics/50096?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,48,calculation,,,,n = \(\alpha\)0.06eVE=3-1.6eVE=2-3.7eVE=1-5.5eVE=0-10.4eV The energy levels in the mercury atom is illustrated in the table above. Calculate the ionisation energy of the atom.,+21.2eV,+10.4eV,-10.4eV,-21.2eV,B,https://myschool.ng/classroom/physics/50098?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,49,objective,,,,Which of the following statements about Gamma radiation is correct? Gamma radiation can,be seen by the naked eye,not pass through an aluminium foil,be present naturally in our surroundings,be used as a tracer,D,https://myschool.ng/classroom/physics/50100?exam_type=waec&exam_year=2017&type=obj&page=10
2017,10,50,objective,,,,"Radio waveMicro waveInfrared wavePQRGamma Ray The table above shows the components of electromagnetic spectrum in order of increaasing frequency.Which of the following sets correctly identifies P, Q, R respectively?","Visible, ultraviolet, X-ray","X-ray, visible, ultraviolet","Ultraviolet, visible, X-ray","X-ray, ultraviolet, visible",A,https://myschool.ng/classroom/physics/50102?exam_type=waec&exam_year=2017&type=obj&page=10
