Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2015,5,21,geometry,,,,"PQRS is a square. If x is the midpoint of PQ, calculate correct to the nearest degree, <PXS.",53o,55o,63o,65o,C,https://myschool.ng/classroom/mathematics/45809?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,22,trigonometry,,,,"The angle of elevation of an aircraft from a point K on the horizontal ground 30\(\alpha\). If the aircraft is 800m above the ground, how far is it from K?",400.00m,692.82m,923.76m,"1,600.00m",D,https://myschool.ng/classroom/mathematics/45810?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,23,geometry,,,,"The population of students in a school is 810. If this is represented on a pie chart, calculate the sectoral angle for a class of 72 students",32o,45o,60o,75o,A,https://myschool.ng/classroom/mathematics/45811?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,24,general,,,,"The scores of twenty students in a test are as follows: 44, 47, 48, 49, 50, 51, 52, 53, 53, 54, 58, 59, 60, 61, 63, 65, 67, 70, 73, 75. Find the third quartile.",62,63,64,65,C,https://myschool.ng/classroom/mathematics/45817?exam_type=waec&exam_year=2015&type=obj&page=5
2015,5,25,statistics,,,,Score0 - 45 - 910 - 14Frequency212 The table shows the distribution of the scores of some students in a test. Calculate the mean scores.,5.6,6.2,6.6,7.0,D,https://myschool.ng/classroom/mathematics/45822?exam_type=waec&exam_year=2015&type=obj&page=5
2015,6,26,statistics,,,,"The probability that kebba, Ebou and Omar will hit a target are \(\frac{2}{3}\), \(\frac{3}{4}\) and \(\frac{4}{5}\) respectively. Find the probability that only Kebba will hit the target.",\(\frac{2}{5}\),\(\frac{7}{60}\),\(\frac{1}{30}\),\(\frac{1}{60}\),C,https://myschool.ng/classroom/mathematics/45827?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,27,geometry,,,https://myschool.ng/storage/classroom/4444911213_15435840_1257143074350357_1758217910_n.jpg,"In the diagram, VW//YZ, |WX| = 6cm, |XY| = 16cm, |YZ| = 20cm and |ZX| = 12cm. Calculate |VX|",3cm,4cm,6cm,8cm,D,https://myschool.ng/classroom/mathematics/45834?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,28,word-problem,,,,"Tom will be 25 years old in n years' time. If he is 5 years younger than Bade, find Bade's present age.",(30 - n)years,(20 - n)years,(25 - n)years,(30 + n)years,A,https://myschool.ng/classroom/mathematics/45852?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,29,general,,,,"If \(\frac{\sqrt{2} + \sqrt{3}}{\sqrt{3}}\) is simplified as m + n\(\sqrt{6}\), find the value of (m + n)",\(\frac{1}{3}\),\(\frac{2}{3}\),1\(\frac{1}{3}\),1\(\frac{2}{3}\),C,https://myschool.ng/classroom/mathematics/45859?exam_type=waec&exam_year=2015&type=obj&page=6
2015,6,30,geometry,,,https://myschool.ng/storage/classroom/16298834244_15435810_1257142464350418_1427598610_n.jpg,"In the given diagram, \(\bar{QT}\) and \(\bar{PR}\) are straight lines, < ROS = (3n - 20), < SOT = n, < POL = m and < QOL is a right angle. Find the value of n.",35o,40o,55o,60o,A,https://myschool.ng/classroom/mathematics/45861?exam_type=waec&exam_year=2015&type=obj&page=6
2015,7,31,general,,,,Make K the subject of the relation T = \(\sqrt{\frac{TK - H}{K - H}}\),K = \(\frac{H(T^2 - 1)}{T^2 - T}\),K = \(\frac{HT}{(T - 1)^2}\),K = \(\frac{H(T^2 + 1)}{T}\),K = \(\frac{H(T - 1)}{T}\),A,https://myschool.ng/classroom/mathematics/45862?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,32,statistics,,,,Which of the following is used to determine the mode of a grouped data?,Bar chart,Frequency polygon,Ogive,Histogram,D,https://myschool.ng/classroom/mathematics/45864?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,33,geometry,,,,"The area of a rhombus is 110 cm\(^2\). If the diagonals are 20 cm and (2x + 1) cm long, find the value of x.",5.0,4.0,3.0,2.5,A,https://myschool.ng/classroom/mathematics/45900?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,34,algebra,,,,Simplify: \(\frac{3x - y}{xy} - \frac{2x + 3y}{2xy} + \frac{1}{2}\),\(\frac{4x + 5y - xy}{2xy}\),\(\frac{5y - 4x + xy}{2xy}\),\(\frac{5x + 4y - xy}{2xy}\),\(\frac{4x - 5y + xy}{2xy}\),D,https://myschool.ng/classroom/mathematics/45906?exam_type=waec&exam_year=2015&type=obj&page=7
2015,7,35,word-problem,,,,"A farmer uses \(\frac{2}{5}\) of his land to grow cassava, \(\frac{1}{3}\) of the remaining for yam and the rest for maize. Find the part of the land used for maize",\(\frac{2}{15}\),\(\frac{2}{5}\),\(\frac{2}{3}\),\(\frac{4}{5}\),B,https://myschool.ng/classroom/mathematics/45919?exam_type=waec&exam_year=2015&type=obj&page=7
2015,8,36,trigonometry,,,,The rate of consumption of petrol by a vehicle varies directly as the square of the distance covered. If 4 litres of petrol is consumed on a distance of 15km. how far would the vehicle go on 9 litres of petrol?,22\(\frac{1}{2}\)km,30km,33\(\frac{1}{2}\)km,45km,A,https://myschool.ng/classroom/mathematics/45934?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,37,statistics,,,,A trader bought 100 oranges at 5 for N40.00 and sold them at 20 for N120.00. Find the profit or loss percent,20% profit,20% loss,25% profit,25% loss,D,https://myschool.ng/classroom/mathematics/45942?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,38,geometry,,,https://myschool.ng/storage/classroom/2963601562_15555649_1258183700912961_242102431_n(1).jpg,Describe the shaded portion in the diagram,P' \(\cap\) Q \(\cap\) R',(P' \(\cap\) R)' \(\cap\) R,P' \(\cap\) Q \(\cap\) R,(P \(\cap\) Q)' \(\cap\) R,A,https://myschool.ng/classroom/mathematics/45951?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,39,general,,,,Find the value of p if \(\frac{1}{4}\)p + 3q = 10 and 2p - \(\frac{1}{3}\)q = 7,4,3,-3,-4,A,https://myschool.ng/classroom/mathematics/45958?exam_type=waec&exam_year=2015&type=obj&page=8
2015,8,40,statistics,,,,"Calculate the mean deviation of 5, 3, 0, 7, 2, 1",0.0,2.0,2.5,3.0,B,https://myschool.ng/classroom/mathematics/45963?exam_type=waec&exam_year=2015&type=obj&page=8
2015,9,41,geometry,,,https://myschool.ng/storage/classroom/10372680115_15555028_1258187987579199_1363244110_n.jpg,"In the diagram, the shaded part is carpet laid in a room with dimensions 3.5m by 2.2m leaving a margin of 0.5m round it. Find area of the margin",4.7m2,4.9m2,5.7m2,5.9m2,A,https://myschool.ng/classroom/mathematics/45982?exam_type=waec&exam_year=2015&type=obj&page=9
2015,9,42,geometry,,,,Two angles of a pentagon are in the ratio 2:3. The others are 60 o each. Calculate the smaller of the two angles,72o,100o,120o,144o,D,https://myschool.ng/classroom/mathematics/46003?exam_type=waec&exam_year=2015&type=obj&page=9
2015,9,43,statistics,,,,A letter is selected from the letters of the English alphabet. What is the probability that the letter selected is from the word MATHEMATICS?,\(\frac{9}{13}\),\(\frac{11}{26}\),\(\frac{4}{13}\),\(\frac{1}{26}\),C,https://myschool.ng/classroom/mathematics/46009?exam_type=waec&exam_year=2015&type=obj&page=9
2015,9,44,geometry,,,,"In a circle radius rcm, a chord 16\(\sqrt{3}cm\) long is 10cmfrom the centre of the circle. Find, correct to the nearest cm, the value of r",22cm,17cm,16cm,15cm,B,https://myschool.ng/classroom/mathematics/46027?exam_type=waec&exam_year=2015&type=obj&page=9
2015,9,45,geometry,,,https://myschool.ng/storage/classroom/23709080256_15494009_1258187567579241_1829319176_n.jpg,"In the diagram, \(\bar{OX}\) bisects < YXZ and \(\bar{OZ}\) bisects < YZX. If < XYZ = 68 o , calculate the value of < XOZ",68o,72o,112o,124o,D,https://myschool.ng/classroom/mathematics/46028?exam_type=waec&exam_year=2015&type=obj&page=9
