Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2021,4,16,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. The younger brother insisted that he should be a .......... to the account.",partner,signatory,guarantor,participant,B,https://myschool.ng/classroom/english-language/61113?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,17,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. The military was able to ..... the plan to overthrow the government.",fight,disrupt,thwart,disturb,C,https://myschool.ng/classroom/english-language/61117?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,18,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. She gave her poem to her teacher to .... for the school magazine.",read,edit,correct,label,B,https://myschool.ng/classroom/english-language/61120?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,19,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. Freedom of movement is a ........ right of every citizen.",negotiated,fundamental,privileged,foremost,B,https://myschool.ng/classroom/english-language/61121?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,20,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. The governor granted the political prisoners _______",asylum,acquittal,amnesty,bail,C,https://myschool.ng/classroom/english-language/61124?exam_type=waec&exam_year=2021&type=obj&page=4
2021,5,21,objective,,,Choose the interpretation that is most appropriate for each sentence. The recruits are under his tutelage. This means that he ______,assigns work to them.,trains them,disciplines them at work,protects them,B,https://myschool.ng/classroom/english-language/61128?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,22,objective,,,Choose the interpretation that is most appropriate for each sentence. He listened attentively to her cock-and-bull story. This means that she told,a terrifying story,an interesting story,an incredible story,a lot of folktales,D,https://myschool.ng/classroom/english-language/61132?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,23,objective,,,Choose the interpretation that is most appropriate for each sentence. He has left the country for this good time. This means that he,will never come back,left for better conditions,became an adventurer,will improve his credentials,A,https://myschool.ng/classroom/english-language/61133?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,24,objective,,,Choose the interpretation that is most appropriate for each sentence. The bus driver smelt a rat when an unregistered vehicle trailed him for several kilometers. This means that the bus driver,increased his speed,became nervous,became suspicious,alerted the passengers,C,https://myschool.ng/classroom/english-language/61134?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,25,objective,,,Choose the interpretation that is most appropriate for each sentence. The newly employed workers were remunerated handsomely. This means that,both old and new workers were paid,only newly employed workers were paid,the salaries of the new workers were attractive,the salaries of the new workers were paid promptly,C,https://myschool.ng/classroom/english-language/61136?exam_type=waec&exam_year=2021&type=obj&page=5
2021,6,26,objective,,,Choose the interpretation that is most appropriate for each sentence. The chairman has come under fire over this project. This means that the chairman has been,severely criticised,highly praised,given the go-ahead,charged to court.,A,https://myschool.ng/classroom/english-language/61209?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,27,objective,,,The ugly incidents of the Civil War are water under the bridge. This means that the incidents,continue to haunt us,have been experienced again,have been forgotten,cannot be wished away,C,https://myschool.ng/classroom/english-language/61210?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,28,objective,,,"My heart was in my mouth as I tried to open the envelope. This means that as I opened the envelope, I was",very happy,quite eager,deeply disappointed,extremely afraid,D,https://myschool.ng/classroom/english-language/61211?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,29,objective,,,"Throughout the long argument, the minister maintained his found over the claims. This means that the minister",accepted his error,refused to change his stand,said different things,did not consider every view,B,https://myschool.ng/classroom/english-language/61212?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,30,objective,,,"John may be sincere, but I suspect that he has an axe to grind . This means that John has a",selfish motive,different opinion,matter to attend to,solution to the problem,A,https://myschool.ng/classroom/english-language/61213?exam_type=waec&exam_year=2021&type=obj&page=6
2021,7,31,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. So much _effluent_ has been poured into the stream that its water has become unsafe for drinking.,sewage,disinfectant,oil,concoction,A,https://myschool.ng/classroom/english-language/61214?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,32,comprehension,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. The students became _restive_ after the authorities increased their tuition fees.,alarmed,hostile,noisy,agitated,D,https://myschool.ng/classroom/english-language/61215?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,33,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. Ali plays the guitar with great _dexterity_ .,wisdom,experience,pride,skill,D,https://myschool.ng/classroom/english-language/61216?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,34,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. Obi's behaviour is _questionable_,disputable,worrisome,dubious,refutable,C,https://myschool.ng/classroom/english-language/61217?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,35,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. The electricity supply in this community is _erratic._,unpredictable,disorderly,low,temporary,A,https://myschool.ng/classroom/english-language/61218?exam_type=waec&exam_year=2021&type=obj&page=7
2021,8,36,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. He became really _disheartened_ when he heard the news.,defamed,dishevelled,depressed,disturbed,C,https://myschool.ng/classroom/english-language/61219?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,37,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. The office has taken _stringent_ measures to protect its facilities.,suitable,right,strict,complete,C,https://myschool.ng/classroom/english-language/61220?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,38,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. Adaobi was _appalled_ by the shabby appearance of the man who brought her the message from home.,shocked,discouraged,annoyed,humiliated,A,https://myschool.ng/classroom/english-language/61221?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,39,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. Henry likes to be involved in _shady_ deals.,unknown,undisclosed,dishonest,doubtful,C,https://myschool.ng/classroom/english-language/61222?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,40,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. A good student should be _inquisitive_,hardworking,busy,curious,studious,C,https://myschool.ng/classroom/english-language/61223?exam_type=waec&exam_year=2021&type=obj&page=8
2021,9,41,objective,,,choose the word or group of words that best completes each of the following sentences. Life in the city is ........ expensive for most people.,too much,much,very much,much too,D,https://myschool.ng/classroom/english-language/61224?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,42,objective,,,choose the word or group of words that best completes each of the following sentences. My father made me ......... at home.,stay,stayed,to be staying,to stay,A,https://myschool.ng/classroom/english-language/61225?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,43,objective,,,The long-awaited match was called .......... at the last moment,off,out,down,away,A,https://myschool.ng/classroom/english-language/61227?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,44,objective,,,Get to work! Don't sit ....... doing nothing,about,up,on,by,A,https://myschool.ng/classroom/english-language/61228?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,45,objective,,,choose the word or group of words that best completes each of the following sentences. We promised to tell the truth . .?,isn't it,didn't we,shouldn't we,wasn't it,B,https://myschool.ng/classroom/english-language/61229?exam_type=waec&exam_year=2021&type=obj&page=9
2021,10,46,objective,,,choose the word or group of words that best completes each of the following sentences. No sooner had we set off ....... it started to rain,that,when,than,as,C,https://myschool.ng/classroom/english-language/61230?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,47,objective,,,choose the word or group of words that best completes each of the following sentences. I cannot put up...... his saucy behaviour.,on,with,from,by,B,https://myschool.ng/classroom/english-language/61231?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,48,objective,,,Several ______attended the two-day economic summit.,head of state,heads of states,heads of state,head of states,C,https://myschool.ng/classroom/english-language/61238?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,49,objective,,,choose the word or group of words that best completes each of the following sentences. I won't go to the cinema with you; I ..... the movie.,seeing,have seen,seen,had seen,B,https://myschool.ng/classroom/english-language/61242?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,50,objective,,,choose the word or group of words that best completes each of the following sentences. The committee has submitted its report .. the students' riot.,on,for,about,at,A,https://myschool.ng/classroom/english-language/61243?exam_type=waec&exam_year=2021&type=obj&page=10
2021,11,51,objective,,,"choose the word or group of words that best completes each of the following sentences. It's been a rough life so far, ....?",hasn't it,hadn't it,isn't it,wasn't it,A,https://myschool.ng/classroom/english-language/61244?exam_type=waec&exam_year=2021&type=obj&page=11
2021,11,52,objective,,,"choose the word or group of words that best completes each of the following sentences. If I had known, I ......... not have come.",should,ought,would,may,C,https://myschool.ng/classroom/english-language/61246?exam_type=waec&exam_year=2021&type=obj&page=11
2021,11,53,objective,,,choose the word or group of words that best completes each of the following sentences. She had to work from ....,morning till the evening,the morning till evening,the morning till the evening,morning till evening,D,https://myschool.ng/classroom/english-language/61255?exam_type=waec&exam_year=2021&type=obj&page=11
2021,11,54,objective,,,"He did it, but not ...... the way I had expected.",as,quite,hardly,so,B,https://myschool.ng/classroom/english-language/61258?exam_type=waec&exam_year=2021&type=obj&page=11
2021,11,55,objective,,,"choose the word or group of words that best completes each of the following sentences. . After stalking its prey for a while, thé lion .... .or the kill.",closed in,closed up,closed on,closed down,A,https://myschool.ng/classroom/english-language/61259?exam_type=waec&exam_year=2021&type=obj&page=11
2021,12,56,objective,,,Mary and Jane are always quarrelling with ______.,each other,themselves,another,either,A,https://myschool.ng/classroom/english-language/61264?exam_type=waec&exam_year=2021&type=obj&page=12
2021,12,57,objective,,,They have been informed of his departure ...?,haven't they,hadn't they,wasn't it,isn't it,A,https://myschool.ng/classroom/english-language/61266?exam_type=waec&exam_year=2021&type=obj&page=12
2021,12,58,objective,,,"Although some students may be innocent, ______are guilty of this offence.",much,great deal,most,a good deal,C,https://myschool.ng/classroom/english-language/61268?exam_type=waec&exam_year=2021&type=obj&page=12
2021,12,59,objective,,,She prefers singing ........ dancing,besides,aside,than,to,D,https://myschool.ng/classroom/english-language/61270?exam_type=waec&exam_year=2021&type=obj&page=12
2021,12,60,objective,,,Is that the lady ........you planned to visit?,which,who,whose,whom,D,https://myschool.ng/classroom/english-language/61275?exam_type=waec&exam_year=2021&type=obj&page=12
2021,13,61,objective,,,The children .........in the pool after school.,swam,swum,swimming,swim,A,https://myschool.ng/classroom/english-language/61277?exam_type=waec&exam_year=2021&type=obj&page=13
2021,13,62,objective,,,"In spite of all their shortcomings, we cannot ... admire them.",only,but,also,still,B,https://myschool.ng/classroom/english-language/61279?exam_type=waec&exam_year=2021&type=obj&page=13
2021,13,63,objective,,,The African extended family system gives .......members.,his,her,its,their,C,https://myschool.ng/classroom/english-language/61281?exam_type=waec&exam_year=2021&type=obj&page=13
2021,13,64,objective,,,We all look forward to meeting the ............,"beautiful, young, Nigerian musician","young, Nigerian, beautiful musician","Nigerian, young, beautiful musician","Nigerian, beautiful, young musician",A,https://myschool.ng/classroom/english-language/61283?exam_type=waec&exam_year=2021&type=obj&page=13
2021,13,65,objective,,,One of my . ..... is a lecturer in the university.,sister,sister's,sisters,sisters',C,https://myschool.ng/classroom/english-language/61285?exam_type=waec&exam_year=2021&type=obj&page=13
2021,14,66,objective,,,Regina pleaded with her son to ........ the habit of smoking.,come out,come over,come off,come from,C,https://myschool.ng/classroom/english-language/61289?exam_type=waec&exam_year=2021&type=obj&page=14
2021,14,67,objective,,,Their proposal looks .......... than ours.,more workable a little bit,a little bit more workable,more a little bit workable,workable a little bit more,B,https://myschool.ng/classroom/english-language/61293?exam_type=waec&exam_year=2021&type=obj&page=14
2021,14,68,objective,,,You will be none ....... for it if you take the examinations in November.,the worst,Worst,worse,the worse,D,https://myschool.ng/classroom/english-language/61296?exam_type=waec&exam_year=2021&type=obj&page=14
2021,14,69,objective,,,Money serves as a ....71..... of exchange modern world.,value,medium,type,form,B,https://myschool.ng/classroom/english-language/61301?exam_type=waec&exam_year=2021&type=obj&page=14
2021,14,70,objective,,,This is perhaps the most important..... 72....... of money.,aspect,duty,function,feature,C,https://myschool.ng/classroom/english-language/61302?exam_type=waec&exam_year=2021&type=obj&page=14
2021,15,71,objective,,,People who have money can use it to buy goods and....73... .,handiwork,services,skill,businesses,B,https://myschool.ng/classroom/english-language/61303?exam_type=waec&exam_year=2021&type=obj&page=15
2021,15,72,objective,,,"Without it, trade will be carried out on the basis of ...74.... where goods or services are exchanged as was the practice in the years gone by.",barter,dealings,negotiation,exchange,A,https://myschool.ng/classroom/english-language/61304?exam_type=waec&exam_year=2021&type=obj&page=15
2021,15,73,objective,,,"This mode of trading has a number of disadvantages, as people will have to match their .....75..... With those of other people.",needs,intentions,wishes,desires,A,https://myschool.ng/classroom/english-language/61305?exam_type=waec&exam_year=2021&type=obj&page=15
2021,15,74,objective,,,"For example, if a hunter wants to trade his ....76... for yam,",kill,animal,livestock,prey,A,https://myschool.ng/classroom/english-language/61306?exam_type=waec&exam_year=2021&type=obj&page=15
2021,15,75,objective,,,he must find a ..... 77... who needs what he is trading.,grower,labourer,farmer,customer,C,https://myschool.ng/classroom/english-language/61307?exam_type=waec&exam_year=2021&type=obj&page=15
2021,16,76,objective,,,Another difficulty is determining the ....78..... of each item needed in the exchange.,portion,value,quantity,among,B,https://myschool.ng/classroom/english-language/61309?exam_type=waec&exam_year=2021&type=obj&page=16
2021,16,77,objective,,,International trade boosts the....79...of a nation.,economy,savings,finances,transaction,A,https://myschool.ng/classroom/english-language/61310?exam_type=waec&exam_year=2021&type=obj&page=16
2021,16,78,objective,,,The ...80..... frequently used in international trade is the US Dollar.,cash,money,currency,notes,C,https://myschool.ng/classroom/english-language/61311?exam_type=waec&exam_year=2021&type=obj&page=16
2021,16,79,objective,,,"From the words lettered A to D, choose the word hat has the same vowel sound as the one represented by the letter(s) underlined d _ar_ k",stern,firm,sharp,ward,C,https://myschool.ng/classroom/english-language/61565?exam_type=waec&exam_year=2021&type=obj&page=16
2021,16,80,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined t _oug_ h",cough,born,boat,done,D,https://myschool.ng/classroom/english-language/61566?exam_type=waec&exam_year=2021&type=obj&page=16
2021,17,81,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined ch _ie_ f",dead,feast,fine,chin,B,https://myschool.ng/classroom/english-language/61567?exam_type=waec&exam_year=2021&type=obj&page=17
2021,17,82,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined p _u_ t",worn,could,fun,pan,B,https://myschool.ng/classroom/english-language/61568?exam_type=waec&exam_year=2021&type=obj&page=17
2021,17,83,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined k _i_ ng",kit,rind,key,bean,A,https://myschool.ng/classroom/english-language/61569?exam_type=waec&exam_year=2021&type=obj&page=17
2021,17,84,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined t _a_ n",ten,tin,wan,gas,D,https://myschool.ng/classroom/english-language/61571?exam_type=waec&exam_year=2021&type=obj&page=17
2021,17,85,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined d _e_ bt",said,doubt,gain,eke,A,https://myschool.ng/classroom/english-language/61572?exam_type=waec&exam_year=2021&type=obj&page=17
2021,18,86,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined s _oa_ r",pot,foal,catch,caught,D,https://myschool.ng/classroom/english-language/61573?exam_type=waec&exam_year=2021&type=obj&page=18
2021,18,87,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined d _ye_",deal,dent,tide,day,C,https://myschool.ng/classroom/english-language/61574?exam_type=waec&exam_year=2021&type=obj&page=18
2021,18,88,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined d _a_ te",west,height,says,heinous,D,https://myschool.ng/classroom/english-language/61575?exam_type=waec&exam_year=2021&type=obj&page=18
2021,18,89,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined b _er_ th",hurt,hunt,breath,berry,A,https://myschool.ng/classroom/english-language/61577?exam_type=waec&exam_year=2021&type=obj&page=18
2021,18,90,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined s _ure_",sower,fewer,grew,floor,A,https://myschool.ng/classroom/english-language/61578?exam_type=waec&exam_year=2021&type=obj&page=18
2021,19,91,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined cl _o_ thes",clue,bother,claw,both,D,https://myschool.ng/classroom/english-language/61580?exam_type=waec&exam_year=2021&type=obj&page=19
2021,19,92,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined r _ear_",realm,mere,reed,mare,B,https://myschool.ng/classroom/english-language/61581?exam_type=waec&exam_year=2021&type=obj&page=19
2021,19,93,objective,,,"From the words lettered A to D, choose the word that has the same vowel sound as the one represented by the letter(s) underlined sh _oe_",prune,great,bush,shone,A,https://myschool.ng/classroom/english-language/61582?exam_type=waec&exam_year=2021&type=obj&page=19
2021,19,94,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. _fr_ ame",praise,flame,pram,phrase,D,https://myschool.ng/classroom/english-language/61599?exam_type=waec&exam_year=2021&type=obj&page=19
2021,19,95,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. lo _v_ e",few,view,plough,cough,B,https://myschool.ng/classroom/english-language/61600?exam_type=waec&exam_year=2021&type=obj&page=19
2021,20,96,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. _th_ rough",breathe,both,drew,tram,B,https://myschool.ng/classroom/english-language/61601?exam_type=waec&exam_year=2021&type=obj&page=20
2021,20,97,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. _sc_ ene",theme,keen,psyche,prize,C,https://myschool.ng/classroom/english-language/61602?exam_type=waec&exam_year=2021&type=obj&page=20
2021,20,98,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. _ch_ ange",nature,nation,champagne,chameleon,A,https://myschool.ng/classroom/english-language/61603?exam_type=waec&exam_year=2021&type=obj&page=20
2021,20,99,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. plea _s_ ure",pressure,pleasing,natural,occasion,D,https://myschool.ng/classroom/english-language/61604?exam_type=waec&exam_year=2021&type=obj&page=20
2021,20,100,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letter(s) in bold. **g** ender",guilty,good,glitter,joyful,D,https://myschool.ng/classroom/english-language/61605?exam_type=waec&exam_year=2021&type=obj&page=20
2021,21,101,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. to _n_",knock,hymn,pink,sing,A,https://myschool.ng/classroom/english-language/61606?exam_type=waec&exam_year=2021&type=obj&page=21
2021,21,102,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. wea _th_ er",length,brother,think,breath,B,https://myschool.ng/classroom/english-language/61607?exam_type=waec&exam_year=2021&type=obj&page=21
2021,21,103,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. .fac _ts_",face,lots,fast,loathes,B,https://myschool.ng/classroom/english-language/61608?exam_type=waec&exam_year=2021&type=obj&page=21
2021,21,104,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. _sh_ eep",sign,same,wash,sin,C,https://myschool.ng/classroom/english-language/61609?exam_type=waec&exam_year=2021&type=obj&page=21
2021,21,105,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. **y** oung",jump,jog,yen,junior,C,https://myschool.ng/classroom/english-language/61610?exam_type=waec&exam_year=2021&type=obj&page=21
2021,22,106,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. laugh _ed_",read,bed,sachet,right,D,https://myschool.ng/classroom/english-language/61611?exam_type=waec&exam_year=2021&type=obj&page=22
2021,22,107,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. tu _s_ k",box,boats,task,talks,C,https://myschool.ng/classroom/english-language/61612?exam_type=waec&exam_year=2021&type=obj&page=22
2021,22,108,objective,,,"From the words lettered A to D, choose the word that has the same consonant sound(s) as the one represented by the letters underlined. fi _ll_",alms,calf,blank,could,C,https://myschool.ng/classroom/english-language/61613?exam_type=waec&exam_year=2021&type=obj&page=22
2021,22,109,objective,,,"From the words lettered A to D, choose the word that rhymes with the given word niece",keen,knees,peels,piece,D,https://myschool.ng/classroom/english-language/61614?exam_type=waec&exam_year=2021&type=obj&page=22
2021,22,110,objective,,,"From the words lettered A to D, choose the word that rhymes with the given word blue",flow,blur,grew,show,C,https://myschool.ng/classroom/english-language/61615?exam_type=waec&exam_year=2021&type=obj&page=22
2021,23,111,objective,,,"From the words lettered A to D, choose the word that rhymes with the given word court",cart,plot,flew,fort,D,https://myschool.ng/classroom/english-language/61616?exam_type=waec&exam_year=2021&type=obj&page=23
2021,23,112,objective,,,"From the words lettered A to D, choose the word that rhymes with the given word. peel",pile,pearl,peal,plea,C,https://myschool.ng/classroom/english-language/61617?exam_type=waec&exam_year=2021&type=obj&page=23
2021,23,113,objective,,,"From the words lettered A to D, choose the word that rhymes with the given word. style",bile,bell,stale,fine,A,https://myschool.ng/classroom/english-language/61618?exam_type=waec&exam_year=2021&type=obj&page=23
2021,23,114,objective,,,"From the words lettered A to D, choose the one that has the correct stress. accuracy",AC-cu-ra-cy,ac-Cu-ra-cy,ac-cu-RA-cy,ac-cu-ra-CY,A,https://myschool.ng/classroom/english-language/61619?exam_type=waec&exam_year=2021&type=obj&page=23
2021,23,115,objective,,,"From the words lettered A to D, choose the one that has the correct stress. consequential",CON-se-quen-tial,con- SE-quen-tial,con-se-QUEN-tial,con-se-quen-TIAL,C,https://myschool.ng/classroom/english-language/61620?exam_type=waec&exam_year=2021&type=obj&page=23
2021,24,116,objective,,,"From the words lettered A to D, choose the one that has the correct stress. insensitive",IN-sen-si-tive,in-SEN-si-tive,in-sen-SI-tive,in-sen-si-TIVE,B,https://myschool.ng/classroom/english-language/61621?exam_type=waec&exam_year=2021&type=obj&page=24
2021,24,117,objective,,,"From the words lettered A to D, choose the one that has the correct stress. brutality",BRU-tal-ity,bru-TAL-i-ty,bru-tal-I-ty,bru-tal-i-ty,B,https://myschool.ng/classroom/english-language/61622?exam_type=waec&exam_year=2021&type=obj&page=24
2021,24,118,objective,,,Identify the one with the different stress pattern,reduce,prolong,remove,purpose,D,https://myschool.ng/classroom/english-language/61623?exam_type=waec&exam_year=2021&type=obj&page=24
2021,24,119,objective,,,Identify the one with the different stress pattern,neglect,direct,respond,credit,D,https://myschool.ng/classroom/english-language/61624?exam_type=waec&exam_year=2021&type=obj&page=24
