Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2020,4,19,objective,,,,The task master in charge of forced labour in Israel during the reign of Rehoboam was_______,Hadab,Segub,Adoram,Absalom,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57529?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,20,objective,,,,How did Obadiah demostrate his loyalty to God during the hostile period of his time?,refused to serve the king's idols,sent his idolatrous wife away,hid the prophets in caves,pulled down the altars of Baal,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57532?exam_type=waec&exam_year=2020&type=obj&page=4
2020,5,21,objective,,,,"Is it you, you troubler of Israel? These were the words said by King_______",Saul to Samuel,Ahab to Elijah,Ahab to Elisha,David to Nathan,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57534?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,22,objective,,,,Ahab was attracted to Naboth's vineyard because the vineyard was ______,by the river bank,near the king's,beautiful and well kept,on a fertile soil,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57537?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,23,objective,,,,"Due to Ahab's greed, Elijah made him aware that his house would be destroyed like that of______",Baasha the son of Ahijah,Joash the son of Jeroboam,Jerubbaal the son of Jeroboam,Boash the son of Nebat.,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/57539?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,24,objective,,,,"And when the king heard the words of the book of the law, he rent his clothes. Renting of clothes in Israel was an expression of_________",joy and happiness,disappointment and grief,weakness and dependency,pity and failure,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57541?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,25,objective,,,,"During King Josiah's religious reforms, his first attack was on the _________",prostitutes that came around the temple at night,priest that offered burnt offerings in the temple,Canaanite divinities - Baal and Asherah,sacrifice of children to Molech,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57544?exam_type=waec&exam_year=2020&type=obj&page=5
2020,6,26,objective,,,,What was the sin of Manasseh for which God punished Judah under king Jehoiakim?,Murder,Theft,Injustice,Adultery,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57548?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,27,objective,,,,What did the returned Jews give as a sin offering during the dedication of the temple?,A he-goat for each of the twelve tribes,Two lambs for each of the twelve tribes,Many Animals including rams and camels,Animals like ram and food chops,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/57551?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,28,objective,,,,"Shadrach, Meshach and Abednego were punished because they__________",committed murder in the society,regularly worshipped their own God,refused to bow to the golden image,failed to honour the king,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57554?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,29,objective,,,,Amos observed that the Israelites profaned God's name when they__________,committed idolatry,committed incest,refused to offer sacrifice,discriminate against women,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57557?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,30,objective,,,,Amaziah advised Amos to go and prophesy in Judah instead of Bethel because_______,the king's sanctuary was in Bethel,Amos was a dresser of sycamore tree,"Jeroboam, Bethel's king was after Amos' life",the Words of Amos intimidated Judah,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/57559?exam_type=waec&exam_year=2020&type=obj&page=6
2020,7,31,objective,,,,The Sonship of Jesus was declared during His________,crucifixion,temptation,baptism,ascension,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57562?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,32,objective,,,,"According to Luke, the third temptation was that Jesus should_________",jump down from a high mountain,jump down from the pinnacle of the temple,command the angels to lift him up,bow down and worship Satan,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57564?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,33,objective,,,,Who among these was a brother to Peter?,Matthew,John,Andrew,James,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57565?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,34,objective,,,,Which of the following disciples was called from the tax office by Jesus?,Andrew,Simon,Levi,Judas,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57569?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,35,objective,,,,The unmerciful servant was punished because he__________,failed to settle his debt,disobeyed the king,embezzled the kings money,cast his debtor into jail,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/57571?exam_type=waec&exam_year=2020&type=obj&page=7
2020,8,36,objective,,,,The one I shall kiss is the man; seize him. The kiss was significant for_________,honouring Jesus,confronting Jesus,protecting Jesus,identifying Jesus,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/57575?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,37,objective,,,,The prophecy concerning the denial of Jesus by Peter was fulfilled during the_________,arrest of Jesus,trial of Jesus,agony of Gethsemane,transfiguration of Jesus,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57578?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,38,objective,,,,The High Priest tore his robes during the trial of Jesus because he said Jesus________,refused to answer,uttered blasphemous words,spoke against the temple,broke their tradition,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57580?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,39,objective,,,,"Simon of Cyrene, who was compelled to carry Jesus' cross, was the father of________",Barnbas and Gamaliel,Alexander and Rufus,Barnabas and Rufus,Alexander and Barnabas,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57582?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,40,objective,,,,"According to Matthew, the first to see Jesus after His resurrection were the_______________________",angels that guarded the tomb,women who went to the tomb,disciples who were praying,men travelling to Emmaus,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57585?exam_type=waec&exam_year=2020&type=obj&page=8
2020,9,41,objective,,,,The election of Matthias to succeed Judas was_____,a command from Peter,the fulfillment of the scripture,an instruction given by Jesus,a way of getting more disciples,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57588?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,42,objective,,,,The challenges of discrimination and favouritism in the early church were resolved by _________,praying for God's intervention,the study of the scriptures and counselling,the selection of seven men to serve,appointing elders to the council of Jerusalem,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57592?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,43,comprehension,,,,The authorities Peter quoted as being fulfilled on the day of Pentecost were___________,Isaiah and Jeremiah,Ezekiel and Amos,Joel and David,Hosea and John,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57596?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,44,objective,,,,Saul's conversion on the road to Damascus resulted in the ________,fleeing of the brethren,churches' poor performance,outpouring of the spirit,churches' peaceful growth,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/57598?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,45,objective,,,,Which of these statements was not made by Peter during the second trial of the apostles by the high priest?,We must always obey God rather than man,God raised Jesus whom you killed by hanging on a tree,God exalted Jesus as a leader and Saviour,We cannot but speak of what we have seen and heard,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57603?exam_type=waec&exam_year=2020&type=obj&page=9
2020,10,46,objective,,,,"Pure and undefiled religion, according to James, involved all these practices except__________",visiting orphans in their suffering,going to church daily,visiting widows in their affliction,being unstained from the world,B,https://myschool.ng/classroom/christian-religious-knowledge-crk/57605?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,47,objective,,,,James advised that Christians should sing praises when they are_________,wealthy,happy,lonely,suffering,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/57607?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,48,objective,,,,"According to Peter, Christians have become a chosen race so that they may____________",behave better than the Jews,not be like the Gentiles,declare the good works of God,not remain in sin forever,C,https://myschool.ng/classroom/christian-religious-knowledge-crk/57611?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,49,objective,,,,"For Peter, Christian liberty not be used as a___________",cover-up for sin,pretext for love,way of disrespect,way of rejecting duties,A,https://myschool.ng/classroom/christian-religious-knowledge-crk/57615?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,50,objective,,,,"According to Peter, the Church elders would receive their rewards______________",at their death,during their life's time,each time they resisted satan,at Jesus's second coming,D,https://myschool.ng/classroom/christian-religious-knowledge-crk/57617?exam_type=waec&exam_year=2020&type=obj&page=10
