Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2020,5,25,microeconomics,,,,Which function of the wholesaler enables him to stabilize prices?,Warehousing goods,Advertising the goods,Granting credit to retailers,Transporting goods,A,https://myschool.ng/classroom/economics/58322?exam_type=waec&exam_year=2020&type=obj&page=5
2020,6,26,general,,,,"In the long run, as individuals receive higher wages, it causes",demand for food to decrease,demand for leisure to decrease,supply of normal goods to decrease,supply of labour to decrease,A,https://myschool.ng/classroom/economics/58324?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,27,theory,,,,Labor productivity is defined as,output per man-hour,average Output,the maximum number of hours Worked,total output of labour,A,https://myschool.ng/classroom/economics/58327?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,28,general,,,,Which of the following problem has the least effect on agricultural productivity in West Africa?,Incidence of pests and diseases,Unfavourable weather conditions,Urban-rural migration,Illiteracy,D,https://myschool.ng/classroom/economics/58329?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,29,general,,,,The location of iron and steel industry at a place is due to,easy access to raw materials,access to cheap labour,government policy,good infrastructure,A,https://myschool.ng/classroom/economics/58343?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,30,international-trade,,,,Import substitution as a strategy of industrialization is the,replacement of locally produced goods with imported ones,development of locally produced goods with imported ones,establishment of firms to process imported raw materials,act of using local inputs to produce goods for export,B,https://myschool.ng/classroom/economics/58345?exam_type=waec&exam_year=2020&type=obj&page=6
2020,7,31,general,,,,Which of the following are intermediate products?,Cement and steel,Furniture and shirt,Handkerchief and shoe,Table and door,A,https://myschool.ng/classroom/economics/58359?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,32,macroeconomics,,,,How is NNP at factor cost derived from GNP at market prices?,GNP - Depreciation + Indirect taxes + Subsidies,GNP Depreciation - Indirect taxes + Subsidies,GNP + Depreciation Indirect taxes - Subsidies,GNP+ Depreciation- Indirect taxes + Subsidies,D,https://myschool.ng/classroom/economics/58363?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,33,macroeconomics,,,,Inflation may occur if,rate of productivity is higher than the wage rate,prices fluctuate during a particular season of the year,wage increase is granted without an increase in productivity,the government embarks on restrictive monetary policies,C,https://myschool.ng/classroom/economics/58368?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,34,general,,,,Money would cease to be a good store of value when,prices of goods and services are falling slowly,there is a high level of unemployment,prices of goods and services are rising rapidly,prices of go0ds and services are rising slowing,C,https://myschool.ng/classroom/economics/58396?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,35,macroeconomics,,,,Which of the following factors may lead to the underestimation of national income figures?,Availability of skilled statisticians,High volume of exports,Emigration of skilled workers to foreign countries,Subsistence production,C,https://myschool.ng/classroom/economics/58397?exam_type=waec&exam_year=2020&type=obj&page=7
2020,8,36,macroeconomics,,,,Governments in West Africa can curtail inflation by,purchasing securities in the open market,selling securities in the open market,encouraging importation of goods from all countries,encouraging banks to lend for,B,https://myschool.ng/classroom/economics/58407?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,37,macroeconomics,,,,The central bank Can reduce the ability of commercial banks to give out loans by,raising the bank rates,reducing special deposits,reducing the liquidity ratio,issuing more currency,A,https://myschool.ng/classroom/economics/58409?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,38,macroeconomics,,,,Tools of monetary policy do not include,open market operations,reserve requirement,bank rate,tax and public expenditure,D,https://myschool.ng/classroom/economics/58412?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,39,public-finance,,,,"During inflation, the appropriate fiscal measure to adopt is to",increase indirect taxes,increase direct taxes,reduce personal income tax,increase government expenditure,B,https://myschool.ng/classroom/economics/58421?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,40,public-finance,,,,"Mr. X and Mrs. Y pay $500.00 and $1,400.00 as taxes on their earning of S5,000.00 and $7,000.00 respectively. The system of taxation employed is",specific tax,proportional tax,regressive tax,progressive tax,D,https://myschool.ng/classroom/economics/58424?exam_type=waec&exam_year=2020&type=obj&page=8
2020,9,41,public-finance,,,,Expenditure on food takes a large proportion of the incomes of people in,industrialized countries,advanced countries,developing countries,capitalist countries,C,https://myschool.ng/classroom/economics/58425?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,42,general,,,,A country should embark on development planning to ensure that,it becomes popular among the comity of nations,it also does what others are doing,its scarce productive resources are efficiently utilized,the nation is able to contribute its own quota to international organizations.,C,https://myschool.ng/classroom/economics/58429?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,43,theory,,,,"A country is allowed to import just 50,000 tonnes of rice annually. This describes",devaluation,tariff,embargo,quota,D,https://myschool.ng/classroom/economics/58432?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,44,microeconomics,,,,Dumping is selling goods in a foreign market at a price,below what is sold at the home market,above what is sold at the home market.,equal to what is sold at the home market,equal to the cost of producing the goods,A,https://myschool.ng/classroom/economics/58436?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,45,international-trade,,,,The principle of comparative advantage encourages a country to,produce only consumer goods,engage in trade if it can produce a commodity at a lower cost,specializes in the production of all goods,try as much as possible to be self-sufficient,B,https://myschool.ng/classroom/economics/58439?exam_type=waec&exam_year=2020&type=obj&page=9
2020,10,46,general,,,,The foremost objective of the International Bank of Reconstruction and Development (IBRD) is to,help promote private and public investments,assist members achieve a balance of payments stability,grant long term loans for infrastructure,maintain stabilily of foreign exchange,C,https://myschool.ng/classroom/economics/58443?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,47,international-trade,,,,"In order to discourage the importation of manufactured goods, a country should adopt",import promotion strategy,export led strategy,liberal foreign exchange,import substitution strategy,D,https://myschool.ng/classroom/economics/58444?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,48,international-trade,,,,Free trade is one in which,each member operates its own barriers against non-members,factors of production are mobile,members adopt a common external tariff against non- members,members adopt common fiscal and economic policies,B,https://myschool.ng/classroom/economics/58457?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,49,general,,,,The exploitation of mineral resources constitutes which form of production?,Primary production,Secondary production,Tertiary production,Services production,A,https://myschool.ng/classroom/economics/58460?exam_type=waec&exam_year=2020&type=obj&page=10
