Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2016,3,15,objective,,,,"In the clinical thermometer, the function of the kink is to i. Prevent the back flow of mercury after use. ii. Ensure the back flow of mercury after use. iii. Maintain the thermometric property of mercury. iv. Allow the temperature attained to be read.",i only,i and ii only,i and iv only,iii and iv only,C,https://myschool.ng/classroom/physics/45605?exam_type=waec&exam_year=2016&type=obj&page=3
2016,4,16,theory,,,,Which of the following statements correctly defines the boiling point of a liquid? The temperature at which the,saturated vapour pressure equals the atmospheric pressure,molecules leaves the liquid at a rate equal to the rate at which they return,molecules leave the liquid at a rate higher than that at which they return,molecules leave the liquid at a rate lower than the rate at which they return,A,https://myschool.ng/classroom/physics/45606?exam_type=waec&exam_year=2016&type=obj&page=4
2016,4,17,diagram-based,,,https://myschool.ng/storage/classroom/4qzyaRbWdfyOHdpfnPJ5C2lwAGOfiSRTZXh3oYMh.png,The diagram given is used to determine the,boiling point of water,atmospheric pressure,upper fixed point of a thermometer,amount of water in the atmosphere,C,https://myschool.ng/classroom/physics/45612?exam_type=waec&exam_year=2016&type=obj&page=4
2016,4,18,calculation,,,,An aluminium rod of length 1.8m at 10°C is heated to proceed produce a difference in length of 0.007m. Calculate the temperature to which it is heated. (Linear expansivity of aluminium = 2.3 x 10\(^{-5}\)K\(^{-1}\),155oC,160oC,169oC,179oC,D,https://myschool.ng/classroom/physics/45613?exam_type=waec&exam_year=2016&type=obj&page=4
2016,4,19,calculation,,,,A mercury-in-glass thermometer read 4cm at ice point and 29cm at steam point. Calculate the temperature when the mercury level is at 9cm,13oC,20oC,33oC,38oC,B,https://myschool.ng/classroom/physics/45614?exam_type=waec&exam_year=2016&type=obj&page=4
2016,4,20,calculation,,,,The continuous stirring in the method of mixtures to determine the specific thermal capacity of a substance ensures,continuous dissipation of heat to the room,uniform distribution of thermal energy to all parts of the mixture,that the thermal energy is confined to the mixture,that there is rapid heat exchange,B,https://myschool.ng/classroom/physics/45615?exam_type=waec&exam_year=2016&type=obj&page=4
2016,5,21,objective,,,,Which of the following statements is correct about the effect of dissolved salt on the freezing point of water?,the freezing point is lowered,the freezing point is increased,there is no change in the freezing point,the change in the freezing point depends on the temperature of the surrounding,A,https://myschool.ng/classroom/physics/45623?exam_type=waec&exam_year=2016&type=obj&page=5
2016,5,22,objective,,,,A pressurized perfume bottle is left on the window pane of a room. What happens to he gas molecules of the perfume on a sunny day? They,expand,collide less often,move more rapidly,contract,C,https://myschool.ng/classroom/physics/45626?exam_type=waec&exam_year=2016&type=obj&page=5
2016,5,23,objective,,,,"Given that v, f and \(\lambda\) are the velocity, frequency and wavelength of a wave respectively. Which of the following equations is correct?",v = f2\(\lambda\),f = \(\frac{v}{\lambda}\),f = \(\frac{v}{\lambda^2}\),\(\lambda = \frac{f}{v^2}\),B,https://myschool.ng/classroom/physics/45638?exam_type=waec&exam_year=2016&type=obj&page=5
2016,5,24,calculation,,,,"The distance between two successive trough of a wave is 0.4m. If the frequency of the source is 825Hz, Calculate the speed of the wave",165.0 ms-1,330.0ms-1,41.5ms-1,85.0ms-1,B,https://myschool.ng/classroom/physics/45639?exam_type=waec&exam_year=2016&type=obj&page=5
2016,5,25,diagram-based,,,https://myschool.ng/storage/classroom/16293069298_15327779_1250596775004987_1127560765_n.jpg,X-rays and infrared rays are both electromagnetic. Which common property do the waves have? Both waves,are longitudinal,have same frequency,have the same wavelength,travel at the same speed in a vacuum,D,https://myschool.ng/classroom/physics/45640?exam_type=waec&exam_year=2016&type=obj&page=5
2016,6,26,objective,,,,"The image formed by a concave mirror is real, inverted and magnified, when object is placed",at the focus,at the centre of curvature,beyond the centre of curvature,between the centre of curvature and the focus,D,https://myschool.ng/classroom/physics/45641?exam_type=waec&exam_year=2016&type=obj&page=6
2016,6,27,objective,,,,Total internal reflection. i. is a phenomenon of refraction of light. ii. occurs when light rays travel into a denser medium. iii. occurs when the critical angle is just exceeded. iv. is a phenomenon of reflection of light. Which of the statements above are correct?,i and ii only,i and iii only,"i, ii and iii only","i, iii and iv only",B,https://myschool.ng/classroom/physics/45642?exam_type=waec&exam_year=2016&type=obj&page=6
2016,6,28,objective,,,,Complementary colours are those which,have the same refractive index,have the same wavelength,add-up to produce black light,add-up to produce white light,D,https://myschool.ng/classroom/physics/45643?exam_type=waec&exam_year=2016&type=obj&page=6
2016,6,29,diagram-based,,,https://myschool.ng/storage/classroom/13330747962_15403056_1250595938338404_18417037_n.jpg,"The diagram given illustrates the waveform of a note produced by vibrations in an air column of length L. If the speed of sound in air is V, derive an expression for the frequency of the notes",\(\frac{V}{L}\),\(\frac{5VL}{2}\),\(\frac{5L}{4V}\),\(\frac{5V}{4L}\),D,https://myschool.ng/classroom/physics/45644?exam_type=waec&exam_year=2016&type=obj&page=6
2016,6,30,objective,,,,The pair of musical instruments that works on the vibration of air in pipes is,piano and the organ,guitar and the flute,trumpet and the violin,flute and the trumpet,D,https://myschool.ng/classroom/physics/45645?exam_type=waec&exam_year=2016&type=obj&page=6
2016,7,31,calculation,,,,An astronomical telescope has objectives and eye-piece lenses of focal length 3.5m and 5cm respectively. Determine the magnifying power of the telescope when in normal adjustment,70.0,17.5,7.0,0.7,A,https://myschool.ng/classroom/physics/45646?exam_type=waec&exam_year=2016&type=obj&page=7
2016,7,32,calculation,,,,An aluminium cable of diameter 4 x 10 -3 m and resistivity 3.0 x 10 -8 \(\omega\)m has a resistance of 21\(\Omega\). Calculate the length of the cable. (\(\pi = 3.14\)),8.0 x 102m,8.8 x 103m,8.0 x 104m,8.8 x 104m,B,https://myschool.ng/classroom/physics/45652?exam_type=waec&exam_year=2016&type=obj&page=7
2016,7,33,objective,,,,The electricity meters in houses measure energy unit consumed in,kilowatt-hour,volt,ampere,coulomb,A,https://myschool.ng/classroom/physics/45659?exam_type=waec&exam_year=2016&type=obj&page=7
2016,7,34,calculation,,,,"A man and his friend have masses 70kg and 60kg respectively. If they are seated 1.0m apart, calculate the gravitational force of attraction between them. (G = 6.67 x 10 -11 Nm 2 kg -2 )",1.59 x 10-14N,2.80 x 10-7N,1.30 x 10-2N,6.30 x 1013N,B,https://myschool.ng/classroom/physics/45662?exam_type=waec&exam_year=2016&type=obj&page=7
2016,7,35,calculation,,,,The p.d across a parallel-plate capacitor is 10 3 V. If the distance between the two plates is 10cm. Calculate the magnitude of the electric field strength between the plates.,1.0 x 104Vm-1,1.0 x 105Vm-1,1.5 x 105Vm-1,2.0 x 105Vm-1,A,https://myschool.ng/classroom/physics/45667?exam_type=waec&exam_year=2016&type=obj&page=7
2016,8,36,objective,,,,"Two different materials, rubbed against each other acquired opposite charges when separated. This is an example of charging by",induction,friction,conduction,convection,B,https://myschool.ng/classroom/physics/45669?exam_type=waec&exam_year=2016&type=obj&page=8
2016,8,37,objective,,,,"Two different materials, rubbed against each other acquired opposite charges when separated. This is an example of charging by",induction,friction,conduction,convection,B,https://myschool.ng/classroom/physics/45670?exam_type=waec&exam_year=2016&type=obj&page=8
2016,8,38,objective,,,,Which of the following factors does not affect the e.m.f of a primary cell? Its,size,internal resistance,operating temperature,duration of usage,A,https://myschool.ng/classroom/physics/45671?exam_type=waec&exam_year=2016&type=obj&page=8
2016,8,39,diagram-based,,,https://myschool.ng/storage/classroom/11849609752_15403019_1250597178338280_865846056_n.jpg,Two magnets are used to magnetize a soft iron bar PQ as illustrated in the diagram given. The correct polarity at P and Q respectively,S and N,N and N,S and S,N and S,B,https://myschool.ng/classroom/physics/45673?exam_type=waec&exam_year=2016&type=obj&page=8
2016,8,40,objective,,,,"In storing magnets, keepers are used to",reduced self-demagnetization,cancel the effect of the earth's magnetic field,protect the magnet from stray electric field,increase the strangth of the magnets,A,https://myschool.ng/classroom/physics/45677?exam_type=waec&exam_year=2016&type=obj&page=8
2016,9,41,calculation,,,,A 10\(\mu\)C charge moves with a velocity of 1.0 x 10 5 ms -1 at right angle to a uniform magnetic field of flux density 5.0 x 10 -4 T. Calculate the force on the charge,5.0 x 10-5N,5.0 x 10-4N,5.0 x 105N,5.0 x 106N,B,https://myschool.ng/classroom/physics/45678?exam_type=waec&exam_year=2016&type=obj&page=9
2016,9,42,objective,,,,Which of the following statements is not correct about steel and soft iron?,steel is more magnetized than soft iron,permanent magnets are usually made of steel,soft iron is more readily magnetized than steel,soft iron more readily loses its magnetism than steel,A,https://myschool.ng/classroom/physics/45682?exam_type=waec&exam_year=2016&type=obj&page=9
2016,9,43,calculation,,,,What determines the polarity at the ends of an electromagnet? The,magnitude of the current passing through the wire,material of the core of the magnet,material of the coil,direction of current in the wire,D,https://myschool.ng/classroom/physics/45684?exam_type=waec&exam_year=2016&type=obj&page=9
2016,9,44,calculation,,,,How many beta particle(s) are emitted in the radioactive decay of \(^{198}_{79}Au \leftarrow ^{198}_{80}Hg\)?,1,2,3,5,A,https://myschool.ng/classroom/physics/45687?exam_type=waec&exam_year=2016&type=obj&page=9
2016,9,45,objective,,,,The phenomenon by which two light atomic nuclear combine to form a heavy nuclide with the release of energy is known as,radioactivity,nuclear fusion,nuclear fission,chain reaction,B,https://myschool.ng/classroom/physics/45691?exam_type=waec&exam_year=2016&type=obj&page=9
2016,10,46,objective,,,,"In a p-type semiconductor, the?",number of holes are equal to the number of electrons,electrical resistivity increases,electrons are the majority charge carriers,holes are the majority charge carriers,D,https://myschool.ng/classroom/physics/45692?exam_type=waec&exam_year=2016&type=obj&page=10
2016,10,47,objective,,,,Let \(\Delta\)x be the uncertainty in the measurements of position and \(\Delta\)p the uncertainty in measurement of momentum. The uncertainty principle relation is given as,\(\Delta\)x . \(\Delta\)p = h,\(\Delta\)x . \(\Delta\)p \(\leq\) = h,\(\Delta\)x . \(\Delta\)p \(\geq\) = h,\(\Delta\)x . \(\Delta\)p > h,C,https://myschool.ng/classroom/physics/45693?exam_type=waec&exam_year=2016&type=obj&page=10
