Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2021,7,32,calculation,,,,**Use this data below to answer the question** The following data relates to the national income of a country. Gross domestic product = $2800 Net factor income from abroad = $250 Depreciation = $700 Indirect taxes = $120 What is the country's Net National Product (NNP) at factor cost?,$3.050,"$2,680","$2,230",$2.220,C,https://myschool.ng/classroom/economics/62061?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,33,development-economics,,,,The standard of living in two countries can be compared using the___________,number of industries in each country,size of their arms and ammunition,size of their national incomes only,gross national product per head,D,https://myschool.ng/classroom/economics/62062?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,34,macroeconomics,,,,Government can curb inflation by_________,encouraging banks to lend for any purpose.,increasing her own expenditure.,buying treasury bills in the open market.,selling securities in the open market,D,https://myschool.ng/classroom/economics/62063?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,35,general,,,,Functions of money does not include_______,store of value.,medium of exchange,standard of deferred payment.,general acceptability.,D,https://myschool.ng/classroom/economics/62064?exam_type=waec&exam_year=2021&type=obj&page=7
2021,8,36,macroeconomics,,,,Demand-pull inflation can be as a result of___________,increase in the cost of production.,excessive supply of foodstuff,deficit financing by the government.,increase in import duties.,C,https://myschool.ng/classroom/economics/62065?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,37,calculation,,,,An increase in cash ratio by the central bank will_______,Increase the supply of money.,Increase banks lending,Encourage borrowing.,Reduce the supply of money.,D,https://myschool.ng/classroom/economics/62066?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,38,public-finance,,,,"When a government cuts down her expenditure to reduce inflation, she has embarked on___________",A restrictive Fiscal policy.,An expansionary monetary policy.,Physical policy.,Implementing budget deficit,A,https://myschool.ng/classroom/economics/62067?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,39,public-finance,,,,"In order to enable the government of a country to increase its tax revenue, it will be advisable for it to increase taxes on_______",Textile materials with elastic demand,Alcoholic beverages with inelastic demand,Agricultural products with inelastic supply,Luxury goods with elastic supply,A,https://myschool.ng/classroom/economics/62068?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,40,general,,,,People who dispose of their assets are expected to pay ______________,value added tax,capital gains tax,expenditure tax,sales tax,B,https://myschool.ng/classroom/economics/62069?exam_type=waec&exam_year=2021&type=obj&page=8
2021,9,41,international-trade,,,,A floating exchange rate means that the exchange rate is fixed by the __________,Central bank of the country,Forces of demand and supply,International monetary fund (IMF),Ministry of Finance,B,https://myschool.ng/classroom/economics/62070?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,42,international-trade,,,,A measure that can be adopted to correct a country 's balance of payments deficit is ____________,Allow the currency to appreciate to encourage imports.,Allow the currency to depreciate to encourage imports,Adopt import substitution strategy,Restrict trade with all countries,C,https://myschool.ng/classroom/economics/62071?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,43,general,,,,Records of a country's invisible trade are recorded in her_____________-,Trade account.,Capital account.,Current account,Financial account.,C,https://myschool.ng/classroom/economics/62072?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,44,international-trade,,,,"If a country's import bill is high, she can encourage exports by___________",Allowing her currency to depreciate,Allowing her currency to appreciate,Liberalizing importation,Increasing taxes on all locally produced goods,A,https://myschool.ng/classroom/economics/62073?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,45,general,,,,"If a country imposes a barrier on trade, the resultant effect will be _________",a halt in buying and selling,high quality goods from local industries,an increase in the demand for locally produced goods,shutdown of infant industries,C,https://myschool.ng/classroom/economics/62074?exam_type=waec&exam_year=2021&type=obj&page=9
2021,10,46,international-trade,,,,A country may be able to earn more from exports if she_____________,increase her export duty,devalues her currency,increases her import duty,allows her currency to appreciate,B,https://myschool.ng/classroom/economics/62075?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,47,general,,,,A customs union is an economic grouping which has___________,free movement of factors of production,common tariffs against non-Members.,common currency for trading,common military defence,B,https://myschool.ng/classroom/economics/62076?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,48,international-trade,,,,Balance of payments and trade problems that arose after the world wars were resolved by the____________,International Bank tor Reconstruction and Development.,International Monetary Fund.,African Development Bank.,Organization of Petroleum Exporting Countries.,A,https://myschool.ng/classroom/economics/62077?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,49,general,,,,Examples of land that are non-renewable include___________,marshy and water-logged land.,farmland already used tor many years.,some natural resources such as natural gas.,oxygen and carbon dioxide in the atmosphere,C,https://myschool.ng/classroom/economics/62078?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,50,macroeconomics,,,,Abundant natural resources do not contribute to economic growth in developing countries because of_________,high rate of inflation,urban congestion.,over-reliance on multiple commodities.,mismanagement and corruption.,D,https://myschool.ng/classroom/economics/62080?exam_type=waec&exam_year=2021&type=obj&page=10
