Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2019,3,11,objective,,,,A stock exchange broker is engaged in,construction occupation,commercial occupation,extractive occupation,manufacturing occupation,B,https://myschool.ng/classroom/commerce/57120?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,12,objective,,,,A group of companies formed to carry out an activity that is beyond the ability of any individual company is,a subsidiary,a merger,a consortium,an acquisition,B,https://myschool.ng/classroom/commerce/57124?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,13,objective,,,,The share capital of a company stated in the memorandum of association and approved by the registrar of companies is,working capital,paid-up capital,nominal capital,called-up capital,B,https://myschool.ng/classroom/commerce/57133?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,14,objective,,,,one of the aims of a trade association is to,liaise with other trade associations in other countries,organize trade fairs and exhibitions,provide quality goods and services,promote commercial activities in their business,A,https://myschool.ng/classroom/commerce/57140?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,15,objective,,,,Retail outlets which sell from vehicles are,supermarkets,mobile shops,departmental stores,chain stores,B,https://myschool.ng/classroom/commerce/57142?exam_type=waec&exam_year=2019&type=obj&page=3
2019,4,16,objective,,,,"Cash in hand and at bank, plus debtors are components of",intangible assets,current assets,current liabilities,depleting assets,B,https://myschool.ng/classroom/commerce/57146?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,17,objective,,,,Goods sold under a distinctive trademark are,branded goods,unsought goods,perishable goods,public goods,A,https://myschool.ng/classroom/commerce/57149?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,18,objective,,,,A firm which imports goods with the view of re-exporting them is engaged in,bilateral trade,entrepot trade,multilateral trade,counter trade,B,https://myschool.ng/classroom/commerce/57152?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,19,objective,,,,A risk whose probability of occurrence is impossible to estimate is,uninsurable risk,pure risk,particular risk,insurable risk,A,https://myschool.ng/classroom/commerce/57157?exam_type=waec&exam_year=2019&type=obj&page=4
2019,4,20,objective,,,,An instruction to a bank regular payment to a third party on behalf of a customer is,standing order,money order,money transfer,credit transfer,A,https://myschool.ng/classroom/commerce/57163?exam_type=waec&exam_year=2019&type=obj&page=4
2019,5,21,objective,,,,The diagram above shows a,standing order,receipt,cheque,bill of exchange,C,https://myschool.ng/classroom/commerce/57166?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,22,objective,,,,XYZ Bank of commerce PLC is the,payee,endorser,drawer,drawee,D,https://myschool.ng/classroom/commerce/57168?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,23,objective,,,https://myschool.ng/storage/classroom/L4JcO1RcfySf8SXdjSDxk69RKjuoH2HmQ1UPeTlJ.png,Oki Williams is the,payee,endorser,drawer,drawee,C,https://myschool.ng/classroom/commerce/57170?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,24,objective,,,,An international trade practice where goods are exchanged for other goods is,entrepot trade,bilateral trade,barter trade,counter trade,C,https://myschool.ng/classroom/commerce/57173?exam_type=waec&exam_year=2019&type=obj&page=5
2019,5,25,objective,,,,A proportion of the total deposit that a commercial bank must keep as cash and convertible paper is,special deposit,liquidity ratio,interest rate,bank rate,B,https://myschool.ng/classroom/commerce/57178?exam_type=waec&exam_year=2019&type=obj&page=5
2019,6,26,objective,,,,The principle that applies when Greene and Sunwar Insurance Companies jointly indemnified Fatou for the destruction of her storey building by fire is,contribution,insurance interest,proximate cause,subrogation,C,https://myschool.ng/classroom/commerce/57183?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,27,objective,,,,The charge paid by a speculator for non-settlement of his account within the specified period is,backwardation,brokerage,commission,contango,B,https://myschool.ng/classroom/commerce/57186?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,28,objective,,,,A cheque for which payment is refused due to insufficient funds is a,bearer cheque,crossed cheque,dishonored cheque,stale cheque,C,https://myschool.ng/classroom/commerce/57189?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,29,objective,,,,The keyboard of a computer is classified as,an input device,a memory device,an output device,a storage device,A,https://myschool.ng/classroom/commerce/57194?exam_type=waec&exam_year=2019&type=obj&page=6
2019,6,30,objective,,,,A communication equipment which is stationed in space for sending signals is,data processor,internet,satellite,telex machine,C,https://myschool.ng/classroom/commerce/57201?exam_type=waec&exam_year=2019&type=obj&page=6
2019,7,31,objective,,,,One of the factors which determines the choice of transport for goods is the,cost of purchasing the mode of transport,maintenance cost of the mode of transport,number of users of the mode of transport,nature of the goods to be transported,D,https://myschool.ng/classroom/commerce/57209?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,32,objective,,,,Which of the following activities increases demands for goods and services,advertising,banking,transportation,warehousing,A,https://myschool.ng/classroom/commerce/57213?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,33,objective,,,,A diagram showing the positions of the structure of a company is,span of control,organizational chart,vertical integration,flowchart,B,https://myschool.ng/classroom/commerce/57217?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,34,objective,,,,Good customer service practice requires,charging high prices so as to make profit,hanging up customers` calls when busy,patience towards ill-mannered customers,promoting hard working employees,C,https://myschool.ng/classroom/commerce/57224?exam_type=waec&exam_year=2019&type=obj&page=7
2019,7,35,objective,,,,"The element of a contract are offer,",acceptance and performance,consideration and performance,legality and formality,acceptance and consideration,A,https://myschool.ng/classroom/commerce/57230?exam_type=waec&exam_year=2019&type=obj&page=7
2019,8,36,objective,,,,Which of the following types of advertising is aimed at taking away existing buyers from their slippers?,Negative,competitive,informative,mass,B,https://myschool.ng/classroom/commerce/57235?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,37,objective,,,,The marketing concept emphasizes the need to,identify and satisfy customers wants,maximize foreign investment,maximize profit for the company,build a strong and solid brand,D,https://myschool.ng/classroom/commerce/57237?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,38,objective,,,,"An agent whose authority, as conferred by the principal, has no limit is a",del credere agent,general agent,universal agent,,A,https://myschool.ng/classroom/commerce/57242?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,39,objective,,,,An agreement in which Phillip paid half of a car and accepted to pay the rest in instalments is a,condition sale contract,credit sale contract,hire purchase contract,haulage contract,A,https://myschool.ng/classroom/commerce/57246?exam_type=waec&exam_year=2019&type=obj&page=8
2019,8,40,objective,,,,A new offer of contract that terminates the original offer is,a void contract,a counter offer,an invalid offer,quasi contract,B,https://myschool.ng/classroom/commerce/57248?exam_type=waec&exam_year=2019&type=obj&page=8
2019,9,41,objective,,,,Which of the following roles is performed by middle management in an organization?,formation of objectives and strategies,"review of master plans, programmes and budgets",review and appraisal of operational results,implementation of organizational plans and objectives,C,https://myschool.ng/classroom/commerce/57251?exam_type=waec&exam_year=2019&type=obj&page=9
2019,9,42,objective,,,,The management term which refers to the number of staff a superior officer can efficiently supervise is,delegation of authority,division of labour,unity of command,span of control,D,https://myschool.ng/classroom/commerce/57254?exam_type=waec&exam_year=2019&type=obj&page=9
2019,9,43,objective,,,,Which of the following business units could be commercialized?,public corporation,cooperative society,private company,sole proprietorship,A,https://myschool.ng/classroom/commerce/57259?exam_type=waec&exam_year=2019&type=obj&page=9
2019,9,44,objective,,,,The restructuring of a government enterprise with the intention of making it profit oriented is,privatization,nationalization,commercialization,deregulation,A,https://myschool.ng/classroom/commerce/57263?exam_type=waec&exam_year=2019&type=obj&page=9
2019,9,45,objective,,,,The headquarters of the Mano River Union is in,Freetown,Monrovia,Conakry,Abidjan,A,https://myschool.ng/classroom/commerce/57266?exam_type=waec&exam_year=2019&type=obj&page=9
2019,10,46,objective,,,,A source of capital to a public company which attracts a fixed rate of interest is,an ordinary share,a subvention,a debenture,an overdraft,A,https://myschool.ng/classroom/commerce/57269?exam_type=waec&exam_year=2019&type=obj&page=10
2019,10,47,objective,,,,Which of the following is not an economic grouping in West Africa?,Lake Chad Basin Commission,Economic Community Of West African States,European Union,Niger Basin Commission,C,https://myschool.ng/classroom/commerce/57273?exam_type=waec&exam_year=2019&type=obj&page=10
2019,10,48,objective,,,,A customer who wishes to withdraw an amount greater than the balance in his current account would apply for?,a standing order,an overdraft,a loan,a credit transfer,B,https://myschool.ng/classroom/commerce/57278?exam_type=waec&exam_year=2019&type=obj&page=10
2019,10,49,objective,,,,The combination of business activities of Abbas Ltd and Denko Ltd to form one large company is,an amalgamation,a consortium,an acquisition,a cartel,A,https://myschool.ng/classroom/commerce/57281?exam_type=waec&exam_year=2019&type=obj&page=10
2019,10,50,objective,,,,The difference between commercialization and privatization is that commercialized businesses,are government-owned while privatized businesses are owned by individuals,are non-profit making ventures while privatized businesses are profit oriented,can sell shares while privatized businesses cannot,employs more workers than privatized businesses,A,https://myschool.ng/classroom/commerce/57286?exam_type=waec&exam_year=2019&type=obj&page=10
2019,11,51,objective,,,https://myschool.ng/storage/classroom/12FX1DFwhtxOcsJjvLUzgwDKZG8Yoxfjxs9zCT2j.jpeg,An instruction to a bank to make regular payment to a third party on behalf of a customer is,standing order,money order,money transfer,credit transfer,A,https://myschool.ng/classroom/commerce/57293?exam_type=waec&exam_year=2019&type=obj&page=11
