Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2022,4,20,objective,,,The economy of the country has remained _______ despite the crisis,strong,realistic,tough,firm,A,https://myschool.ng/classroom/english-language/63264?exam_type=waec&exam_year=2022&type=obj&page=4
2022,5,21,objective,,,The proncipal raised eyebrows at the student's explanation. This means that the principal,was unhappy about the explanation,rejected the explanation,considered the explanation,was surprised by the explanation,D,https://myschool.ng/classroom/english-language/63266?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,22,objective,,,Mary made a clean breast of everything. This means that Mary,won everyone over,told the whole truth,did everything effficiently,changed the way things were done,B,https://myschool.ng/classroom/english-language/63270?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,23,objective,,,"Had it not rained, I would have visited you. This means that",I visited you even though it rained,It did not rain and so I visited you,It rained so I did not visit you,"because it did not rain, I visited you",C,https://myschool.ng/classroom/english-language/63271?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,24,objective,,,"I hadn't finished talking to Halima, when she snapped my head off. This means that she",gave me a sharp slap,rudely interruped me,hissed at me,ordered me to stop talking,B,https://myschool.ng/classroom/english-language/63298?exam_type=waec&exam_year=2022&type=obj&page=5
2022,5,25,objective,,,Franca's behaviour towards Edward leaves much to be desired. This means that Franca's behaviour was,unsatisfactory,appreciated,commendable,unexpected,A,https://myschool.ng/classroom/english-language/63895?exam_type=waec&exam_year=2022&type=obj&page=5
2022,6,26,objective,,,The teacher truly had his heart in the right place. This means that he was,kind and considerate,sharp and thorough,simple and modest,focused and direct,A,https://myschool.ng/classroom/english-language/63897?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,27,objective,,,Only teachers could afford a car. This means that,teachers could afford a car and nothing else,teachers and nobody else could afford a car,teachers and others could afford a car,few teachers could afford a car,B,https://myschool.ng/classroom/english-language/63898?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,28,objective,,,The night watchman was given the marching orders because of his negligence. This means that he was,promoted,dismissed,counselled,suspended,B,https://myschool.ng/classroom/english-language/63899?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,29,objective,,,My friend is as dull as ditchwater. This means that my friend is,dark in complexion,extremely boring,not intelligent,not a troublemaker,B,https://myschool.ng/classroom/english-language/63900?exam_type=waec&exam_year=2022&type=obj&page=6
2022,6,30,objective,,,The director sees Tim as the joker in the pack. This means that the director considers Tim to be,unpredictable,humourous,nonchalant,unimportant,A,https://myschool.ng/classroom/english-language/63901?exam_type=waec&exam_year=2022&type=obj&page=6
2022,7,31,objective,,,The president of the student union said it was _strategic_ to boycott classes to press home their demands.,acceptable,ethical,practical,tactical,D,https://myschool.ng/classroom/english-language/63912?exam_type=waec&exam_year=2022&type=obj&page=7
2022,7,32,objective,,,The _proscription_ of the political parties was one of the steps taken by the military.,launching,expulsion,banning,removal,C,https://myschool.ng/classroom/english-language/63914?exam_type=waec&exam_year=2022&type=obj&page=7
2022,7,33,objective,,,Farmers sometimes go through the _frustrating_ experience of having to watch their produce rot,disheartening,dismaying,annoying,frightening,C,https://myschool.ng/classroom/english-language/63916?exam_type=waec&exam_year=2022&type=obj&page=7
2022,7,34,objective,,,The acrobatic displays left the spectators _stunned_ .,amused,anticed,astonished,elated,C,https://myschool.ng/classroom/english-language/63918?exam_type=waec&exam_year=2022&type=obj&page=7
2022,7,35,objective,,,Binetou looked quite _resplendent_ in that red dress,expensive,stunning,respectable,conspicuous,B,https://myschool.ng/classroom/english-language/63919?exam_type=waec&exam_year=2022&type=obj&page=7
2022,8,36,objective,,,It is foolish to depend entirely on _mundane_ things,imported,material,attractive,expensive,B,https://myschool.ng/classroom/english-language/63920?exam_type=waec&exam_year=2022&type=obj&page=8
2022,8,37,objective,,,Only a _pragmatic_ approach will solve this problem.,constant,careful,practical,drastic,C,https://myschool.ng/classroom/english-language/63921?exam_type=waec&exam_year=2022&type=obj&page=8
2022,8,38,objective,,,The governor _rebutted_ all the allegations against him.,rejected,removed,revoked,refuted,D,https://myschool.ng/classroom/english-language/63922?exam_type=waec&exam_year=2022&type=obj&page=8
2022,8,39,objective,,,He was jailed for failing to obey the court _injunction_ .,law,order,fine,proceedings,B,https://myschool.ng/classroom/english-language/63923?exam_type=waec&exam_year=2022&type=obj&page=8
2022,8,40,objective,,,The World Bank made funds available to the government for poverty _alleviation_ .,reduction,removal,termination,elimination,A,https://myschool.ng/classroom/english-language/63924?exam_type=waec&exam_year=2022&type=obj&page=8
2022,9,41,objective,,,The two players protested against the,fitness twice-weekly practice,practice fitness twice-weekly,twice-weekly practice fitness,Twice-weekly fitness practice,D,https://myschool.ng/classroom/english-language/63925?exam_type=waec&exam_year=2022&type=obj&page=9
2022,9,42,objective,,,"if I _____ what actually happened, I would have punished him.",had heard,have had,had had,have heard,A,https://myschool.ng/classroom/english-language/63926?exam_type=waec&exam_year=2022&type=obj&page=9
2022,9,43,objective,,,"She was certainly going to the cinema, _____?",isn't she,isn't it,wasn't it,wasn't she,D,https://myschool.ng/classroom/english-language/63927?exam_type=waec&exam_year=2022&type=obj&page=9
2022,9,44,objective,,,Their _____ house is by the side of the road.,father-in-law's,father's-in-law,fathers-in-law,father-in-laws,A,https://myschool.ng/classroom/english-language/63928?exam_type=waec&exam_year=2022&type=obj&page=9
2022,9,45,objective,,,He _____ his ideas very clearly at meetings.,puts out,puts across,puts away,puts in,B,https://myschool.ng/classroom/english-language/63929?exam_type=waec&exam_year=2022&type=obj&page=9
2022,10,46,objective,,,Remember to return it to Ruth; _____ hers.,is,it's,it,its,B,https://myschool.ng/classroom/english-language/63931?exam_type=waec&exam_year=2022&type=obj&page=10
2022,10,47,objective,,,I want to know your religious _____,believe,believing,beliefs,believes,C,https://myschool.ng/classroom/english-language/63933?exam_type=waec&exam_year=2022&type=obj&page=10
2022,10,48,objective,,,"The student did the assignment, but not _____ the way I had expected.",just,quite,hardly,as,B,https://myschool.ng/classroom/english-language/63937?exam_type=waec&exam_year=2022&type=obj&page=10
2022,10,49,objective,,,Bola invited Joe and _____ to the show.,I,myself,me,himself,C,https://myschool.ng/classroom/english-language/63942?exam_type=waec&exam_year=2022&type=obj&page=10
2022,10,50,objective,,,Highlights _____ the events will be televised today.,of,for,in,on,A,https://myschool.ng/classroom/english-language/63945?exam_type=waec&exam_year=2022&type=obj&page=10
2022,11,51,objective,,,"When the fire alarm went off, we all _____ the door.",made at,made to,made after,made for,D,https://myschool.ng/classroom/english-language/63948?exam_type=waec&exam_year=2022&type=obj&page=11
2022,11,52,objective,,,Jane has stopped smoking _____?,hasn't she,didn't she,isn't she,hadn't she,A,https://myschool.ng/classroom/english-language/63952?exam_type=waec&exam_year=2022&type=obj&page=11
2022,11,53,objective,,,Graduates find it difficult to secure _____ nowadays.,an employment,employment,employments,few employments,B,https://myschool.ng/classroom/english-language/63957?exam_type=waec&exam_year=2022&type=obj&page=11
2022,11,54,objective,,,I'll try to convince him as _____ I can.,best,best as,the best,well as,B,https://myschool.ng/classroom/english-language/63960?exam_type=waec&exam_year=2022&type=obj&page=11
2022,11,55,objective,,,_____ were classmates in the university.,his sister and I,me and his sister,I and his sister,His sister and me,A,https://myschool.ng/classroom/english-language/63964?exam_type=waec&exam_year=2022&type=obj&page=11
2022,12,56,objective,,,Their shop stocks _____ overwhelming variety of goods.,any,every,an,each,C,https://myschool.ng/classroom/english-language/63967?exam_type=waec&exam_year=2022&type=obj&page=12
2022,12,57,objective,,,"It's a miracle that the child didn't die after the illness, _____?",did she,isn't it,didn't she,wasn't it ones means,B,https://myschool.ng/classroom/english-language/63973?exam_type=waec&exam_year=2022&type=obj&page=12
2022,12,58,objective,,,It is always good to live _____ one's means.,within,under,with,through,A,https://myschool.ng/classroom/english-language/63976?exam_type=waec&exam_year=2022&type=obj&page=12
2022,12,59,objective,,,How I wish she ______ the books before Tunde arrived.,sees,had seen,has seen,saw,B,https://myschool.ng/classroom/english-language/63979?exam_type=waec&exam_year=2022&type=obj&page=12
2022,12,60,objective,,,To _____ did you speak?,whose,whom,who,which,B,https://myschool.ng/classroom/english-language/63987?exam_type=waec&exam_year=2022&type=obj&page=12
2022,13,61,objective,,,"_____ all probability, the strike will be called off today.",Through,In,By,At,B,https://myschool.ng/classroom/english-language/63991?exam_type=waec&exam_year=2022&type=obj&page=13
2022,13,62,objective,,,Amao _____ his master in every way.,takes after,takes over,takes up,takes in,A,https://myschool.ng/classroom/english-language/63993?exam_type=waec&exam_year=2022&type=obj&page=13
2022,13,63,objective,,,He ran _____ that the defenders couldn't catch up with him.,very fast,much faster,so faster,so fast,D,https://myschool.ng/classroom/english-language/63996?exam_type=waec&exam_year=2022&type=obj&page=13
2022,13,64,objective,,,I told them I would come back as soon as I _____,should,can,could,will,C,https://myschool.ng/classroom/english-language/63999?exam_type=waec&exam_year=2022&type=obj&page=13
2022,13,65,objective,,,Isn't it high time we _____?,started eating,start eating,had started eating,start to eat,A,https://myschool.ng/classroom/english-language/64005?exam_type=waec&exam_year=2022&type=obj&page=13
2022,14,66,objective,,,"The reason he gave, _____, was most unconvincing.",which he had no money,since he had no money,that he had no money,for he had no money,C,https://myschool.ng/classroom/english-language/64008?exam_type=waec&exam_year=2022&type=obj&page=14
2022,14,67,objective,,,Sometimes minor incidents in our lives stand out because we cherish,it,many,none,them,D,https://myschool.ng/classroom/english-language/64011?exam_type=waec&exam_year=2022&type=obj&page=14
2022,14,68,objective,,,An act of cleanliness is to dispose _____ useless items.,away,of,with,off,B,https://myschool.ng/classroom/english-language/64014?exam_type=waec&exam_year=2022&type=obj&page=14
2022,14,69,objective,,,Two of his _____ left for Europe.,friends,friend's,friends',friend,A,https://myschool.ng/classroom/english-language/64016?exam_type=waec&exam_year=2022&type=obj&page=14
2022,14,70,comprehension,,,"In the following passage, the numbered gap 71 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",effective,protective,defensive,preventive,D,https://myschool.ng/classroom/english-language/64175?exam_type=waec&exam_year=2022&type=obj&page=14
2022,15,71,comprehension,,,"In the following passage, the numbered gap 72 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",curative,healing,corrective,anaesthetic,A,https://myschool.ng/classroom/english-language/64176?exam_type=waec&exam_year=2022&type=obj&page=15
2022,15,72,comprehension,,,"In the following passage, the numbered gap 73 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",acquires,contracts,contacts,develops,B,https://myschool.ng/classroom/english-language/64178?exam_type=waec&exam_year=2022&type=obj&page=15
2022,15,73,comprehension,,,"In the following passage, the numbered gap 74 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",consultation,interaction,discussion,instruction,A,https://myschool.ng/classroom/english-language/64179?exam_type=waec&exam_year=2022&type=obj&page=15
2022,15,74,comprehension,,,"In the following passage, the numbered gap 75 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",explain,discover,diagnose,detect,C,https://myschool.ng/classroom/english-language/64180?exam_type=waec&exam_year=2022&type=obj&page=15
2022,15,75,comprehension,,,"In the following passage, the numbered gap 76 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",signs,indications,symptom,dues,C,https://myschool.ng/classroom/english-language/64182?exam_type=waec&exam_year=2022&type=obj&page=15
2022,16,76,comprehension,,,"In the following passage, the numbered gap 77 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",pharmacy,infirmary,ward,laboratory,D,https://myschool.ng/classroom/english-language/64183?exam_type=waec&exam_year=2022&type=obj&page=16
2022,16,77,comprehension,,,"In the following passage, the numbered gap 78 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",an image,an x-ray,a film,a photograph,B,https://myschool.ng/classroom/english-language/64184?exam_type=waec&exam_year=2022&type=obj&page=16
2022,16,78,comprehension,,,"In the following passage, the numbered gap 79 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",prescribe,write,select,dictate,A,https://myschool.ng/classroom/english-language/64185?exam_type=waec&exam_year=2022&type=obj&page=16
2022,16,79,comprehension,,,"In the following passage, the numbered gap 80 indicates a missing word. **Four** options are given in columns lettered A, to D. Choose the word that is the **most suitable** to fill the gap in the passage.",concoction,syringes,additives,injections,D,https://myschool.ng/classroom/english-language/64186?exam_type=waec&exam_year=2022&type=obj&page=16
2022,16,80,objective,,,l _y_ nch,flee,dye,you,lick,D,https://myschool.ng/classroom/english-language/64191?exam_type=waec&exam_year=2022&type=obj&page=16
2022,17,81,objective,,,s _ai_ d,paid,maid,many,ham,C,https://myschool.ng/classroom/english-language/64194?exam_type=waec&exam_year=2022&type=obj&page=17
2022,17,82,objective,,,d _a_ nce,dunce,aunt,friend,mace,B,https://myschool.ng/classroom/english-language/64196?exam_type=waec&exam_year=2022&type=obj&page=17
2022,17,83,objective,,,c _ore_,pole,cot,loud,saw,D,https://myschool.ng/classroom/english-language/64200?exam_type=waec&exam_year=2022&type=obj&page=17
2022,17,84,objective,,,n _oo_ k,noon,poor,good,food,C,https://myschool.ng/classroom/english-language/64202?exam_type=waec&exam_year=2022&type=obj&page=17
2022,17,85,objective,,,d _ou_ bt,nought,round,rough,drove,B,https://myschool.ng/classroom/english-language/64203?exam_type=waec&exam_year=2022&type=obj&page=17
2022,18,86,objective,,,h _u_ t,knob,rot,bought,tonne,D,https://myschool.ng/classroom/english-language/64205?exam_type=waec&exam_year=2022&type=obj&page=18
2022,18,87,objective,,,al _er_ t,pearl,percent,heart,check,A,https://myschool.ng/classroom/english-language/64206?exam_type=waec&exam_year=2022&type=obj&page=18
2022,18,88,objective,,,bel _ie_ ve,lie,quay,lettuce,kick,B,https://myschool.ng/classroom/english-language/64207?exam_type=waec&exam_year=2022&type=obj&page=18
2022,18,89,objective,,,b _eau_ ty,good,courier,put,few,D,https://myschool.ng/classroom/english-language/64208?exam_type=waec&exam_year=2022&type=obj&page=18
2022,18,90,objective,,,wh _i_ te,pair,hit,bye,writ,C,https://myschool.ng/classroom/english-language/64210?exam_type=waec&exam_year=2022&type=obj&page=18
2022,19,91,objective,,,h _ere_,chair,weird,care,pair,B,https://myschool.ng/classroom/english-language/64211?exam_type=waec&exam_year=2022&type=obj&page=19
2022,19,92,objective,,,h _ere_,chair,weird,care,pair,B,https://myschool.ng/classroom/english-language/64212?exam_type=waec&exam_year=2022&type=obj&page=19
2022,19,93,objective,,,s _ou_ l,how,plough,boat,bouy,C,https://myschool.ng/classroom/english-language/64214?exam_type=waec&exam_year=2022&type=obj&page=19
2022,19,94,objective,,,b _oo_ t,louse,bull,cook,ruse,D,https://myschool.ng/classroom/english-language/64215?exam_type=waec&exam_year=2022&type=obj&page=19
2022,19,95,objective,,,f _a_ ll,power,dole,dawn,,C,https://myschool.ng/classroom/english-language/64217?exam_type=waec&exam_year=2022&type=obj&page=19
2022,20,96,objective,,,or _d_ er,another,made,wedge,flunked,B,https://myschool.ng/classroom/english-language/64221?exam_type=waec&exam_year=2022&type=obj&page=20
2022,20,97,objective,,,_j_ oy,ahoy,huge,you,bagged,B,https://myschool.ng/classroom/english-language/64222?exam_type=waec&exam_year=2022&type=obj&page=20
2022,20,98,objective,,,_ch_ unk,choir,chemise,matches,show,C,https://myschool.ng/classroom/english-language/64225?exam_type=waec&exam_year=2022&type=obj&page=20
2022,20,99,objective,,,_ch_ unk,choir,chemise,matches,show,C,https://myschool.ng/classroom/english-language/64226?exam_type=waec&exam_year=2022&type=obj&page=20
2022,20,100,objective,,,pre _ss_ ure,sour,beige,wash,measure,C,https://myschool.ng/classroom/english-language/64228?exam_type=waec&exam_year=2022&type=obj&page=20
2022,21,101,objective,,,ea _s_ y,loss,phase,curse,last,B,https://myschool.ng/classroom/english-language/64230?exam_type=waec&exam_year=2022&type=obj&page=21
2022,21,102,objective,,,me _th_ od,brother,bath,though,breathe,C,https://myschool.ng/classroom/english-language/64232?exam_type=waec&exam_year=2022&type=obj&page=21
2022,21,103,objective,,,rever _s_ e,aisle,debrise,cast,boys,C,https://myschool.ng/classroom/english-language/64233?exam_type=waec&exam_year=2022&type=obj&page=21
2022,21,104,objective,,,_g_ ang,gene,gist,tag,merge,C,https://myschool.ng/classroom/english-language/64234?exam_type=waec&exam_year=2022&type=obj&page=21
2022,21,105,objective,,,su _pp_ er,psychic,elephant,trip,psalm,C,https://myschool.ng/classroom/english-language/64236?exam_type=waec&exam_year=2022&type=obj&page=21
2022,22,106,objective,,,bei _g_ e,gag,genre,gem,lough,B,https://myschool.ng/classroom/english-language/64238?exam_type=waec&exam_year=2022&type=obj&page=22
2022,22,107,objective,,,lo _n_ g,plunge,chunk,binge,dawn,B,https://myschool.ng/classroom/english-language/64241?exam_type=waec&exam_year=2022&type=obj&page=22
2022,22,108,objective,,,ba _s_ k,slacks,basque,lacks,axed,D,https://myschool.ng/classroom/english-language/64243?exam_type=waec&exam_year=2022&type=obj&page=22
2022,22,109,objective,,,_th_ en,month,three,thunder,thus,C,https://myschool.ng/classroom/english-language/64244?exam_type=waec&exam_year=2022&type=obj&page=22
2022,22,110,objective,,,_sp_ it,sprint,split,spendour,spill,C,https://myschool.ng/classroom/english-language/64246?exam_type=waec&exam_year=2022&type=obj&page=22
2022,23,111,objective,,,bla _ck_,kneed,know,scene,echo,D,https://myschool.ng/classroom/english-language/64247?exam_type=waec&exam_year=2022&type=obj&page=23
2022,23,112,objective,,,hatch,stash,match,chain,chat,B,https://myschool.ng/classroom/english-language/64252?exam_type=waec&exam_year=2022&type=obj&page=23
2022,23,113,objective,,,roam,come,done,home,from,C,https://myschool.ng/classroom/english-language/64253?exam_type=waec&exam_year=2022&type=obj&page=23
2022,23,114,objective,,,callow,colour,brow,allow,shallow,D,https://myschool.ng/classroom/english-language/64255?exam_type=waec&exam_year=2022&type=obj&page=23
2022,23,115,objective,,,fasted,instead,lasted,harvest,practised,B,https://myschool.ng/classroom/english-language/64257?exam_type=waec&exam_year=2022&type=obj&page=23
2022,24,116,objective,,,"From the words lettered A-D, choose the word that rhymes with the given word. lose",shoes,loose,does,mouse,A,https://myschool.ng/classroom/english-language/64258?exam_type=waec&exam_year=2022&type=obj&page=24
2022,24,117,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,institution,IN-sti-tu-tion,in-STI-tu-tion,in-sti-TU-tion,in-sti-tu-TION,C,https://myschool.ng/classroom/english-language/64280?exam_type=waec&exam_year=2022&type=obj&page=24
2022,24,118,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,institution,IN-sti-tu-tion,in-STI-tu-tion,in-sti-TU-tion,in-sti-tu-TION,C,https://myschool.ng/classroom/english-language/64281?exam_type=waec&exam_year=2022&type=obj&page=24
2022,24,119,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,spectacular,SPEC-tac-u-lar,spec-TAC-u-lar,spec-tac-U-lar,spec-tac-u-LAR,B,https://myschool.ng/classroom/english-language/64283?exam_type=waec&exam_year=2022&type=obj&page=24
2022,24,120,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,parochial,PA-ro-chi-al,pa-RO-chi-al,pa-ro-CHI-al,pa-ro-chi-AL,B,https://myschool.ng/classroom/english-language/64284?exam_type=waec&exam_year=2022&type=obj&page=24
2022,25,121,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,curriculum,CUR-ric-u-lum,cur-RIC-u-lum,cur-ric-U-lum,cur-ric-u-LUM,B,https://myschool.ng/classroom/english-language/64285?exam_type=waec&exam_year=2022&type=obj&page=25
2022,25,122,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,affidavit,AFF-i-da-vit,aff-I-da-vit,aff-i-DA-vit,aff-i-da-VIT,C,https://myschool.ng/classroom/english-language/64286?exam_type=waec&exam_year=2022&type=obj&page=25
2022,25,123,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the **different stress pattern** and shade your answer in the usual way.",public,concern,centre,people,B,https://myschool.ng/classroom/english-language/64287?exam_type=waec&exam_year=2022&type=obj&page=25
2022,25,124,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the **different stress pattern** and shade your answer in the usual way.",standard,beauty,statement,regain,D,https://myschool.ng/classroom/english-language/64288?exam_type=waec&exam_year=2022&type=obj&page=25
2022,25,125,objective,"*In each of the following questions, the main/primary stress is indicated by writing the syllable on which it occurs in capital letters. From the word lettered A. to D, choose the one that has the* **correct stress** *.*",,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the **different stress pattern** and shade your answer in the usual way.",discomfort,aggressive,quality,depended,C,https://myschool.ng/classroom/english-language/64289?exam_type=waec&exam_year=2022&type=obj&page=25
2022,26,126,objective,,,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the **different stress pattern** and shade your answer in the usual way.",confess,festive,justice,haughty,A,https://myschool.ng/classroom/english-language/64290?exam_type=waec&exam_year=2022&type=obj&page=26
2022,26,127,objective,,,"In the following options lettered A to D, all the words except one have the same stress pattern. Identify the one with the **different stress pattern** and shade your answer in the usual way.",foster,manner,cadet,guardian,C,https://myschool.ng/classroom/english-language/64291?exam_type=waec&exam_year=2022&type=obj&page=26
2022,26,128,objective,"*In each of the following sentences, the word that receives the* **emphatic stress** *is written in* **capital letters.** *From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.*",,HE is the press photographer.,Is she the press photographer?,Was he the press photographer?,Is he the museum photographer?,Is he the press editor?,A,https://myschool.ng/classroom/english-language/64292?exam_type=waec&exam_year=2022&type=obj&page=26
2022,26,129,objective,"*In each of the following sentences, the word that receives the* **emphatic stress** *is written in* **capital letters.** *From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.*",,His cousin is usually HOSPITABLE to strangers.,Is his mother usually hospitable to strangers?,Is his cousin usually hostile to strangers?,Is his cousin seldom hospitable to strangers?,Is his cousin usually hospitable to foes?,B,https://myschool.ng/classroom/english-language/64293?exam_type=waec&exam_year=2022&type=obj&page=26
2022,26,130,objective,"*In each of the following sentences, the word that receives the* **emphatic stress** *is written in* **capital letters.** *From the questions lettered A to D, choose the one to which the given sentence is the appropriate answer.*",,The FRENCH village is located in Badagry.,Is the German village located in Badagry?,Is the French embassy located in Badagry?,Is the French village located in Ikoyi?,Was the French village located in Badagry?,A,https://myschool.ng/classroom/english-language/64294?exam_type=waec&exam_year=2022&type=obj&page=26
