Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2023,3,11,objective,,,,A problem associated with barter is,poor road network delaying transportation of goods,inability to measure what is to be exchanged,difficulty in collecting debt,inability to produce enough goods,B,https://myschool.ng/classroom/commerce/69140?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,12,objective,,,,A voluntary association of businessmen who are **not** in the same line of business is a,bureau de change,trade association,chamber of commerce,trade union,C,https://myschool.ng/classroom/commerce/69142?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,13,objective,,,,A disadvantage of privatization is that,there is decline in the supply of goods,public interest outweighs the profit motive,income is unevenly distributed,there is less efficiency in the production of goods,C,https://myschool.ng/classroom/commerce/69144?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,14,objective,,,,A reduction in the value of a country's currency in relation to that of other countries is,revaluation,inflation,devaluation,deflation,C,https://myschool.ng/classroom/commerce/69145?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,15,objective,,,,The means by which a firm obtains information before introducing new products is,market segmentation,advertising,promotion,market research,D,https://myschool.ng/classroom/commerce/69146?exam_type=waec&exam_year=2023&type=obj&page=3
2023,4,16,objective,,,,A factor to be considered in selecting a means of transporting fish is the,demand for fish,supply of fish,cost of fish,nature of the fish,D,https://myschool.ng/classroom/commerce/69147?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,17,objective,,,,A business that can obtain capital through of sale of shares is a,demurrage,freight,charge,dock due,A,https://myschool.ng/classroom/commerce/69148?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,18,objective,,,,Which of the following countries is not a member of the European Union?,Greece,France,Denmark,Bolivia,D,https://myschool.ng/classroom/commerce/69156?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,19,objective,,,,Advertising designed to sell more of a company's products than other brands is,persuasive,indirect,competitive,informative,C,https://myschool.ng/classroom/commerce/69158?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,20,objective,,,,The reward for capital is,rent,interest,profit,dividend,B,https://myschool.ng/classroom/commerce/69298?exam_type=waec&exam_year=2023&type=obj&page=4
2023,5,21,objective,,,,Divesting government interest in a business to the public is,commercialization,deregulation,privatization,nationalization,C,https://myschool.ng/classroom/commerce/69299?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,22,objective,,,,Which of the following activities does **not** belong to the extractive industry?,Drilling,Mining,Barbing,Farming,C,https://myschool.ng/classroom/commerce/69300?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,23,objective,,,,The use of brand names and trademarks is to,control the supply of goods,prevent imitation by competitors,stabilize the prices of goods,make after-sale service possible,B,https://myschool.ng/classroom/commerce/69301?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,24,objective,,,,One of the aim of ECOWAS is to,ensure production of quality goods,encourage foreign investments,improve transportation and communication,promote privatization policies,B,https://myschool.ng/classroom/commerce/69302?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,25,objective,,,,"When a seller wishes to be paid before supplying goods, he would send the buyer a",consular invoice,consignment note,proforma invoice,credit note,C,https://myschool.ng/classroom/commerce/69303?exam_type=waec&exam_year=2023&type=obj&page=5
2023,6,26,objective,,,,A similarity of private and public company is that they,sell shares on the stock exchange,have equal number of members,receive certificate of incorporation,are required to publish their final accounts,C,https://myschool.ng/classroom/commerce/69304?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,27,objective,,,,The term 2%/15 net 30 represents a,seasonal discount,quantity discount,cash discount,trade discount,C,https://myschool.ng/classroom/commerce/69305?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,28,objective,,,,Buying and selling products through a network of digital devices is,e-commerce,e-payment,e-transfer,e-mail,A,https://myschool.ng/classroom/commerce/69306?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,29,objective,,,,A document in which the internal regulations of a company are stated is,Certificate of Incoporation,Articles of Association,Memorandum of Association,Partnership Deed,B,https://myschool.ng/classroom/commerce/69307?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,30,objective,,,,Which of the following is not a type of security?,Stock,Overdraft,Share,Debenture,B,https://myschool.ng/classroom/commerce/69308?exam_type=waec&exam_year=2023&type=obj&page=6
2023,7,31,objective,,,,An advantage of road transport over other means of transport is that,packing and loading is easy as activities are handled by experts,canteen services are provided during the course of transportation,specific vehicles could be used to carry certain loads,terminal handling is eliminated by door-to-door delivery,D,https://myschool.ng/classroom/commerce/69309?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,32,objective,,,,Which of the following modes of transport could be used to convey both liquid and gas?,Aeroplane,Tanker,Tramp,Ferry,B,https://myschool.ng/classroom/commerce/69310?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,33,objective,,,,Which of the following is **not** a form of sales promotion?,Cash on delivery,Cash on delivery,Free samples,Buy one get one free,B,https://myschool.ng/classroom/commerce/69311?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,34,objective,,,,The business in which sale of goods involves use of vehicles is a,mobile shop,chain store,shopping mail,tied shop,A,https://myschool.ng/classroom/commerce/69313?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,35,objective,,,,The arrangement for the conveyance of goods abroad is performed by the,customs and excise authority,ports authority,clearing and forwarding agents,chamber of commerce,C,https://myschool.ng/classroom/commerce/69314?exam_type=waec&exam_year=2023&type=obj&page=7
2023,8,36,objective,,,,An organizational chart is used to,determine the departmental objectives and targets,show the hierarchy of staff,measure variation on staff performance,,B,https://myschool.ng/classroom/commerce/69316?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,37,objective,,,,The rate at which a country's export exchange for its imports is,terms of payment,terms of trade,balance of payment,balance of trade,B,https://myschool.ng/classroom/commerce/69317?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,38,objective,,,,A source of capital to a cooperative society is,contribution,debenture,retained profit,ordinary share,A,https://myschool.ng/classroom/commerce/69318?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,39,objective,,,,The department that ensures that products are made available to consumers is,purchases,finance,marketing,production,C,https://myschool.ng/classroom/commerce/69319?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,40,objective,,,,An advantage of advertising is that,prices of products are reduced,awareness is created on the existence of products,quality of products is improved,distribution channels for products are improved,B,https://myschool.ng/classroom/commerce/69321?exam_type=waec&exam_year=2023&type=obj&page=8
2023,9,41,objective,,,,The management function that is concerned with coordinating business resources efficiently is,organizing,controlling,planning,motivation,A,https://myschool.ng/classroom/commerce/69323?exam_type=waec&exam_year=2023&type=obj&page=9
2023,9,42,objective,,,https://myschool.ng/storage/classroom/Tt7tkav22Opr1dMIL9Qz2wCBPFmDxTQNRNnkxNGk.png,Use the diagram to answer the question The instrument in the diagram is a,cheque,money order,deposit slip,warrant,A,https://myschool.ng/classroom/commerce/69326?exam_type=waec&exam_year=2023&type=obj&page=9
2023,9,43,objective,,,https://myschool.ng/storage/classroom/YzoVpQb2KaOiNMtgNHFM3LgAS5QilEF5Jb1DF2cK.png,Use the diagram to answer the question The two lines on the instrument shows that it is,altered,crossed,cancelled,paid,B,https://myschool.ng/classroom/commerce/69327?exam_type=waec&exam_year=2023&type=obj&page=9
2023,9,44,objective,,,https://myschool.ng/storage/classroom/reTOvdyaBBmkjRepFOzH82nVYBXUd3T1Th2iJ5R4.png,Use the diagram to answer the question The instrument will **not** be valid on,"September 25, 2023","July 25, 2023","October 25, 2023","June 25, 2023",D,https://myschool.ng/classroom/commerce/69328?exam_type=waec&exam_year=2023&type=obj&page=9
2023,9,45,objective,,,,"The bank that conducts research on an economy, thereby identifying obstacles to growth is the",commercial bank,mortgage bank,development bank,central bank,C,https://myschool.ng/classroom/commerce/69331?exam_type=waec&exam_year=2023&type=obj&page=9
2023,10,46,objective,,,,A duty of the principal to his agent is to,stop the sale of good in transit,pay the agent for services rendered,disclose confidential information,renegotiate agreements made by the agent,B,https://myschool.ng/classroom/commerce/69332?exam_type=waec&exam_year=2023&type=obj&page=10
2023,10,47,objective,,,,One of the barriers to foreign trade is,imposition of embargo,removal of tarrif,trade liberalization,memorandum of understanding,A,https://myschool.ng/classroom/commerce/69333?exam_type=waec&exam_year=2023&type=obj&page=10
2023,10,48,objective,,,,"In a contract of sale, the amount deposited with the seller for a particular product by a buyer is",consideration,warranty,counter offer,acceptance,A,https://myschool.ng/classroom/commerce/69334?exam_type=waec&exam_year=2023&type=obj&page=10
