Year,Page,Question_Number,Question_Type,Instruction,Passage,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2020,4,17,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. There is a need to raise teachers' salary in order to boost their_______",spirit,moral,soul,morale,D,https://myschool.ng/classroom/english-language/58773?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,18,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. The librarian has not entered the new books in the__________",catalogue,roster,list,directory,A,https://myschool.ng/classroom/english-language/58774?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,19,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. The textbook is very costly; I cannot_________ it to my students.",commit,afford,endorse,recommend,D,https://myschool.ng/classroom/english-language/58775?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,20,objective,,,"From the words lettered A to D, choose the word that best completes each of the following sentences. The weather is too hot; I need some water to________ my thirst.",wet,quench,cool,soak,B,https://myschool.ng/classroom/english-language/58776?exam_type=waec&exam_year=2020&type=obj&page=4
2020,5,21,objective,,,Choose the interpretation that is most appropriate for each sentence. My grandmother once told me that old habits die hard. This means that old habits are,easily corrected,difficult to change,short-lived,forever changing,B,https://myschool.ng/classroom/english-language/58777?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,22,objective,,,"Choose the interpretation that is most appropriate for each sentence. If you ask him to sing, he will do it at the drop of a hat. This means that he will sing",joyfully,melodiously,immediately,sluggishly,C,https://myschool.ng/classroom/english-language/58779?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,23,objective,,,Choose the interpretation that is most appropriate for each sentence. The man has lost a lot and he only keeps up appearances by driving a big car. This means that the man,intends to work harder,pretends that all is well,wants everybody to see him,wants to please his people,B,https://myschool.ng/classroom/english-language/58782?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,24,objective,,,Choose the interpretation that is most appropriate for each sentence. The game was tough but our team lost by a whisker. This means that our team lost by,default,a wide margin,not preparing well,a narrow margin,D,https://myschool.ng/classroom/english-language/58784?exam_type=waec&exam_year=2020&type=obj&page=5
2020,5,25,objective,,,"Choose the interpretation that is most appropriate for each sentence. When the result was announced, it was discovered that Bimbo and Pam were neck and neck. This means that Bimbo and Pam",had almost the same result,failed badly,had equal result,passed well,A,https://myschool.ng/classroom/english-language/58786?exam_type=waec&exam_year=2020&type=obj&page=5
2020,6,26,objective,,,Choose the interpretation that is most appropriate for each sentence. The old woman 's birthday was marked by her children with pomp. This means that the birthday was,greatly celebrated,remembered fondly,widely advertise,filmed and played back,A,https://myschool.ng/classroom/english-language/58789?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,27,objective,,,"Choose the interpretation that is most appropriate for each sentence. When the man was accused of stealing the money, nobody raised an eyebrow. This means that nobody was",sad,pleased,interested,surprised,D,https://myschool.ng/classroom/english-language/58790?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,28,objective,,,Choose the interpretation that is most appropriate for each sentence. People do not often rely on men who allow their exalted position to go to their head. This means that people shun those who,are highly placed,are conceited because of their position,are rude because of their position,do not do their work,B,https://myschool.ng/classroom/english-language/58791?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,29,objective,,,Choose the interpretation that is most appropriate for each sentence. The manager hit the roof when he was presented with the estimate for the new project. This means that the manager,mobilised the workers,became very angry,became very suspicious,cancelled the project,B,https://myschool.ng/classroom/english-language/58792?exam_type=waec&exam_year=2020&type=obj&page=6
2020,6,30,objective,,,"Choose the interpretation that is most appropriate for each sentence. When he received the news that he had lost the election, he did not bat an eyelid. This means that he",expected to lose the election,stood perfectly still,was shocked to have lost the election,showed no feelings,D,https://myschool.ng/classroom/english-language/58795?exam_type=waec&exam_year=2020&type=obj&page=6
2020,7,31,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. The boy was _reluctant_ to carry out the order of his senior,adamant,slow,sluggish,unwilling,D,https://myschool.ng/classroom/english-language/58802?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,32,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. Dr. Azeez _declined_ the offer to chair the meeting.,rescinded,shunned,refused,avoided,C,https://myschool.ng/classroom/english-language/58804?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,33,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. The match came to an _abrupt_ end when the rain started.,sharp,brisk,quick,sudden,D,https://myschool.ng/classroom/english-language/58806?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,34,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. The boy came through the window as _stealthily_ as he could.,quietly,carefully,quickly,slowly,A,https://myschool.ng/classroom/english-language/58808?exam_type=waec&exam_year=2020&type=obj&page=7
2020,7,35,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. Bimbo was _satisfied_ with the result she got.,positive,surprised,contented,appeased,C,https://myschool.ng/classroom/english-language/58809?exam_type=waec&exam_year=2020&type=obj&page=7
2020,8,36,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. It is _absurd_ that people find it difficult to be honest,strange,abnormal,alarming,interesting,B,https://myschool.ng/classroom/english-language/58811?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,37,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. Even a _mediocre_ student can pass that test.,dull,fresh,average,lazy,C,https://myschool.ng/classroom/english-language/58812?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,38,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. We called the carpenter to _repair_ the broken door.,restore,renovate,replace,mend,D,https://myschool.ng/classroom/english-language/58813?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,39,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. Mrs. Okpala gave the drunk a _contemptuous_ look.,happy,sorrowful,knowing,scornful,D,https://myschool.ng/classroom/english-language/58814?exam_type=waec&exam_year=2020&type=obj&page=8
2020,8,40,objective,,,choose the word or group of words that is nearest in meaning to the underlined word as it is used in the sentence. The Vice-Chancellor's speech at the occasion was _misconstrued_ .,misrepresented,misquoted,misunderstood,misreported,C,https://myschool.ng/classroom/english-language/58815?exam_type=waec&exam_year=2020&type=obj&page=8
2020,9,41,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The soldiers lay_______the town to arrest the terrorists.",siege on,siege to,siege with,siege by,B,https://myschool.ng/classroom/english-language/58817?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,42,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Power has not been restored_________many parts of the town.",to,in,of,with,A,https://myschool.ng/classroom/english-language/58818?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,43,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. We got to the hall after the płay________started.",is,have,had,was,C,https://myschool.ng/classroom/english-language/58819?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,44,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The woman said the maid should________all the plates before going to bed.",wash out,wash up,wash off,wash away,B,https://myschool.ng/classroom/english-language/58821?exam_type=waec&exam_year=2020&type=obj&page=9
2020,9,45,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. John, would you mind lifting the box?_______","yes, i do","No, i wouldn't","Yes, i wouldn't","No, i don't",B,https://myschool.ng/classroom/english-language/58823?exam_type=waec&exam_year=2020&type=obj&page=9
2020,10,46,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. It was a long poem, but Rasheed learnt it________",from memory,to memory,by heart,to heart,C,https://myschool.ng/classroom/english-language/58824?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,47,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Let's begin all over again,_________",may we,shall we,can we,must we,B,https://myschool.ng/classroom/english-language/58826?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,48,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Something must be wrong with the school driver, he is _________today.",rather driving carelessly,carelessly driving rather,driving rather carelessly,rather carelessly driving,C,https://myschool.ng/classroom/english-language/58827?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,49,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. What I admire about our football team is that they love________",themselves,one another,the other,ourselves,B,https://myschool.ng/classroom/english-language/58828?exam_type=waec&exam_year=2020&type=obj&page=10
2020,10,50,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. This is the teacher_______told me the answer.",whom i said,who i said,who i said he,i said that he,B,https://myschool.ng/classroom/english-language/58829?exam_type=waec&exam_year=2020&type=obj&page=10
2020,11,51,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. Mary shouldn't have disobeyed the teacher,_________?",should she,didn't she,did she,could he,A,https://myschool.ng/classroom/english-language/58830?exam_type=waec&exam_year=2020&type=obj&page=11
2020,11,52,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. She wondered if the water was not_________hot for drinking.",very,so,much,too,D,https://myschool.ng/classroom/english-language/58831?exam_type=waec&exam_year=2020&type=obj&page=11
2020,11,53,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. I told him not to play_______fire.",on,with,beneath,upon,B,https://myschool.ng/classroom/english-language/58832?exam_type=waec&exam_year=2020&type=obj&page=11
2020,11,54,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. We enjoyed ourselves________much at the party.",too,that,as,very,D,https://myschool.ng/classroom/english-language/58833?exam_type=waec&exam_year=2020&type=obj&page=11
2020,11,55,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. You will need to commit the formula________memory.",to,in,for,by,A,https://myschool.ng/classroom/english-language/58834?exam_type=waec&exam_year=2020&type=obj&page=11
2020,12,56,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The ushers told the people to_________their shoes before they enter the hall.",put off,put out,take off,take out,C,https://myschool.ng/classroom/english-language/58835?exam_type=waec&exam_year=2020&type=obj&page=12
2020,12,57,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. That book is neither_________",his or yours,his not yours,his nor yours,his own nor yours,C,https://myschool.ng/classroom/english-language/58836?exam_type=waec&exam_year=2020&type=obj&page=12
2020,12,58,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The boy vomited a lot on the journey, doctor told us he suffered from________",travel sickness,travelling sickness,travel sicknesses,traveller sickness,A,https://myschool.ng/classroom/english-language/58837?exam_type=waec&exam_year=2020&type=obj&page=12
2020,12,59,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The man gave the girl a_________ fountain pen.",small new blue,blue small new,blue new small,new small blue,D,https://myschool.ng/classroom/english-language/58838?exam_type=waec&exam_year=2020&type=obj&page=12
2020,12,60,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. I realized that i________you before.",had met,met,have met,meet,A,https://myschool.ng/classroom/english-language/58840?exam_type=waec&exam_year=2020&type=obj&page=12
2020,13,61,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The boy had been warned not to_________the money given to him.",loosen,loose,lost,lose,D,https://myschool.ng/classroom/english-language/58841?exam_type=waec&exam_year=2020&type=obj&page=13
2020,13,62,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The police officer was sacked because he gave_________the command's secret.",off,in,away,up,C,https://myschool.ng/classroom/english-language/58842?exam_type=waec&exam_year=2020&type=obj&page=13
2020,13,63,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. He bought a new set of_________television.",coloured,colour,colours,colouring,B,https://myschool.ng/classroom/english-language/58843?exam_type=waec&exam_year=2020&type=obj&page=13
2020,13,64,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The newspaper reported that________everybody died in the accident.",hardly,almost,scarcely,barely,B,https://myschool.ng/classroom/english-language/58849?exam_type=waec&exam_year=2020&type=obj&page=13
2020,13,65,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. He isn't coming here,_________?",is he,isn't he,doesn't he,does he,A,https://myschool.ng/classroom/english-language/58850?exam_type=waec&exam_year=2020&type=obj&page=13
2020,14,66,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. __________ are often quite caring.",mother-in-law,mother-in-laws,mothers-in-laws,mothers-in-law,D,https://myschool.ng/classroom/english-language/58853?exam_type=waec&exam_year=2020&type=obj&page=14
2020,14,67,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. A spoilt child is usually prone________laziness.",to,for,with,at,A,https://myschool.ng/classroom/english-language/58854?exam_type=waec&exam_year=2020&type=obj&page=14
2020,14,68,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. We do not accept the punishment__________the boy.",meted to,meted on,meted out to,meted in to,C,https://myschool.ng/classroom/english-language/58855?exam_type=waec&exam_year=2020&type=obj&page=14
2020,14,69,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. The team practised intensely for weeks before the match________it lost.",still yet,for,yet,despite,C,https://myschool.ng/classroom/english-language/58858?exam_type=waec&exam_year=2020&type=obj&page=14
2020,14,70,objective,,,"From the words or group of words lettered A to D, choose the word or group of words that best completes each of the following sentences. You cannot come between my sister and________",myself,me,I,mine,B,https://myschool.ng/classroom/english-language/58859?exam_type=waec&exam_year=2020&type=obj&page=14
2020,15,71,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....71.....] above,forgetfulness,carelessness,wickedness,doubtfulness,B,https://myschool.ng/classroom/english-language/58865?exam_type=waec&exam_year=2020&type=obj&page=15
2020,15,72,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....72.....] above,road-friendly,roadworthy,streetwise,road-tested,B,https://myschool.ng/classroom/english-language/58866?exam_type=waec&exam_year=2020&type=obj&page=15
2020,15,73,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....73.....] above,scrutinised,appraised,considered,inspected,D,https://myschool.ng/classroom/english-language/58868?exam_type=waec&exam_year=2020&type=obj&page=15
2020,15,74,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....74.....] above,document,papers,licence,particulars,C,https://myschool.ng/classroom/english-language/58869?exam_type=waec&exam_year=2020&type=obj&page=15
2020,15,75,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....75.....] above,trainers,instructors,experts,teachers,B,https://myschool.ng/classroom/english-language/58871?exam_type=waec&exam_year=2020&type=obj&page=15
2020,16,76,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....76.....] above,certified,confirmed,graded,accredited,A,https://myschool.ng/classroom/english-language/58873?exam_type=waec&exam_year=2020&type=obj&page=16
2020,16,77,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....77.....] above,permit,clearance,authority,order,A,https://myschool.ng/classroom/english-language/58876?exam_type=waec&exam_year=2020&type=obj&page=16
2020,16,78,comprehension,,"*In the following passage, the numbered gaps indicate missing words. Against each number in the list below the passage, four options are given in columns lettered* **A** to **D** . *Choose the word that is the most suitable to fill the numbered gaps in the passage.* Hardly a day passes without news of terrible accidents on our roads. Most of the time, these are caused by the ignorance and **-71-** of drivers. Besides the ignorance of the drivers, most of the vehicles that ply our roads are not **-72-** vehicles are supposed to be tested annually before certificates are issued. However, vehicle Owners are issued with these certificates even when their vehicles have not been properly **-73-** . Most of the drivers do not have valid driver's **-74 -** There are driving schools with qualified **-75-** to prepare prospective drivers. After a period of training, the prospective drivers are made to go through a road test. It is only when they pass this test that they are **-76-** to drive. Some drivers never even had a learner's **-77-** when they were learning to drive. Consequently, they have no knowledge of **-78-** rules. They are ignorant of what speed **-79-** means. To them, 100 kilometres per hour may mean minimum speed allowed. Little wonder the **-80-** on our roads.",Choose the most appropriate option for the gap labelled [....78.....] above,expressway,traffic,highway,road,B,https://myschool.ng/classroom/english-language/58877?exam_type=waec&exam_year=2020&type=obj&page=16
